date,MCHP,isPartial
2011-02-14,20,False
2011-02-15,0,False
2011-02-16,0,False
2011-02-17,0,False
2011-02-18,21,False
2011-02-19,25,False
2011-02-20,0,False
2011-02-21,20,False
2011-02-22,0,False
2011-02-23,20,False
2011-02-24,40,False
2011-02-25,42,False
2011-02-26,0,False
2011-02-27,0,False
2011-02-28,19,False
2011-03-01,58,False
2011-03-02,0,False
2011-03-03,60,False
2011-03-04,42,False
2011-03-05,0,False
2011-03-06,0,False
2011-03-07,20,False
2011-03-08,100,False
2011-03-09,19,False
2011-03-10,20,False
2011-03-11,41,False
2011-03-12,0,False
2011-03-13,0,False
2011-03-14,21,False
2011-03-15,20,False
2011-03-16,58,False
2011-03-17,20,False
2011-03-18,21,False
2011-03-19,49,False
2011-03-20,0,False
2011-03-21,20,False
2011-03-22,39,False
2011-03-23,39,False
2011-03-24,20,False
2011-03-25,42,False
2011-03-26,0,False
2011-03-27,24,False
2011-03-28,0,False
2011-03-29,19,False
2011-03-30,19,False
2011-03-31,20,False
2011-04-01,0,False
2011-04-02,25,False
2011-04-03,24,False
2011-04-04,0,False
2011-04-05,0,False
2011-04-06,0,False
2011-04-07,20,False
2011-04-08,21,False
2011-04-09,75,False
2011-04-10,0,False
2011-04-11,58,False
2011-04-12,39,False
2011-04-13,0,False
2011-04-14,20,False
2011-04-15,21,False
2011-04-16,0,False
2011-04-17,25,False
2011-04-18,0,False
2011-04-19,40,False
2011-04-20,21,False
2011-04-21,0,False
2011-04-22,0,False
2011-04-23,0,False
2011-04-24,0,False
2011-04-25,22,False
2011-04-26,20,False
2011-04-27,39,False
2011-04-28,0,False
2011-04-29,21,False
2011-04-30,0,False
2011-05-01,0,False
2011-05-02,39,False
2011-05-03,19,False
2011-05-04,0,False
2011-05-05,0,False
2011-05-06,21,False
2011-05-07,25,False
2011-05-08,25,False
2011-05-09,77,False
2011-05-10,19,False
2011-05-11,19,False
