date,MCHP,isPartial
2013-06-29,0,False
2013-06-30,0,False
2013-07-01,0,False
2013-07-02,39,False
2013-07-03,0,False
2013-07-04,0,False
2013-07-05,22,False
2013-07-06,50,False
2013-07-07,25,False
2013-07-08,0,False
2013-07-09,20,False
2013-07-10,0,False
2013-07-11,20,False
2013-07-12,0,False
2013-07-13,25,False
2013-07-14,0,False
2013-07-15,0,False
2013-07-16,40,False
2013-07-17,0,False
2013-07-18,41,False
2013-07-19,42,False
2013-07-20,25,False
2013-07-21,0,False
2013-07-22,20,False
2013-07-23,60,False
2013-07-24,0,False
2013-07-25,20,False
2013-07-26,21,False
2013-07-27,25,False
2013-07-28,0,False
2013-07-29,20,False
2013-07-30,0,False
2013-07-31,100,False
2013-08-01,21,False
2013-08-02,21,False
2013-08-03,25,False
2013-08-04,25,False
2013-08-05,0,False
2013-08-06,81,False
2013-08-07,61,False
2013-08-08,83,False
2013-08-09,43,False
2013-08-10,25,False
2013-08-11,0,False
2013-08-12,60,False
2013-08-13,80,False
2013-08-14,61,False
2013-08-15,21,False
2013-08-16,43,False
2013-08-17,0,False
2013-08-18,24,False
2013-08-19,40,False
2013-08-20,40,False
2013-08-21,20,False
2013-08-22,20,False
2013-08-23,21,False
2013-08-24,0,False
2013-08-25,24,False
2013-08-26,0,False
2013-08-27,19,False
2013-08-28,0,False
2013-08-29,59,False
2013-08-30,0,False
2013-08-31,24,False
2013-09-01,0,False
2013-09-02,0,False
2013-09-03,19,False
2013-09-04,0,False
2013-09-05,59,False
2013-09-06,0,False
2013-09-07,23,False
2013-09-08,0,False
2013-09-09,0,False
2013-09-10,92,False
2013-09-11,0,False
2013-09-12,19,False
2013-09-13,99,False
2013-09-14,68,False
2013-09-15,0,False
2013-09-16,57,False
2013-09-17,19,False
2013-09-18,0,False
2013-09-19,0,False
2013-09-20,0,False
2013-09-21,0,False
2013-09-22,22,False
2013-09-23,19,False
2013-09-24,38,False
2013-09-25,38,False
2013-09-26,0,False
2013-09-27,0,False
2013-09-28,23,False
2013-09-29,0,False
2013-09-30,19,False
2013-10-01,55,False
2013-10-02,38,False
2013-10-03,58,False
2013-10-04,0,False
2013-10-05,22,False
2013-10-06,44,False
2013-10-07,38,False
2013-10-08,56,False
2013-10-09,19,False
2013-10-10,38,False
2013-10-11,20,False
2013-10-12,23,False
2013-10-13,23,False
2013-10-14,39,False
2013-10-15,19,False
2013-10-16,38,False
2013-10-17,38,False
2013-10-18,39,False
2013-10-19,0,False
2013-10-20,44,False
2013-10-21,0,False
2013-10-22,18,False
2013-10-23,0,False
2013-10-24,0,False
2013-10-25,19,False
2013-10-26,22,False
2013-10-27,0,False
2013-10-28,0,False
2013-10-29,36,False
2013-10-30,56,False
2013-10-31,77,False
2013-11-01,41,False
2013-11-02,67,False
2013-11-03,43,False
2013-11-04,55,False
2013-11-05,91,False
2013-11-06,55,False
2013-11-07,37,False
2013-11-08,39,False
2013-11-09,22,False
2013-11-10,0,False
2013-11-11,18,False
2013-11-12,55,False
2013-11-13,93,False
2013-11-14,93,False
2013-11-15,0,False
2013-11-16,22,False
2013-11-17,86,False
2013-11-18,73,False
2013-11-19,36,False
2013-11-20,36,False
2013-11-21,56,False
2013-11-22,76,False
2013-11-23,22,False
2013-11-24,0,False
2013-11-25,72,False
2013-11-26,36,False
2013-11-27,18,False
2013-11-28,39,False
2013-11-29,20,False
2013-11-30,0,False
2013-12-01,21,False
2013-12-02,18,False
2013-12-03,54,False
2013-12-04,55,False
2013-12-05,18,False
2013-12-06,19,False
2013-12-07,22,False
2013-12-08,0,False
2013-12-09,55,False
2013-12-10,73,False
2013-12-11,18,False
2013-12-12,56,False
2013-12-13,20,False
2013-12-14,44,False
2013-12-15,0,False
2013-12-16,0,False
2013-12-17,56,False
2013-12-18,37,False
2013-12-19,97,False
2013-12-20,40,False
2013-12-21,0,False
2013-12-22,0,False
2013-12-23,41,False
2013-12-24,22,False
2013-12-25,0,False
2013-12-26,42,False
2013-12-27,61,False
2013-12-28,22,False
2013-12-29,0,False
2013-12-30,20,False
2013-12-31,45,False
2014-01-01,47,False
2014-01-02,38,False
2014-01-03,38,False
2014-01-04,0,False
2014-01-05,0,False
2014-01-06,37,False
2014-01-07,18,False
2014-01-08,36,False
2014-01-09,18,False
2014-01-10,56,False
2014-01-11,0,False
2014-01-12,0,False
2014-01-13,18,False
2014-01-14,17,False
2014-01-15,18,False
2014-01-16,54,False
2014-01-17,37,False
2014-01-18,21,False
2014-01-19,0,False
2014-01-20,17,False
2014-01-21,17,False
2014-01-22,52,False
2014-01-23,52,False
2014-01-24,36,False
2014-01-25,61,False
2014-01-26,0,False
2014-01-27,17,False
2014-01-28,17,False
2014-01-29,35,False
2014-01-30,36,False
2014-01-31,55,False
2014-02-01,0,False
2014-02-02,0,False
2014-02-03,17,False
2014-02-04,34,False
2014-02-05,0,False
2014-02-06,24,False
2014-02-07,0,False
2014-02-08,20,False
2014-02-09,0,False
2014-02-10,17,False
2014-02-11,51,False
2014-02-12,17,False
2014-02-13,88,False
2014-02-14,0,False
2014-02-15,0,False
2014-02-16,0,False
2014-02-17,17,False
2014-02-18,34,False
2014-02-19,17,False
2014-02-20,18,False
2014-02-21,91,False
2014-02-22,41,False
2014-02-23,0,False
2014-02-24,51,False
2014-02-25,52,False
2014-02-26,0,False
2014-02-27,53,False
2014-02-28,18,False
2014-03-01,41,False
2014-03-02,0,False
2014-03-03,0,False
2014-03-04,35,False
2014-03-05,53,False
2014-03-06,18,False
2014-03-07,18,False
2014-03-08,41,False
2014-03-09,21,False
2014-03-10,18,False
2014-03-11,17,False
2014-03-12,17,False
2014-03-13,53,False
2014-03-14,18,False
2014-03-15,0,False
2014-03-16,0,False
