date,MCHP,isPartial
2015-08-18,75,False
2015-08-19,76,False
2015-08-20,51,False
2015-08-21,13,False
2015-08-22,0,False
2015-08-23,14,False
2015-08-24,98,False
2015-08-25,50,False
2015-08-26,62,False
2015-08-27,13,False
2015-08-28,26,False
2015-08-29,0,False
2015-08-30,15,False
2015-08-31,37,False
2015-09-01,36,False
2015-09-02,37,False
2015-09-03,50,False
2015-09-04,26,False
2015-09-05,29,False
2015-09-06,29,False
2015-09-07,0,False
2015-09-08,49,False
2015-09-09,24,False
2015-09-10,37,False
2015-09-11,64,False
2015-09-12,43,False
2015-09-13,14,False
2015-09-14,24,False
2015-09-15,12,False
2015-09-16,37,False
2015-09-17,48,False
2015-09-18,25,False
2015-09-19,0,False
2015-09-20,0,False
2015-09-21,48,False
2015-09-22,48,False
2015-09-23,24,False
2015-09-24,0,False
2015-09-25,13,False
2015-09-26,14,False
2015-09-27,0,False
2015-09-28,23,False
2015-09-29,60,False
2015-09-30,24,False
2015-10-01,24,False
2015-10-02,13,False
2015-10-03,14,False
2015-10-04,0,False
2015-10-05,60,False
2015-10-06,47,False
2015-10-07,24,False
2015-10-08,72,False
2015-10-09,37,False
2015-10-10,0,False
2015-10-11,0,False
2015-10-12,49,False
2015-10-13,59,False
2015-10-14,35,False
2015-10-15,59,False
2015-10-16,37,False
2015-10-17,0,False
2015-10-18,0,False
2015-10-19,23,False
2015-10-20,12,False
2015-10-21,24,False
2015-10-22,12,False
2015-10-23,25,False
2015-10-24,0,False
2015-10-25,0,False
2015-10-26,46,False
2015-10-27,12,False
2015-10-28,81,False
2015-10-29,12,False
2015-10-30,50,False
2015-10-31,14,False
2015-11-01,14,False
2015-11-02,59,False
2015-11-03,35,False
2015-11-04,47,False
2015-11-05,35,False
2015-11-06,25,False
2015-11-07,14,False
2015-11-08,14,False
2015-11-09,23,False
2015-11-10,12,False
2015-11-11,12,False
2015-11-12,72,False
2015-11-13,49,False
2015-11-14,27,False
2015-11-15,14,False
2015-11-16,12,False
2015-11-17,58,False
2015-11-18,35,False
2015-11-19,24,False
2015-11-20,12,False
2015-11-21,0,False
2015-11-22,0,False
2015-11-23,47,False
2015-11-24,23,False
2015-11-25,24,False
2015-11-26,12,False
2015-11-27,12,False
2015-11-28,0,False
2015-11-29,14,False
2015-11-30,23,False
2015-12-01,23,False
2015-12-02,47,False
2015-12-03,36,False
2015-12-04,24,False
2015-12-05,14,False
2015-12-06,14,False
2015-12-07,12,False
2015-12-08,72,False
2015-12-09,0,False
2015-12-10,48,False
2015-12-11,74,False
2015-12-12,28,False
2015-12-13,0,False
2015-12-14,0,False
2015-12-15,37,False
2015-12-16,49,False
2015-12-17,37,False
2015-12-18,13,False
2015-12-19,29,False
2015-12-20,0,False
2015-12-21,50,False
2015-12-22,0,False
2015-12-23,13,False
2015-12-24,0,False
2015-12-25,0,False
2015-12-26,15,False
2015-12-27,0,False
2015-12-28,39,False
2015-12-29,39,False
2015-12-30,13,False
2015-12-31,15,False
2016-01-01,0,False
2016-01-02,15,False
2016-01-03,15,False
2016-01-04,13,False
2016-01-05,38,False
2016-01-06,13,False
2016-01-07,52,False
2016-01-08,26,False
2016-01-09,0,False
2016-01-10,0,False
2016-01-11,49,False
2016-01-12,37,False
2016-01-13,25,False
2016-01-14,37,False
2016-01-15,26,False
2016-01-16,14,False
2016-01-17,0,False
2016-01-18,37,False
2016-01-19,37,False
2016-01-20,62,False
2016-01-21,25,False
2016-01-22,13,False
2016-01-23,56,False
2016-01-24,14,False
2016-01-25,49,False
2016-01-26,13,False
2016-01-27,25,False
2016-01-28,0,False
2016-01-29,39,False
2016-01-30,14,False
2016-01-31,14,False
2016-02-01,25,False
2016-02-02,24,False
2016-02-03,74,False
2016-02-04,76,False
2016-02-05,52,False
2016-02-06,0,False
2016-02-07,29,False
2016-02-08,25,False
2016-02-09,0,False
2016-02-10,0,False
2016-02-11,25,False
2016-02-12,39,False
2016-02-13,14,False
2016-02-14,0,False
2016-02-15,37,False
2016-02-16,12,False
2016-02-17,62,False
2016-02-18,25,False
2016-02-19,13,False
2016-02-20,14,False
