date,MCHP,isPartial
2015-04-10,45,False
2015-04-11,17,False
2015-04-12,34,False
2015-04-13,42,False
2015-04-14,14,False
2015-04-15,0,False
2015-04-16,43,False
2015-04-17,29,False
2015-04-18,17,False
2015-04-19,17,False
2015-04-20,14,False
2015-04-21,28,False
2015-04-22,42,False
2015-04-23,43,False
2015-04-24,0,False
2015-04-25,0,False
2015-04-26,17,False
2015-04-27,0,False
2015-04-28,0,False
2015-04-29,28,False
2015-04-30,43,False
2015-05-01,0,False
2015-05-02,0,False
2015-05-03,0,False
2015-05-04,43,False
2015-05-05,42,False
2015-05-06,84,False
2015-05-07,14,False
2015-05-08,30,False
2015-05-09,17,False
2015-05-10,0,False
2015-05-11,28,False
2015-05-12,42,False
2015-05-13,71,False
2015-05-14,14,False
2015-05-15,44,False
2015-05-16,17,False
2015-05-17,33,False
2015-05-18,56,False
2015-05-19,0,False
2015-05-20,28,False
2015-05-21,28,False
2015-05-22,59,False
2015-05-23,0,False
2015-05-24,17,False
2015-05-25,29,False
2015-05-26,14,False
2015-05-27,14,False
2015-05-28,14,False
2015-05-29,44,False
2015-05-30,0,False
2015-05-31,0,False
2015-06-01,0,False
2015-06-02,14,False
2015-06-03,84,False
2015-06-04,0,False
2015-06-05,45,False
2015-06-06,0,False
2015-06-07,17,False
2015-06-08,14,False
2015-06-09,42,False
2015-06-10,0,False
2015-06-11,43,False
2015-06-12,15,False
2015-06-13,0,False
2015-06-14,0,False
2015-06-15,28,False
2015-06-16,14,False
2015-06-17,0,False
2015-06-18,14,False
2015-06-19,60,False
2015-06-20,0,False
2015-06-21,17,False
2015-06-22,14,False
2015-06-23,28,False
2015-06-24,14,False
2015-06-25,0,False
2015-06-26,0,False
2015-06-27,0,False
2015-06-28,34,False
2015-06-29,57,False
2015-06-30,43,False
2015-07-01,43,False
2015-07-02,29,False
2015-07-03,15,False
2015-07-04,0,False
2015-07-05,0,False
2015-07-06,0,False
2015-07-07,56,False
2015-07-08,85,False
2015-07-09,14,False
2015-07-10,30,False
2015-07-11,17,False
2015-07-12,0,False
2015-07-13,14,False
2015-07-14,28,False
2015-07-15,14,False
2015-07-16,15,False
2015-07-17,0,False
2015-07-18,0,False
2015-07-19,37,False
2015-07-20,30,False
2015-07-21,57,False
2015-07-22,72,False
2015-07-23,43,False
2015-07-24,15,False
2015-07-25,51,False
2015-07-26,0,False
2015-07-27,69,False
2015-07-28,56,False
2015-07-29,14,False
2015-07-30,28,False
2015-07-31,30,False
2015-08-01,0,False
2015-08-02,17,False
2015-08-03,42,False
2015-08-04,70,False
2015-08-05,29,False
2015-08-06,57,False
2015-08-07,30,False
2015-08-08,17,False
2015-08-09,17,False
2015-08-10,43,False
2015-08-11,28,False
2015-08-12,57,False
2015-08-13,0,False
2015-08-14,59,False
2015-08-15,0,False
2015-08-16,17,False
2015-08-17,28,False
2015-08-18,28,False
2015-08-19,42,False
2015-08-20,0,False
2015-08-21,100,False
2015-08-22,0,False
2015-08-23,0,False
2015-08-24,95,False
2015-08-25,82,False
2015-08-26,41,False
2015-08-27,14,False
2015-08-28,44,False
2015-08-29,33,False
2015-08-30,49,False
2015-08-31,14,False
2015-09-01,27,False
2015-09-02,41,False
2015-09-03,14,False
2015-09-04,0,False
2015-09-05,32,False
2015-09-06,0,False
2015-09-07,14,False
2015-09-08,53,False
2015-09-09,80,False
2015-09-10,27,False
2015-09-11,43,False
2015-09-12,0,False
2015-09-13,0,False
2015-09-14,0,False
2015-09-15,13,False
2015-09-16,67,False
2015-09-17,53,False
2015-09-18,14,False
2015-09-19,0,False
2015-09-20,31,False
2015-09-21,93,False
2015-09-22,66,False
2015-09-23,54,False
2015-09-24,69,False
2015-09-25,29,False
2015-09-26,16,False
2015-09-27,16,False
2015-09-28,26,False
2015-09-29,53,False
2015-09-30,40,False
2015-10-01,26,False
2015-10-02,42,False
2015-10-03,63,False
2015-10-04,0,False
2015-10-05,13,False
2015-10-06,78,False
2015-10-07,26,False
2015-10-08,40,False
2015-10-09,14,False
2015-10-10,0,False
2015-10-11,31,False
2015-10-12,0,False
2015-10-13,52,False
2015-10-14,39,False
2015-10-15,54,False
2015-10-16,14,False
2015-10-17,0,False
2015-10-18,15,False
2015-10-19,26,False
2015-10-20,52,False
2015-10-21,26,False
2015-10-22,27,False
2015-10-23,28,False
2015-10-24,15,False
2015-10-25,0,False
2015-10-26,13,False
2015-10-27,40,False
2015-10-28,26,False
2015-10-29,53,False
2015-10-30,56,False
2015-10-31,16,False
2015-11-01,62,False
2015-11-02,13,False
2015-11-03,39,False
2015-11-04,26,False
2015-11-05,52,False
2015-11-06,27,False
2015-11-07,15,False
2015-11-08,15,False
2015-11-09,64,False
2015-11-10,52,False
2015-11-11,14,False
2015-11-12,27,False
2015-11-13,69,False
2015-11-14,0,False
2015-11-15,0,False
2015-11-16,13,False
2015-11-17,39,False
2015-11-18,39,False
2015-11-19,40,False
2015-11-20,27,False
2015-11-21,15,False
2015-11-22,15,False
2015-11-23,0,False
2015-11-24,26,False
2015-11-25,26,False
2015-11-26,41,False
2015-11-27,14,False
2015-11-28,0,False
2015-11-29,0,False
2015-11-30,64,False
2015-12-01,26,False
2015-12-02,90,False
2015-12-03,40,False
2015-12-04,14,False
2015-12-05,46,False
2015-12-06,0,False
2015-12-07,13,False
2015-12-08,26,False
2015-12-09,13,False
2015-12-10,13,False
2015-12-11,0,False
2015-12-12,31,False
2015-12-13,0,False
2015-12-14,39,False
2015-12-15,41,False
2015-12-16,14,False
2015-12-17,41,False
2015-12-18,44,False
2015-12-19,0,False
2015-12-20,32,False
2015-12-21,14,False
2015-12-22,14,False
2015-12-23,0,False
2015-12-24,49,False
2015-12-25,53,False
2015-12-26,0,False
