date,MCHP,isPartial
2017-05-29,0,False
2017-05-30,7,False
2017-05-31,40,False
2017-06-01,28,False
2017-06-02,29,False
2017-06-03,24,False
2017-06-04,0,False
2017-06-05,54,False
2017-06-06,40,False
2017-06-07,46,False
2017-06-08,34,False
2017-06-09,35,False
2017-06-10,24,False
2017-06-11,24,False
2017-06-12,40,False
2017-06-13,100,False
2017-06-14,27,False
2017-06-15,21,False
2017-06-16,43,False
2017-06-17,0,False
2017-06-18,16,False
2017-06-19,27,False
2017-06-20,46,False
2017-06-21,39,False
2017-06-22,33,False
2017-06-23,48,False
2017-06-24,8,False
2017-06-25,24,False
2017-06-26,48,False
2017-06-27,21,False
2017-06-28,42,False
2017-06-29,7,False
2017-06-30,15,False
2017-07-01,16,False
2017-07-02,16,False
2017-07-03,14,False
2017-07-04,14,False
2017-07-05,7,False
2017-07-06,22,False
2017-07-07,29,False
2017-07-08,16,False
2017-07-09,8,False
2017-07-10,21,False
2017-07-11,49,False
2017-07-12,49,False
2017-07-13,14,False
2017-07-14,43,False
2017-07-15,24,False
2017-07-16,16,False
2017-07-17,28,False
2017-07-18,21,False
2017-07-19,28,False
2017-07-20,70,False
2017-07-21,0,False
2017-07-22,16,False
2017-07-23,0,False
2017-07-24,14,False
2017-07-25,14,False
2017-07-26,7,False
2017-07-27,41,False
2017-07-28,51,False
2017-07-29,0,False
2017-07-30,8,False
2017-07-31,41,False
2017-08-01,26,False
2017-08-02,13,False
2017-08-03,54,False
2017-08-04,56,False
2017-08-05,16,False
2017-08-06,8,False
2017-08-07,20,False
2017-08-08,52,False
2017-08-09,33,False
2017-08-10,14,False
2017-08-11,14,False
2017-08-12,23,False
2017-08-13,8,False
2017-08-14,21,False
2017-08-15,21,False
2017-08-16,20,False
2017-08-17,27,False
2017-08-18,28,False
2017-08-19,23,False
2017-08-20,8,False
2017-08-21,20,False
2017-08-22,27,False
2017-08-23,20,False
2017-08-24,47,False
2017-08-25,14,False
2017-08-26,16,False
2017-08-27,8,False
2017-08-28,34,False
2017-08-29,7,False
2017-08-30,27,False
2017-08-31,40,False
2017-09-01,21,False
2017-09-02,23,False
2017-09-03,15,False
2017-09-04,14,False
2017-09-05,39,False
2017-09-06,26,False
2017-09-07,33,False
2017-09-08,28,False
2017-09-09,8,False
2017-09-10,0,False
2017-09-11,0,False
2017-09-12,19,False
2017-09-13,45,False
2017-09-14,53,False
2017-09-15,54,False
2017-09-16,23,False
2017-09-17,0,False
2017-09-18,0,False
2017-09-19,52,False
2017-09-20,26,False
2017-09-21,40,False
2017-09-22,35,False
2017-09-23,15,False
2017-09-24,15,False
2017-09-25,52,False
2017-09-26,26,False
2017-09-27,6,False
2017-09-28,20,False
2017-09-29,14,False
2017-09-30,8,False
2017-10-01,52,False
2017-10-02,20,False
2017-10-03,19,False
2017-10-04,13,False
2017-10-05,26,False
2017-10-06,33,False
2017-10-07,15,False
2017-10-08,15,False
2017-10-09,7,False
2017-10-10,13,False
2017-10-11,32,False
2017-10-12,7,False
2017-10-13,14,False
2017-10-14,15,False
2017-10-15,0,False
2017-10-16,6,False
2017-10-17,19,False
2017-10-18,32,False
2017-10-19,33,False
2017-10-20,27,False
2017-10-21,8,False
2017-10-22,0,False
2017-10-23,32,False
2017-10-24,38,False
2017-10-25,38,False
2017-10-26,20,False
2017-10-27,27,False
2017-10-28,22,False
2017-10-29,0,False
2017-10-30,32,False
2017-10-31,39,False
2017-11-01,27,False
2017-11-02,26,False
2017-11-03,40,False
2017-11-04,15,False
2017-11-05,0,False
2017-11-06,31,False
2017-11-07,56,False
2017-11-08,70,False
2017-11-09,31,False
2017-11-10,53,False
2017-11-11,7,False
2017-11-12,0,False
2017-11-13,31,False
2017-11-14,32,False
2017-11-15,19,False
2017-11-16,19,False
2017-11-17,13,False
2017-11-18,7,False
2017-11-19,14,False
2017-11-20,6,False
2017-11-21,19,False
2017-11-22,32,False
2017-11-23,20,False
2017-11-24,33,False
2017-11-25,0,False
2017-11-26,14,False
2017-11-27,68,False
2017-11-28,31,False
2017-11-29,25,False
2017-11-30,37,False
2017-12-01,33,False
2017-12-02,7,False
2017-12-03,7,False
2017-12-04,25,False
2017-12-05,37,False
2017-12-06,37,False
2017-12-07,45,False
2017-12-08,47,False
2017-12-09,7,False
2017-12-10,7,False
2017-12-11,6,False
2017-12-12,37,False
2017-12-13,25,False
