date,MCHP,isPartial
2011-05-11,19,False
2011-05-12,68,False
2011-05-13,51,False
2011-05-14,24,False
2011-05-15,0,False
2011-05-16,37,False
2011-05-17,57,False
2011-05-18,0,False
2011-05-19,19,False
2011-05-20,20,False
2011-05-21,25,False
2011-05-22,24,False
2011-05-23,19,False
2011-05-24,57,False
2011-05-25,0,False
2011-05-26,29,False
2011-05-27,20,False
2011-05-28,25,False
2011-05-29,0,False
2011-05-30,20,False
2011-05-31,19,False
2011-06-01,0,False
2011-06-02,51,False
2011-06-03,41,False
2011-06-04,0,False
2011-06-05,24,False
2011-06-06,38,False
2011-06-07,19,False
2011-06-08,28,False
2011-06-09,19,False
2011-06-10,0,False
2011-06-11,49,False
2011-06-12,0,False
2011-06-13,39,False
2011-06-14,28,False
2011-06-15,47,False
2011-06-16,58,False
2011-06-17,20,False
2011-06-18,0,False
2011-06-19,24,False
2011-06-20,0,False
2011-06-21,19,False
2011-06-22,19,False
2011-06-23,20,False
2011-06-24,0,False
2011-06-25,0,False
2011-06-26,25,False
2011-06-27,29,False
2011-06-28,0,False
2011-06-29,19,False
2011-06-30,39,False
2011-07-01,31,False
2011-07-02,0,False
2011-07-03,0,False
2011-07-04,41,False
2011-07-05,29,False
2011-07-06,19,False
2011-07-07,29,False
2011-07-08,51,False
2011-07-09,25,False
2011-07-10,0,False
2011-07-11,19,False
2011-07-12,48,False
2011-07-13,68,False
2011-07-14,40,False
2011-07-15,42,False
2011-07-16,38,False
2011-07-17,25,False
2011-07-18,96,False
2011-07-19,57,False
2011-07-20,39,False
2011-07-21,0,False
2011-07-22,20,False
2011-07-23,0,False
2011-07-24,49,False
2011-07-25,48,False
2011-07-26,0,False
2011-07-27,19,False
2011-07-28,0,False
2011-07-29,41,False
2011-07-30,0,False
2011-07-31,25,False
2011-08-01,0,False
2011-08-02,39,False
2011-08-03,19,False
2011-08-04,0,False
2011-08-05,0,False
2011-08-06,24,False
2011-08-07,24,False
2011-08-08,47,False
2011-08-09,28,False
2011-08-10,0,False
2011-08-11,19,False
2011-08-12,20,False
2011-08-13,24,False
2011-08-14,0,False
2011-08-15,100,False
2011-08-16,48,False
2011-08-17,19,False
2011-08-18,66,False
2011-08-19,29,False
2011-08-20,24,False
2011-08-21,0,False
2011-08-22,37,False
2011-08-23,0,False
2011-08-24,0,False
2011-08-25,37,False
2011-08-26,39,False
2011-08-27,0,False
2011-08-28,0,False
2011-08-29,18,False
2011-08-30,55,False
2011-08-31,18,False
2011-09-01,19,False
2011-09-02,29,False
2011-09-03,45,False
2011-09-04,0,False
2011-09-05,18,False
2011-09-06,53,False
2011-09-07,27,False
2011-09-08,36,False
2011-09-09,37,False
2011-09-10,23,False
2011-09-11,21,False
2011-09-12,35,False
2011-09-13,17,False
2011-09-14,18,False
2011-09-15,27,False
2011-09-16,0,False
2011-09-17,22,False
2011-09-18,64,False
2011-09-19,35,False
2011-09-20,60,False
