date,FB,isPartial
2015-04-10,83,False
2015-04-11,95,False
2015-04-12,88,False
2015-04-13,78,False
2015-04-14,79,False
2015-04-15,76,False
2015-04-16,80,False
2015-04-17,85,False
2015-04-18,92,False
2015-04-19,85,False
2015-04-20,77,False
2015-04-21,77,False
2015-04-22,77,False
2015-04-23,78,False
2015-04-24,82,False
2015-04-25,89,False
2015-04-26,87,False
2015-04-27,75,False
2015-04-28,77,False
2015-04-29,79,False
2015-04-30,82,False
2015-05-01,86,False
2015-05-02,92,False
2015-05-03,86,False
2015-05-04,75,False
2015-05-05,78,False
2015-05-06,76,False
2015-05-07,78,False
2015-05-08,80,False
2015-05-09,92,False
2015-05-10,90,False
2015-05-11,76,False
2015-05-12,76,False
2015-05-13,79,False
2015-05-14,80,False
2015-05-15,82,False
2015-05-16,91,False
2015-05-17,88,False
2015-05-18,79,False
2015-05-19,78,False
2015-05-20,77,False
2015-05-21,82,False
2015-05-22,81,False
2015-05-23,93,False
2015-05-24,87,False
2015-05-25,82,False
2015-05-26,77,False
2015-05-27,78,False
2015-05-28,80,False
2015-05-29,82,False
2015-05-30,93,False
2015-05-31,88,False
2015-06-01,80,False
2015-06-02,79,False
2015-06-03,82,False
2015-06-04,81,False
2015-06-05,84,False
2015-06-06,97,False
2015-06-07,91,False
2015-06-08,81,False
2015-06-09,80,False
2015-06-10,84,False
2015-06-11,83,False
2015-06-12,83,False
2015-06-13,100,False
2015-06-14,93,False
2015-06-15,81,False
2015-06-16,82,False
2015-06-17,83,False
2015-06-18,84,False
2015-06-19,83,False
2015-06-20,97,False
2015-06-21,96,False
2015-06-22,82,False
2015-06-23,80,False
2015-06-24,83,False
2015-06-25,85,False
2015-06-26,86,False
2015-06-27,97,False
2015-06-28,96,False
2015-06-29,83,False
2015-06-30,83,False
2015-07-01,83,False
2015-07-02,83,False
2015-07-03,85,False
2015-07-04,94,False
2015-07-05,93,False
2015-07-06,81,False
2015-07-07,80,False
2015-07-08,80,False
2015-07-09,84,False
2015-07-10,84,False
2015-07-11,96,False
2015-07-12,92,False
2015-07-13,74,False
2015-07-14,78,False
2015-07-15,78,False
2015-07-16,78,False
2015-07-17,81,False
2015-07-18,94,False
2015-07-19,92,False
2015-07-20,82,False
2015-07-21,78,False
2015-07-22,79,False
2015-07-23,79,False
2015-07-24,83,False
2015-07-25,86,False
2015-07-26,88,False
2015-07-27,77,False
2015-07-28,80,False
2015-07-29,78,False
2015-07-30,79,False
2015-07-31,79,False
2015-08-01,89,False
2015-08-02,91,False
2015-08-03,77,False
2015-08-04,75,False
2015-08-05,75,False
2015-08-06,77,False
2015-08-07,80,False
2015-08-08,91,False
2015-08-09,87,False
2015-08-10,76,False
2015-08-11,74,False
2015-08-12,76,False
2015-08-13,77,False
2015-08-14,78,False
2015-08-15,92,False
2015-08-16,85,False
2015-08-17,75,False
2015-08-18,75,False
2015-08-19,78,False
2015-08-20,77,False
2015-08-21,81,False
2015-08-22,89,False
2015-08-23,87,False
2015-08-24,71,False
2015-08-25,74,False
2015-08-26,76,False
2015-08-27,77,False
2015-08-28,80,False
2015-08-29,89,False
2015-08-30,87,False
2015-08-31,75,False
2015-09-01,74,False
2015-09-02,75,False
2015-09-03,76,False
2015-09-04,77,False
2015-09-05,87,False
2015-09-06,87,False
2015-09-07,77,False
2015-09-08,73,False
2015-09-09,72,False
2015-09-10,72,False
2015-09-11,76,False
2015-09-12,83,False
2015-09-13,83,False
2015-09-14,71,False
2015-09-15,70,False
2015-09-16,76,False
2015-09-17,78,False
2015-09-18,80,False
2015-09-19,86,False
2015-09-20,86,False
2015-09-21,72,False
2015-09-22,72,False
2015-09-23,77,False
2015-09-24,79,False
2015-09-25,78,False
2015-09-26,86,False
2015-09-27,85,False
2015-09-28,78,False
2015-09-29,73,False
2015-09-30,74,False
2015-10-01,74,False
2015-10-02,78,False
2015-10-03,84,False
2015-10-04,83,False
2015-10-05,72,False
2015-10-06,72,False
2015-10-07,75,False
2015-10-08,73,False
2015-10-09,76,False
2015-10-10,86,False
2015-10-11,84,False
2015-10-12,76,False
2015-10-13,72,False
2015-10-14,75,False
2015-10-15,75,False
2015-10-16,75,False
2015-10-17,84,False
2015-10-18,82,False
2015-10-19,71,False
2015-10-20,71,False
2015-10-21,74,False
2015-10-22,72,False
2015-10-23,78,False
2015-10-24,82,False
2015-10-25,83,False
2015-10-26,72,False
2015-10-27,72,False
2015-10-28,69,False
2015-10-29,73,False
2015-10-30,78,False
2015-10-31,85,False
2015-11-01,84,False
2015-11-02,73,False
2015-11-03,71,False
2015-11-04,71,False
2015-11-05,71,False
2015-11-06,78,False
2015-11-07,82,False
2015-11-08,81,False
2015-11-09,69,False
2015-11-10,72,False
2015-11-11,75,False
2015-11-12,74,False
2015-11-13,75,False
2015-11-14,87,False
2015-11-15,82,False
2015-11-16,72,False
2015-11-17,71,False
2015-11-18,70,False
2015-11-19,73,False
2015-11-20,73,False
2015-11-21,83,False
2015-11-22,78,False
2015-11-23,72,False
2015-11-24,71,False
2015-11-25,72,False
2015-11-26,71,False
2015-11-27,74,False
2015-11-28,82,False
2015-11-29,75,False
2015-11-30,69,False
2015-12-01,67,False
2015-12-02,67,False
2015-12-03,69,False
2015-12-04,68,False
2015-12-05,79,False
2015-12-06,77,False
2015-12-07,69,False
2015-12-08,69,False
2015-12-09,67,False
2015-12-10,72,False
2015-12-11,74,False
2015-12-12,83,False
2015-12-13,78,False
2015-12-14,68,False
2015-12-15,65,False
2015-12-16,69,False
2015-12-17,69,False
2015-12-18,71,False
2015-12-19,79,False
2015-12-20,75,False
2015-12-21,72,False
2015-12-22,70,False
2015-12-23,73,False
2015-12-24,80,False
2015-12-25,86,False
2015-12-26,80,False
