date,FB,isPartial
2013-05-02,81,False
2013-05-03,85,False
2013-05-04,94,False
2013-05-05,93,False
2013-05-06,80,False
2013-05-07,80,False
2013-05-08,81,False
2013-05-09,82,False
2013-05-10,85,False
2013-05-11,97,False
2013-05-12,97,False
2013-05-13,79,False
2013-05-14,79,False
2013-05-15,82,False
2013-05-16,80,False
2013-05-17,82,False
2013-05-18,95,False
2013-05-19,93,False
2013-05-20,80,False
2013-05-21,78,False
2013-05-22,81,False
2013-05-23,79,False
2013-05-24,86,False
2013-05-25,96,False
2013-05-26,94,False
2013-05-27,84,False
2013-05-28,81,False
2013-05-29,81,False
2013-05-30,84,False
2013-05-31,87,False
2013-06-01,97,False
2013-06-02,92,False
2013-06-03,80,False
2013-06-04,79,False
2013-06-05,83,False
2013-06-06,82,False
2013-06-07,87,False
2013-06-08,98,False
2013-06-09,94,False
2013-06-10,81,False
2013-06-11,79,False
2013-06-12,83,False
2013-06-13,82,False
2013-06-14,86,False
2013-06-15,100,False
2013-06-16,95,False
2013-06-17,83,False
2013-06-18,81,False
2013-06-19,85,False
2013-06-20,84,False
2013-06-21,86,False
2013-06-22,98,False
2013-06-23,94,False
2013-06-24,80,False
2013-06-25,84,False
2013-06-26,82,False
2013-06-27,85,False
2013-06-28,87,False
2013-06-29,98,False
