date,FB,isPartial
2013-02-19,73,False
2013-02-20,74,False
2013-02-21,76,False
2013-02-22,78,False
2013-02-23,90,False
2013-02-24,87,False
2013-02-25,72,False
2013-02-26,74,False
2013-02-27,74,False
2013-02-28,75,False
2013-03-01,77,False
2013-03-02,87,False
2013-03-03,86,False
2013-03-04,72,False
2013-03-05,74,False
2013-03-06,73,False
2013-03-07,75,False
2013-03-08,77,False
2013-03-09,88,False
2013-03-10,87,False
2013-03-11,74,False
2013-03-12,74,False
2013-03-13,74,False
2013-03-14,76,False
2013-03-15,79,False
2013-03-16,92,False
2013-03-17,85,False
2013-03-18,73,False
2013-03-19,75,False
2013-03-20,77,False
2013-03-21,77,False
2013-03-22,81,False
2013-03-23,91,False
2013-03-24,86,False
2013-03-25,76,False
2013-03-26,79,False
2013-03-27,80,False
2013-03-28,85,False
2013-03-29,88,False
2013-03-30,94,False
2013-03-31,94,False
2013-04-01,81,False
2013-04-02,77,False
2013-04-03,79,False
2013-04-04,79,False
2013-04-05,80,False
2013-04-06,91,False
2013-04-07,89,False
2013-04-08,76,False
2013-04-09,75,False
2013-04-10,78,False
2013-04-11,78,False
2013-04-12,81,False
2013-04-13,91,False
2013-04-14,89,False
2013-04-15,74,False
2013-04-16,75,False
2013-04-17,75,False
2013-04-18,76,False
2013-04-19,81,False
2013-04-20,91,False
2013-04-21,89,False
2013-04-22,76,False
2013-04-23,78,False
2013-04-24,79,False
2013-04-25,79,False
2013-04-26,82,False
2013-04-27,94,False
2013-04-28,89,False
2013-04-29,77,False
2013-04-30,79,False
2013-05-01,83,False
2013-05-02,80,False
2013-05-03,82,False
2013-05-04,94,False
2013-05-05,92,False
2013-05-06,78,False
2013-05-07,79,False
2013-05-08,81,False
2013-05-09,81,False
2013-05-10,83,False
2013-05-11,95,False
2013-05-12,96,False
2013-05-13,77,False
2013-05-14,78,False
2013-05-15,79,False
2013-05-16,78,False
2013-05-17,82,False
2013-05-18,95,False
2013-05-19,92,False
2013-05-20,81,False
2013-05-21,77,False
2013-05-22,80,False
2013-05-23,79,False
2013-05-24,83,False
2013-05-25,97,False
2013-05-26,93,False
2013-05-27,83,False
2013-05-28,80,False
2013-05-29,81,False
2013-05-30,82,False
2013-05-31,85,False
2013-06-01,96,False
2013-06-02,91,False
2013-06-03,78,False
2013-06-04,79,False
2013-06-05,82,False
2013-06-06,79,False
2013-06-07,85,False
2013-06-08,97,False
2013-06-09,92,False
2013-06-10,80,False
2013-06-11,79,False
2013-06-12,80,False
2013-06-13,79,False
2013-06-14,85,False
2013-06-15,98,False
2013-06-16,93,False
2013-06-17,81,False
2013-06-18,81,False
2013-06-19,84,False
2013-06-20,83,False
2013-06-21,84,False
2013-06-22,98,False
2013-06-23,94,False
2013-06-24,81,False
2013-06-25,84,False
2013-06-26,81,False
2013-06-27,83,False
2013-06-28,86,False
2013-06-29,96,False
2013-06-30,93,False
2013-07-01,81,False
2013-07-02,80,False
2013-07-03,80,False
2013-07-04,85,False
2013-07-05,84,False
2013-07-06,94,False
2013-07-07,95,False
2013-07-08,81,False
2013-07-09,80,False
2013-07-10,83,False
2013-07-11,81,False
2013-07-12,85,False
2013-07-13,96,False
2013-07-14,92,False
2013-07-15,79,False
2013-07-16,81,False
2013-07-17,82,False
2013-07-18,82,False
2013-07-19,84,False
2013-07-20,100,False
2013-07-21,95,False
2013-07-22,81,False
2013-07-23,79,False
2013-07-24,82,False
2013-07-25,83,False
2013-07-26,84,False
2013-07-27,98,False
2013-07-28,93,False
2013-07-29,81,False
2013-07-30,81,False
2013-07-31,83,False
2013-08-01,82,False
2013-08-02,87,False
2013-08-03,98,False
2013-08-04,97,False
2013-08-05,83,False
2013-08-06,80,False
2013-08-07,80,False
2013-08-08,75,False
2013-08-09,81,False
2013-08-10,93,False
2013-08-11,92,False
2013-08-12,82,False
2013-08-13,81,False
2013-08-14,81,False
2013-08-15,84,False
2013-08-16,85,False
2013-08-17,95,False
2013-08-18,94,False
2013-08-19,80,False
2013-08-20,80,False
2013-08-21,79,False
2013-08-22,81,False
2013-08-23,83,False
2013-08-24,97,False
2013-08-25,93,False
2013-08-26,78,False
2013-08-27,80,False
2013-08-28,82,False
2013-08-29,82,False
2013-08-30,83,False
2013-08-31,96,False
2013-09-01,94,False
2013-09-02,82,False
2013-09-03,77,False
2013-09-04,80,False
2013-09-05,79,False
2013-09-06,81,False
2013-09-07,95,False
2013-09-08,93,False
2013-09-09,78,False
2013-09-10,77,False
2013-09-11,77,False
2013-09-12,78,False
2013-09-13,84,False
2013-09-14,94,False
2013-09-15,91,False
2013-09-16,77,False
2013-09-17,79,False
2013-09-18,78,False
2013-09-19,78,False
2013-09-20,83,False
2013-09-21,93,False
2013-09-22,94,False
2013-09-23,78,False
2013-09-24,77,False
2013-09-25,79,False
2013-09-26,81,False
2013-09-27,85,False
2013-09-28,97,False
2013-09-29,94,False
2013-09-30,77,False
2013-10-01,77,False
2013-10-02,82,False
2013-10-03,78,False
2013-10-04,82,False
2013-10-05,93,False
2013-10-06,94,False
2013-10-07,76,False
2013-10-08,77,False
2013-10-09,80,False
2013-10-10,77,False
2013-10-11,83,False
2013-10-12,96,False
2013-10-13,94,False
2013-10-14,82,False
2013-10-15,80,False
2013-10-16,81,False
2013-10-17,80,False
2013-10-18,82,False
2013-10-19,93,False
2013-10-20,91,False
2013-10-21,79,False
2013-10-22,78,False
2013-10-23,77,False
2013-10-24,78,False
2013-10-25,83,False
2013-10-26,94,False
2013-10-27,91,False
2013-10-28,76,False
2013-10-29,78,False
2013-10-30,78,False
2013-10-31,81,False
2013-11-01,86,False
2013-11-02,96,False
2013-11-03,92,False
2013-11-04,79,False
2013-11-05,79,False
2013-11-06,78,False
