date,FB,isPartial
2010-08-24,48,False
2010-08-25,48,False
2010-08-26,48,False
2010-08-27,51,False
2010-08-28,62,False
2010-08-29,60,False
2010-08-30,49,False
2010-08-31,56,False
2010-09-01,53,False
2010-09-02,51,False
2010-09-03,54,False
2010-09-04,65,False
2010-09-05,64,False
2010-09-06,52,False
2010-09-07,51,False
2010-09-08,49,False
2010-09-09,47,False
2010-09-10,43,False
2010-09-11,58,False
2010-09-12,57,False
2010-09-13,48,False
2010-09-14,51,False
2010-09-15,49,False
2010-09-16,50,False
2010-09-17,53,False
2010-09-18,67,False
2010-09-19,66,False
2010-09-20,49,False
2010-09-21,49,False
2010-09-22,53,False
2010-09-23,59,False
2010-09-24,54,False
2010-09-25,68,False
2010-09-26,67,False
2010-09-27,50,False
2010-09-28,51,False
2010-09-29,50,False
2010-09-30,51,False
2010-10-01,55,False
2010-10-02,72,False
2010-10-03,65,False
2010-10-04,49,False
2010-10-05,52,False
2010-10-06,53,False
2010-10-07,53,False
2010-10-08,56,False
2010-10-09,70,False
2010-10-10,70,False
2010-10-11,53,False
2010-10-12,55,False
2010-10-13,53,False
2010-10-14,54,False
2010-10-15,58,False
2010-10-16,71,False
2010-10-17,69,False
2010-10-18,53,False
2010-10-19,56,False
2010-10-20,52,False
2010-10-21,57,False
2010-10-22,61,False
2010-10-23,74,False
2010-10-24,77,False
2010-10-25,55,False
2010-10-26,54,False
2010-10-27,55,False
2010-10-28,54,False
2010-10-29,62,False
2010-10-30,74,False
2010-10-31,72,False
2010-11-01,60,False
2010-11-02,60,False
2010-11-03,59,False
2010-11-04,58,False
2010-11-05,62,False
2010-11-06,76,False
2010-11-07,73,False
2010-11-08,56,False
2010-11-09,58,False
2010-11-10,57,False
2010-11-11,57,False
2010-11-12,63,False
2010-11-13,80,False
2010-11-14,75,False
2010-11-15,60,False
2010-11-16,64,False
2010-11-17,59,False
2010-11-18,61,False
2010-11-19,66,False
2010-11-20,82,False
2010-11-21,76,False
2010-11-22,58,False
2010-11-23,61,False
2010-11-24,59,False
2010-11-25,65,False
2010-11-26,65,False
2010-11-27,81,False
2010-11-28,77,False
2010-11-29,58,False
2010-11-30,61,False
2010-12-01,60,False
2010-12-02,61,False
2010-12-03,68,False
2010-12-04,82,False
2010-12-05,76,False
2010-12-06,67,False
2010-12-07,64,False
2010-12-08,64,False
2010-12-09,62,False
2010-12-10,68,False
2010-12-11,84,False
2010-12-12,78,False
2010-12-13,62,False
2010-12-14,63,False
2010-12-15,67,False
2010-12-16,71,False
2010-12-17,76,False
2010-12-18,91,False
2010-12-19,81,False
2010-12-20,70,False
2010-12-21,73,False
2010-12-22,76,False
2010-12-23,79,False
2010-12-24,89,False
2010-12-25,100,False
2010-12-26,86,False
2010-12-27,75,False
2010-12-28,73,False
2010-12-29,70,False
2010-12-30,76,False
2010-12-31,91,False
2011-01-01,95,False
2011-01-02,86,False
2011-01-03,70,False
2011-01-04,68,False
2011-01-05,69,False
2011-01-06,68,False
2011-01-07,69,False
2011-01-08,85,False
2011-01-09,81,False
2011-01-10,63,False
2011-01-11,63,False
2011-01-12,64,False
2011-01-13,65,False
2011-01-14,69,False
2011-01-15,83,False
2011-01-16,78,False
2011-01-17,58,False
2011-01-18,58,False
2011-01-19,58,False
2011-01-20,59,False
2011-01-21,63,False
2011-01-22,81,False
2011-01-23,76,False
2011-01-24,57,False
2011-01-25,60,False
2011-01-26,64,False
2011-01-27,65,False
2011-01-28,70,False
2011-01-29,87,False
2011-01-30,84,False
2011-01-31,65,False
2011-02-01,66,False
2011-02-02,71,False
2011-02-03,71,False
2011-02-04,72,False
2011-02-05,90,False
2011-02-06,82,False
2011-02-07,65,False
2011-02-08,64,False
2011-02-09,61,False
2011-02-10,62,False
2011-02-11,66,False
2011-02-12,83,False
2011-02-13,76,False
2011-02-14,62,False
2011-02-15,63,False
2011-02-16,64,False
2011-02-17,62,False
2011-02-18,67,False
2011-02-19,81,False
2011-02-20,80,False
2011-02-21,63,False
2011-02-22,62,False
2011-02-23,62,False
2011-02-24,64,False
2011-02-25,69,False
2011-02-26,81,False
2011-02-27,77,False
2011-02-28,62,False
2011-03-01,62,False
2011-03-02,62,False
2011-03-03,63,False
2011-03-04,65,False
2011-03-05,82,False
2011-03-06,77,False
2011-03-07,64,False
2011-03-08,63,False
2011-03-09,61,False
2011-03-10,61,False
2011-03-11,64,False
2011-03-12,79,False
2011-03-13,77,False
2011-03-14,62,False
2011-03-15,63,False
2011-03-16,63,False
2011-03-17,66,False
2011-03-18,75,False
2011-03-19,86,False
2011-03-20,81,False
2011-03-21,63,False
2011-03-22,64,False
2011-03-23,61,False
2011-03-24,63,False
2011-03-25,66,False
2011-03-26,83,False
2011-03-27,82,False
2011-03-28,62,False
2011-03-29,60,False
2011-03-30,62,False
2011-03-31,63,False
2011-04-01,66,False
2011-04-02,85,False
2011-04-03,75,False
2011-04-04,59,False
2011-04-05,60,False
2011-04-06,60,False
2011-04-07,60,False
2011-04-08,65,False
2011-04-09,77,False
2011-04-10,74,False
2011-04-11,59,False
2011-04-12,60,False
2011-04-13,59,False
2011-04-14,62,False
2011-04-15,63,False
2011-04-16,79,False
2011-04-17,76,False
2011-04-18,59,False
2011-04-19,62,False
2011-04-20,63,False
2011-04-21,66,False
2011-04-22,74,False
2011-04-23,81,False
2011-04-24,78,False
2011-04-25,66,False
2011-04-26,64,False
2011-04-27,63,False
2011-04-28,63,False
2011-04-29,65,False
2011-04-30,81,False
2011-05-01,80,False
2011-05-02,67,False
2011-05-03,64,False
2011-05-04,62,False
2011-05-05,62,False
2011-05-06,65,False
2011-05-07,85,False
2011-05-08,80,False
2011-05-09,63,False
2011-05-10,63,False
2011-05-11,64,False
