date,FB,isPartial
2013-11-06,67,False
2013-11-07,69,False
2013-11-08,72,False
2013-11-09,80,False
2013-11-10,82,False
2013-11-11,67,False
2013-11-12,65,False
2013-11-13,68,False
2013-11-14,70,False
2013-11-15,74,False
2013-11-16,82,False
2013-11-17,82,False
2013-11-18,66,False
2013-11-19,66,False
2013-11-20,68,False
2013-11-21,69,False
2013-11-22,70,False
2013-11-23,81,False
2013-11-24,81,False
2013-11-25,67,False
2013-11-26,66,False
2013-11-27,70,False
2013-11-28,70,False
2013-11-29,75,False
2013-11-30,86,False
2013-12-01,82,False
2013-12-02,67,False
2013-12-03,68,False
2013-12-04,67,False
2013-12-05,70,False
2013-12-06,71,False
2013-12-07,83,False
2013-12-08,80,False
2013-12-09,67,False
2013-12-10,68,False
2013-12-11,69,False
2013-12-12,71,False
2013-12-13,74,False
2013-12-14,84,False
2013-12-15,85,False
2013-12-16,72,False
2013-12-17,69,False
2013-12-18,71,False
2013-12-19,73,False
2013-12-20,78,False
2013-12-21,87,False
2013-12-22,87,False
2013-12-23,78,False
2013-12-24,90,False
2013-12-25,95,False
2013-12-26,82,False
2013-12-27,78,False
2013-12-28,86,False
2013-12-29,83,False
2013-12-30,77,False
2013-12-31,89,False
2014-01-01,89,False
2014-01-02,75,False
2014-01-03,76,False
2014-01-04,83,False
2014-01-05,79,False
2014-01-06,69,False
2014-01-07,68,False
2014-01-08,71,False
2014-01-09,69,False
2014-01-10,71,False
2014-01-11,82,False
2014-01-12,78,False
2014-01-13,71,False
2014-01-14,73,False
2014-01-15,71,False
2014-01-16,71,False
2014-01-17,75,False
2014-01-18,83,False
2014-01-19,80,False
2014-01-20,67,False
2014-01-21,68,False
2014-01-22,70,False
2014-01-23,69,False
2014-01-24,74,False
2014-01-25,85,False
2014-01-26,80,False
2014-01-27,69,False
2014-01-28,71,False
2014-01-29,71,False
2014-01-30,72,False
2014-01-31,73,False
2014-02-01,83,False
2014-02-02,83,False
2014-02-03,68,False
2014-02-04,69,False
2014-02-05,71,False
2014-02-06,56,False
2014-02-07,73,False
2014-02-08,84,False
2014-02-09,80,False
2014-02-10,71,False
2014-02-11,69,False
2014-02-12,74,False
2014-02-13,72,False
2014-02-14,76,False
2014-02-15,87,False
2014-02-16,83,False
2014-02-17,71,False
2014-02-18,72,False
2014-02-19,72,False
2014-02-20,72,False
2014-02-21,74,False
2014-02-22,85,False
2014-02-23,80,False
2014-02-24,68,False
2014-02-25,70,False
2014-02-26,69,False
2014-02-27,71,False
2014-02-28,75,False
2014-03-01,84,False
2014-03-02,80,False
2014-03-03,71,False
2014-03-04,72,False
2014-03-05,71,False
2014-03-06,71,False
2014-03-07,73,False
2014-03-08,83,False
2014-03-09,82,False
2014-03-10,71,False
2014-03-11,72,False
2014-03-12,72,False
2014-03-13,69,False
2014-03-14,73,False
2014-03-15,85,False
2014-03-16,85,False
2014-03-17,71,False
2014-03-18,71,False
2014-03-19,72,False
2014-03-20,76,False
2014-03-21,78,False
2014-03-22,87,False
2014-03-23,81,False
2014-03-24,72,False
2014-03-25,76,False
2014-03-26,75,False
2014-03-27,76,False
2014-03-28,74,False
2014-03-29,89,False
2014-03-30,83,False
2014-03-31,71,False
2014-04-01,74,False
2014-04-02,75,False
2014-04-03,75,False
2014-04-04,76,False
2014-04-05,85,False
2014-04-06,88,False
2014-04-07,73,False
2014-04-08,75,False
2014-04-09,72,False
2014-04-10,71,False
2014-04-11,78,False
2014-04-12,86,False
2014-04-13,86,False
2014-04-14,74,False
2014-04-15,75,False
2014-04-16,74,False
2014-04-17,80,False
2014-04-18,84,False
2014-04-19,92,False
2014-04-20,88,False
2014-04-21,79,False
2014-04-22,73,False
2014-04-23,77,False
2014-04-24,76,False
2014-04-25,78,False
2014-04-26,86,False
2014-04-27,85,False
2014-04-28,71,False
2014-04-29,74,False
2014-04-30,75,False
2014-05-01,79,False
2014-05-02,76,False
2014-05-03,85,False
2014-05-04,82,False
2014-05-05,75,False
2014-05-06,73,False
2014-05-07,72,False
2014-05-08,75,False
2014-05-09,80,False
2014-05-10,90,False
2014-05-11,85,False
2014-05-12,74,False
2014-05-13,74,False
2014-05-14,75,False
2014-05-15,74,False
2014-05-16,75,False
2014-05-17,89,False
2014-05-18,84,False
2014-05-19,75,False
2014-05-20,73,False
2014-05-21,79,False
2014-05-22,79,False
2014-05-23,82,False
2014-05-24,93,False
2014-05-25,91,False
2014-05-26,81,False
2014-05-27,79,False
2014-05-28,82,False
2014-05-29,82,False
2014-05-30,79,False
2014-05-31,95,False
2014-06-01,92,False
2014-06-02,82,False
2014-06-03,79,False
2014-06-04,78,False
2014-06-05,84,False
2014-06-06,86,False
2014-06-07,100,False
2014-06-08,92,False
2014-06-09,83,False
2014-06-10,76,False
2014-06-11,82,False
2014-06-12,81,False
2014-06-13,83,False
2014-06-14,96,False
2014-06-15,94,False
2014-06-16,78,False
2014-06-17,81,False
2014-06-18,81,False
2014-06-19,90,False
2014-06-20,85,False
2014-06-21,96,False
2014-06-22,91,False
2014-06-23,83,False
2014-06-24,81,False
2014-06-25,81,False
2014-06-26,83,False
2014-06-27,87,False
2014-06-28,99,False
2014-06-29,91,False
2014-06-30,78,False
2014-07-01,80,False
2014-07-02,81,False
2014-07-03,82,False
2014-07-04,90,False
2014-07-05,95,False
2014-07-06,97,False
2014-07-07,80,False
2014-07-08,79,False
2014-07-09,79,False
2014-07-10,82,False
2014-07-11,85,False
2014-07-12,98,False
2014-07-13,97,False
2014-07-14,78,False
2014-07-15,79,False
2014-07-16,81,False
2014-07-17,79,False
2014-07-18,85,False
2014-07-19,97,False
2014-07-20,95,False
2014-07-21,79,False
2014-07-22,81,False
2014-07-23,78,False
2014-07-24,81,False
