date,FB,isPartial
2012-01-26,55,False
2012-01-27,55,False
2012-01-28,65,False
2012-01-29,62,False
2012-01-30,53,False
2012-01-31,52,False
2012-02-01,53,False
2012-02-02,54,False
2012-02-03,56,False
2012-02-04,67,False
2012-02-05,65,False
2012-02-06,53,False
2012-02-07,52,False
2012-02-08,53,False
2012-02-09,54,False
2012-02-10,56,False
2012-02-11,66,False
2012-02-12,62,False
2012-02-13,52,False
2012-02-14,55,False
2012-02-15,55,False
2012-02-16,55,False
2012-02-17,58,False
2012-02-18,68,False
2012-02-19,64,False
2012-02-20,56,False
2012-02-21,55,False
2012-02-22,54,False
2012-02-23,56,False
2012-02-24,59,False
2012-02-25,70,False
2012-02-26,65,False
2012-02-27,55,False
2012-02-28,54,False
2012-02-29,58,False
2012-03-01,57,False
2012-03-02,60,False
2012-03-03,72,False
2012-03-04,69,False
2012-03-05,58,False
2012-03-06,56,False
2012-03-07,57,False
2012-03-08,59,False
2012-03-09,60,False
2012-03-10,76,False
2012-03-11,70,False
2012-03-12,57,False
2012-03-13,57,False
2012-03-14,58,False
2012-03-15,59,False
2012-03-16,64,False
2012-03-17,77,False
2012-03-18,71,False
2012-03-19,58,False
2012-03-20,60,False
2012-03-21,61,False
2012-03-22,60,False
2012-03-23,60,False
2012-03-24,71,False
2012-03-25,71,False
2012-03-26,58,False
2012-03-27,57,False
2012-03-28,57,False
2012-03-29,60,False
2012-03-30,63,False
2012-03-31,72,False
2012-04-01,70,False
2012-04-02,59,False
2012-04-03,60,False
2012-04-04,62,False
2012-04-05,67,False
2012-04-06,69,False
2012-04-07,75,False
2012-04-08,72,False
2012-04-09,61,False
2012-04-10,56,False
2012-04-11,61,False
2012-04-12,61,False
2012-04-13,64,False
2012-04-14,71,False
2012-04-15,69,False
2012-04-16,59,False
2012-04-17,59,False
2012-04-18,59,False
2012-04-19,59,False
2012-04-20,62,False
2012-04-21,73,False
2012-04-22,72,False
2012-04-23,62,False
2012-04-24,59,False
2012-04-25,62,False
2012-04-26,60,False
2012-04-27,63,False
2012-04-28,70,False
2012-04-29,73,False
2012-04-30,62,False
2012-05-01,65,False
2012-05-02,60,False
2012-05-03,61,False
2012-05-04,62,False
2012-05-05,73,False
2012-05-06,72,False
2012-05-07,63,False
2012-05-08,60,False
2012-05-09,60,False
2012-05-10,61,False
2012-05-11,63,False
2012-05-12,83,False
2012-05-13,74,False
2012-05-14,59,False
2012-05-15,60,False
2012-05-16,61,False
2012-05-17,63,False
2012-05-18,68,False
2012-05-19,73,False
2012-05-20,70,False
2012-05-21,62,False
2012-05-22,63,False
2012-05-23,61,False
2012-05-24,65,False
2012-05-25,65,False
2012-05-26,73,False
2012-05-27,72,False
2012-05-28,65,False
2012-05-29,62,False
2012-05-30,64,False
2012-05-31,64,False
2012-06-01,70,False
2012-06-02,74,False
2012-06-03,72,False
2012-06-04,64,False
2012-06-05,63,False
2012-06-06,62,False
2012-06-07,65,False
2012-06-08,65,False
2012-06-09,75,False
2012-06-10,73,False
2012-06-11,60,False
2012-06-12,62,False
2012-06-13,63,False
2012-06-14,63,False
2012-06-15,64,False
2012-06-16,74,False
2012-06-17,74,False
2012-06-18,63,False
2012-06-19,64,False
2012-06-20,63,False
2012-06-21,64,False
2012-06-22,66,False
2012-06-23,74,False
2012-06-24,72,False
2012-06-25,63,False
2012-06-26,64,False
2012-06-27,63,False
2012-06-28,64,False
2012-06-29,67,False
2012-06-30,74,False
2012-07-01,72,False
2012-07-02,64,False
2012-07-03,64,False
2012-07-04,65,False
2012-07-05,64,False
2012-07-06,67,False
2012-07-07,77,False
2012-07-08,73,False
2012-07-09,61,False
2012-07-10,60,False
2012-07-11,62,False
2012-07-12,62,False
2012-07-13,66,False
2012-07-14,73,False
2012-07-15,71,False
2012-07-16,61,False
2012-07-17,61,False
2012-07-18,61,False
2012-07-19,64,False
2012-07-20,66,False
2012-07-21,74,False
2012-07-22,75,False
2012-07-23,64,False
2012-07-24,63,False
2012-07-25,64,False
2012-07-26,64,False
2012-07-27,69,False
2012-07-28,76,False
2012-07-29,76,False
2012-07-30,62,False
2012-07-31,65,False
2012-08-01,65,False
2012-08-02,68,False
2012-08-03,67,False
2012-08-04,76,False
2012-08-05,74,False
2012-08-06,64,False
2012-08-07,63,False
2012-08-08,67,False
2012-08-09,66,False
2012-08-10,66,False
2012-08-11,77,False
2012-08-12,77,False
2012-08-13,66,False
2012-08-14,66,False
2012-08-15,67,False
2012-08-16,67,False
2012-08-17,67,False
2012-08-18,72,False
2012-08-19,69,False
2012-08-20,63,False
2012-08-21,62,False
2012-08-22,62,False
2012-08-23,64,False
2012-08-24,65,False
2012-08-25,74,False
2012-08-26,77,False
2012-08-27,65,False
2012-08-28,65,False
2012-08-29,66,False
2012-08-30,68,False
2012-08-31,69,False
2012-09-01,79,False
2012-09-02,74,False
2012-09-03,68,False
2012-09-04,64,False
2012-09-05,63,False
2012-09-06,65,False
2012-09-07,70,False
2012-09-08,80,False
2012-09-09,79,False
2012-09-10,63,False
2012-09-11,62,False
2012-09-12,62,False
2012-09-13,63,False
2012-09-14,66,False
2012-09-15,79,False
2012-09-16,78,False
2012-09-17,64,False
2012-09-18,64,False
2012-09-19,63,False
2012-09-20,66,False
2012-09-21,66,False
2012-09-22,80,False
2012-09-23,77,False
2012-09-24,64,False
2012-09-25,63,False
2012-09-26,64,False
2012-09-27,66,False
2012-09-28,67,False
2012-09-29,81,False
2012-09-30,80,False
2012-10-01,64,False
2012-10-02,66,False
2012-10-03,65,False
2012-10-04,76,False
2012-10-05,89,False
2012-10-06,100,False
2012-10-07,99,False
2012-10-08,81,False
2012-10-09,79,False
2012-10-10,82,False
2012-10-11,84,False
2012-10-12,86,False
