date,FB,isPartial
2016-05-29,95,False
2016-05-30,88,False
2016-05-31,87,False
2016-06-01,86,False
2016-06-02,85,False
2016-06-03,88,False
2016-06-04,98,False
2016-06-05,91,False
2016-06-06,88,False
2016-06-07,85,False
2016-06-08,88,False
2016-06-09,86,False
2016-06-10,88,False
2016-06-11,96,False
2016-06-12,91,False
2016-06-13,85,False
2016-06-14,83,False
2016-06-15,84,False
2016-06-16,88,False
2016-06-17,86,False
2016-06-18,100,False
2016-06-19,95,False
2016-06-20,84,False
2016-06-21,84,False
2016-06-22,83,False
2016-06-23,87,False
2016-06-24,88,False
2016-06-25,94,False
2016-06-26,92,False
2016-06-27,80,False
2016-06-28,87,False
2016-06-29,87,False
2016-06-30,86,False
2016-07-01,87,False
2016-07-02,92,False
2016-07-03,90,False
2016-07-04,86,False
2016-07-05,83,False
2016-07-06,85,False
2016-07-07,86,False
2016-07-08,85,False
2016-07-09,95,False
2016-07-10,91,False
2016-07-11,84,False
2016-07-12,84,False
2016-07-13,83,False
2016-07-14,82,False
2016-07-15,85,False
2016-07-16,94,False
2016-07-17,94,False
2016-07-18,83,False
2016-07-19,80,False
2016-07-20,83,False
2016-07-21,85,False
2016-07-22,84,False
2016-07-23,94,False
2016-07-24,94,False
2016-07-25,79,False
2016-07-26,80,False
2016-07-27,82,False
2016-07-28,81,False
2016-07-29,85,False
2016-07-30,94,False
2016-07-31,88,False
2016-08-01,82,False
2016-08-02,80,False
2016-08-03,79,False
2016-08-04,79,False
2016-08-05,80,False
2016-08-06,92,False
2016-08-07,90,False
2016-08-08,78,False
2016-08-09,79,False
2016-08-10,78,False
2016-08-11,81,False
2016-08-12,83,False
2016-08-13,93,False
2016-08-14,88,False
2016-08-15,84,False
2016-08-16,78,False
2016-08-17,77,False
2016-08-18,82,False
2016-08-19,80,False
2016-08-20,87,False
2016-08-21,87,False
2016-08-22,77,False
2016-08-23,77,False
2016-08-24,78,False
2016-08-25,78,False
2016-08-26,78,False
2016-08-27,88,False
2016-08-28,84,False
2016-08-29,72,False
2016-08-30,76,False
2016-08-31,77,False
2016-09-01,76,False
2016-09-02,79,False
2016-09-03,88,False
2016-09-04,82,False
2016-09-05,77,False
2016-09-06,73,False
2016-09-07,63,False
2016-09-08,56,False
2016-09-09,59,False
2016-09-10,64,False
2016-09-11,64,False
