date,FB,isPartial
2011-09-18,76,False
2011-09-19,58,False
2011-09-20,61,False
2011-09-21,58,False
2011-09-22,60,False
2011-09-23,63,False
2011-09-24,79,False
2011-09-25,76,False
2011-09-26,61,False
2011-09-27,61,False
2011-09-28,61,False
2011-09-29,61,False
2011-09-30,67,False
2011-10-01,80,False
2011-10-02,78,False
2011-10-03,62,False
2011-10-04,61,False
2011-10-05,62,False
2011-10-06,62,False
2011-10-07,65,False
2011-10-08,80,False
2011-10-09,75,False
2011-10-10,64,False
2011-10-11,59,False
2011-10-12,62,False
2011-10-13,62,False
2011-10-14,68,False
2011-10-15,80,False
2011-10-16,77,False
2011-10-17,61,False
2011-10-18,61,False
2011-10-19,62,False
2011-10-20,60,False
2011-10-21,66,False
2011-10-22,81,False
2011-10-23,76,False
2011-10-24,65,False
2011-10-25,64,False
2011-10-26,64,False
2011-10-27,67,False
2011-10-28,71,False
2011-10-29,83,False
2011-10-30,79,False
2011-10-31,67,False
2011-11-01,70,False
2011-11-02,67,False
2011-11-03,63,False
2011-11-04,66,False
2011-11-05,81,False
2011-11-06,77,False
2011-11-07,64,False
2011-11-08,65,False
2011-11-09,65,False
2011-11-10,64,False
2011-11-11,69,False
2011-11-12,82,False
2011-11-13,78,False
2011-11-14,64,False
2011-11-15,65,False
2011-11-16,67,False
2011-11-17,62,False
2011-11-18,69,False
2011-11-19,79,False
2011-11-20,79,False
2011-11-21,61,False
2011-11-22,64,False
2011-11-23,64,False
2011-11-24,65,False
2011-11-25,72,False
2011-11-26,83,False
2011-11-27,78,False
2011-11-28,62,False
2011-11-29,65,False
2011-11-30,64,False
2011-12-01,65,False
2011-12-02,69,False
2011-12-03,80,False
2011-12-04,76,False
2011-12-05,66,False
2011-12-06,63,False
2011-12-07,69,False
2011-12-08,67,False
2011-12-09,72,False
2011-12-10,82,False
2011-12-11,75,False
2011-12-12,65,False
2011-12-13,66,False
2011-12-14,67,False
2011-12-15,68,False
2011-12-16,71,False
2011-12-17,82,False
2011-12-18,85,False
2011-12-19,71,False
2011-12-20,72,False
2011-12-21,75,False
2011-12-22,77,False
2011-12-23,79,False
2011-12-24,94,False
2011-12-25,93,False
2011-12-26,79,False
2011-12-27,74,False
2011-12-28,75,False
2011-12-29,74,False
2011-12-30,77,False
2011-12-31,85,False
2012-01-01,87,False
2012-01-02,74,False
2012-01-03,69,False
2012-01-04,68,False
2012-01-05,70,False
2012-01-06,74,False
2012-01-07,82,False
2012-01-08,80,False
2012-01-09,67,False
2012-01-10,66,False
2012-01-11,65,False
2012-01-12,66,False
2012-01-13,71,False
2012-01-14,81,False
2012-01-15,82,False
2012-01-16,65,False
2012-01-17,64,False
2012-01-18,67,False
2012-01-19,68,False
2012-01-20,71,False
2012-01-21,83,False
2012-01-22,79,False
2012-01-23,66,False
2012-01-24,66,False
2012-01-25,69,False
2012-01-26,64,False
2012-01-27,67,False
2012-01-28,81,False
2012-01-29,79,False
2012-01-30,64,False
2012-01-31,66,False
2012-02-01,66,False
2012-02-02,68,False
2012-02-03,69,False
2012-02-04,84,False
2012-02-05,82,False
2012-02-06,66,False
2012-02-07,66,False
2012-02-08,66,False
2012-02-09,68,False
2012-02-10,70,False
2012-02-11,81,False
2012-02-12,76,False
2012-02-13,64,False
2012-02-14,67,False
2012-02-15,70,False
2012-02-16,70,False
2012-02-17,71,False
2012-02-18,82,False
2012-02-19,81,False
2012-02-20,71,False
2012-02-21,68,False
2012-02-22,66,False
2012-02-23,68,False
2012-02-24,76,False
2012-02-25,87,False
2012-02-26,82,False
2012-02-27,68,False
2012-02-28,68,False
2012-02-29,70,False
2012-03-01,72,False
2012-03-02,74,False
2012-03-03,92,False
2012-03-04,85,False
2012-03-05,70,False
2012-03-06,71,False
2012-03-07,72,False
2012-03-08,72,False
2012-03-09,77,False
2012-03-10,88,False
2012-03-11,86,False
2012-03-12,71,False
2012-03-13,71,False
2012-03-14,76,False
2012-03-15,73,False
2012-03-16,77,False
2012-03-17,97,False
2012-03-18,88,False
2012-03-19,74,False
2012-03-20,73,False
2012-03-21,74,False
2012-03-22,74,False
2012-03-23,74,False
2012-03-24,88,False
2012-03-25,89,False
2012-03-26,71,False
2012-03-27,71,False
2012-03-28,72,False
2012-03-29,71,False
2012-03-30,77,False
2012-03-31,89,False
2012-04-01,87,False
2012-04-02,74,False
2012-04-03,73,False
2012-04-04,78,False
2012-04-05,79,False
2012-04-06,85,False
2012-04-07,92,False
2012-04-08,92,False
2012-04-09,74,False
2012-04-10,71,False
2012-04-11,74,False
2012-04-12,72,False
2012-04-13,78,False
2012-04-14,90,False
2012-04-15,87,False
2012-04-16,73,False
2012-04-17,72,False
2012-04-18,72,False
2012-04-19,75,False
2012-04-20,80,False
2012-04-21,90,False
2012-04-22,90,False
2012-04-23,76,False
2012-04-24,73,False
2012-04-25,73,False
2012-04-26,75,False
2012-04-27,76,False
2012-04-28,87,False
2012-04-29,85,False
2012-04-30,76,False
2012-05-01,77,False
2012-05-02,75,False
2012-05-03,75,False
2012-05-04,79,False
2012-05-05,89,False
2012-05-06,88,False
2012-05-07,79,False
2012-05-08,74,False
2012-05-09,76,False
2012-05-10,74,False
2012-05-11,79,False
2012-05-12,100,False
2012-05-13,93,False
2012-05-14,77,False
2012-05-15,75,False
2012-05-16,78,False
2012-05-17,78,False
2012-05-18,89,False
2012-05-19,92,False
2012-05-20,85,False
2012-05-21,78,False
2012-05-22,77,False
2012-05-23,81,False
2012-05-24,80,False
2012-05-25,83,False
2012-05-26,93,False
2012-05-27,90,False
2012-05-28,81,False
2012-05-29,74,False
2012-05-30,78,False
2012-05-31,79,False
2012-06-01,86,False
2012-06-02,93,False
2012-06-03,87,False
2012-06-04,78,False
