date,FB,isPartial
2015-01-18,83,False
2015-01-19,72,False
2015-01-20,73,False
2015-01-21,71,False
2015-01-22,73,False
2015-01-23,78,False
2015-01-24,86,False
2015-01-25,83,False
2015-01-26,73,False
2015-01-27,81,False
2015-01-28,72,False
2015-01-29,74,False
2015-01-30,73,False
2015-01-31,84,False
2015-02-01,82,False
2015-02-02,73,False
2015-02-03,71,False
2015-02-04,72,False
2015-02-05,71,False
2015-02-06,77,False
2015-02-07,84,False
2015-02-08,83,False
2015-02-09,70,False
2015-02-10,72,False
2015-02-11,71,False
2015-02-12,74,False
2015-02-13,76,False
2015-02-14,88,False
2015-02-15,85,False
2015-02-16,75,False
2015-02-17,75,False
2015-02-18,73,False
2015-02-19,73,False
2015-02-20,74,False
2015-02-21,82,False
2015-02-22,81,False
2015-02-23,71,False
2015-02-24,70,False
2015-02-25,71,False
2015-02-26,72,False
2015-02-27,72,False
2015-02-28,83,False
2015-03-01,81,False
2015-03-02,70,False
2015-03-03,70,False
2015-03-04,70,False
2015-03-05,73,False
2015-03-06,74,False
2015-03-07,86,False
2015-03-08,85,False
2015-03-09,71,False
2015-03-10,71,False
2015-03-11,73,False
2015-03-12,72,False
2015-03-13,76,False
2015-03-14,85,False
2015-03-15,80,False
2015-03-16,73,False
2015-03-17,73,False
2015-03-18,73,False
2015-03-19,70,False
2015-03-20,75,False
2015-03-21,85,False
2015-03-22,85,False
2015-03-23,73,False
2015-03-24,73,False
2015-03-25,75,False
2015-03-26,68,False
2015-03-27,78,False
2015-03-28,90,False
2015-03-29,83,False
2015-03-30,72,False
2015-03-31,73,False
2015-04-01,76,False
2015-04-02,78,False
2015-04-03,82,False
2015-04-04,88,False
2015-04-05,86,False
2015-04-06,77,False
2015-04-07,75,False
2015-04-08,75,False
2015-04-09,74,False
2015-04-10,78,False
