date,FB,isPartial
2011-01-01,94,False
2011-01-02,83,False
2011-01-03,69,False
2011-01-04,66,False
2011-01-05,68,False
2011-01-06,65,False
2011-01-07,69,False
2011-01-08,84,False
2011-01-09,78,False
2011-01-10,63,False
2011-01-11,61,False
2011-01-12,63,False
2011-01-13,64,False
2011-01-14,68,False
2011-01-15,81,False
2011-01-16,76,False
2011-01-17,56,False
2011-01-18,56,False
2011-01-19,57,False
2011-01-20,59,False
2011-01-21,62,False
2011-01-22,77,False
2011-01-23,74,False
2011-01-24,56,False
2011-01-25,59,False
2011-01-26,63,False
2011-01-27,64,False
2011-01-28,67,False
2011-01-29,86,False
2011-01-30,84,False
2011-01-31,63,False
2011-02-01,65,False
2011-02-02,72,False
2011-02-03,69,False
2011-02-04,70,False
2011-02-05,86,False
2011-02-06,81,False
2011-02-07,63,False
2011-02-08,61,False
2011-02-09,61,False
2011-02-10,62,False
2011-02-11,66,False
2011-02-12,82,False
2011-02-13,75,False
2011-02-14,63,False
2011-02-15,63,False
2011-02-16,63,False
2011-02-17,61,False
2011-02-18,65,False
2011-02-19,80,False
2011-02-20,79,False
2011-02-21,62,False
2011-02-22,62,False
2011-02-23,61,False
2011-02-24,63,False
2011-02-25,68,False
2011-02-26,78,False
2011-02-27,75,False
2011-02-28,60,False
2011-03-01,60,False
2011-03-02,62,False
2011-03-03,62,False
2011-03-04,65,False
2011-03-05,81,False
2011-03-06,76,False
2011-03-07,64,False
2011-03-08,63,False
2011-03-09,61,False
2011-03-10,60,False
2011-03-11,63,False
2011-03-12,79,False
2011-03-13,75,False
2011-03-14,61,False
2011-03-15,61,False
2011-03-16,62,False
2011-03-17,64,False
2011-03-18,74,False
2011-03-19,86,False
2011-03-20,78,False
2011-03-21,60,False
2011-03-22,64,False
2011-03-23,60,False
2011-03-24,62,False
2011-03-25,66,False
2011-03-26,81,False
2011-03-27,79,False
2011-03-28,61,False
2011-03-29,60,False
2011-03-30,61,False
2011-03-31,62,False
2011-04-01,66,False
2011-04-02,81,False
2011-04-03,75,False
2011-04-04,56,False
2011-04-05,59,False
2011-04-06,59,False
2011-04-07,58,False
2011-04-08,63,False
2011-04-09,77,False
2011-04-10,73,False
2011-04-11,59,False
2011-04-12,58,False
2011-04-13,59,False
2011-04-14,60,False
2011-04-15,62,False
2011-04-16,78,False
2011-04-17,73,False
2011-04-18,58,False
2011-04-19,60,False
2011-04-20,63,False
2011-04-21,65,False
2011-04-22,72,False
2011-04-23,79,False
2011-04-24,76,False
2011-04-25,66,False
2011-04-26,62,False
2011-04-27,61,False
2011-04-28,61,False
2011-04-29,64,False
2011-04-30,80,False
2011-05-01,76,False
2011-05-02,65,False
2011-05-03,61,False
2011-05-04,63,False
2011-05-05,61,False
2011-05-06,63,False
2011-05-07,82,False
2011-05-08,80,False
2011-05-09,63,False
2011-05-10,61,False
2011-05-11,61,False
2011-05-12,61,False
2011-05-13,66,False
2011-05-14,80,False
2011-05-15,75,False
2011-05-16,64,False
2011-05-17,62,False
2011-05-18,62,False
2011-05-19,61,False
2011-05-20,64,False
2011-05-21,79,False
2011-05-22,78,False
2011-05-23,64,False
2011-05-24,64,False
2011-05-25,62,False
2011-05-26,62,False
2011-05-27,68,False
2011-05-28,82,False
2011-05-29,78,False
2011-05-30,66,False
2011-05-31,64,False
2011-06-01,65,False
2011-06-02,67,False
2011-06-03,68,False
2011-06-04,88,False
2011-06-05,82,False
2011-06-06,66,False
2011-06-07,65,False
2011-06-08,65,False
2011-06-09,63,False
2011-06-10,68,False
2011-06-11,82,False
2011-06-12,80,False
2011-06-13,67,False
2011-06-14,67,False
2011-06-15,69,False
2011-06-16,67,False
2011-06-17,71,False
2011-06-18,85,False
2011-06-19,81,False
2011-06-20,67,False
2011-06-21,66,False
2011-06-22,68,False
2011-06-23,71,False
2011-06-24,74,False
2011-06-25,84,False
2011-06-26,84,False
2011-06-27,70,False
2011-06-28,69,False
2011-06-29,66,False
2011-06-30,71,False
2011-07-01,74,False
2011-07-02,87,False
2011-07-03,85,False
2011-07-04,77,False
2011-07-05,70,False
2011-07-06,70,False
2011-07-07,70,False
2011-07-08,73,False
2011-07-09,86,False
2011-07-10,84,False
2011-07-11,67,False
2011-07-12,70,False
2011-07-13,68,False
2011-07-14,69,False
2011-07-15,73,False
2011-07-16,89,False
2011-07-17,89,False
2011-07-18,69,False
2011-07-19,67,False
2011-07-20,67,False
2011-07-21,69,False
2011-07-22,73,False
2011-07-23,84,False
2011-07-24,86,False
2011-07-25,67,False
2011-07-26,69,False
2011-07-27,69,False
2011-07-28,73,False
2011-07-29,76,False
2011-07-30,94,False
2011-07-31,91,False
2011-08-01,75,False
2011-08-02,76,False
2011-08-03,76,False
2011-08-04,77,False
2011-08-05,79,False
2011-08-06,92,False
2011-08-07,95,False
2011-08-08,74,False
2011-08-09,73,False
2011-08-10,78,False
2011-08-11,87,False
2011-08-12,82,False
2011-08-13,100,False
2011-08-14,94,False
2011-08-15,79,False
2011-08-16,81,False
2011-08-17,77,False
2011-08-18,79,False
2011-08-19,79,False
2011-08-20,95,False
2011-08-21,96,False
2011-08-22,79,False
2011-08-23,78,False
