date,FB,isPartial
2014-12-01,70,False
2014-12-02,72,False
2014-12-03,73,False
2014-12-04,71,False
2014-12-05,77,False
2014-12-06,88,False
2014-12-07,84,False
2014-12-08,75,False
2014-12-09,75,False
2014-12-10,75,False
2014-12-11,76,False
2014-12-12,77,False
2014-12-13,88,False
2014-12-14,87,False
2014-12-15,74,False
2014-12-16,74,False
2014-12-17,75,False
2014-12-18,78,False
2014-12-19,83,False
2014-12-20,90,False
2014-12-21,90,False
2014-12-22,81,False
2014-12-23,84,False
2014-12-24,93,False
2014-12-25,100,False
2014-12-26,88,False
2014-12-27,90,False
2014-12-28,83,False
2014-12-29,80,False
2014-12-30,82,False
2014-12-31,94,False
2015-01-01,93,False
2015-01-02,84,False
2015-01-03,86,False
2015-01-04,84,False
2015-01-05,76,False
2015-01-06,75,False
2015-01-07,73,False
2015-01-08,74,False
2015-01-09,75,False
2015-01-10,84,False
2015-01-11,82,False
2015-01-12,71,False
2015-01-13,73,False
2015-01-14,74,False
2015-01-15,70,False
2015-01-16,77,False
2015-01-17,87,False
2015-01-18,80,False
2015-01-19,71,False
2015-01-20,71,False
2015-01-21,68,False
2015-01-22,73,False
2015-01-23,75,False
2015-01-24,83,False
2015-01-25,82,False
2015-01-26,70,False
2015-01-27,79,False
2015-01-28,71,False
2015-01-29,72,False
2015-01-30,72,False
2015-01-31,86,False
2015-02-01,83,False
2015-02-02,70,False
2015-02-03,71,False
2015-02-04,71,False
2015-02-05,70,False
2015-02-06,74,False
2015-02-07,83,False
2015-02-08,82,False
2015-02-09,69,False
2015-02-10,69,False
2015-02-11,71,False
2015-02-12,74,False
2015-02-13,75,False
2015-02-14,84,False
2015-02-15,83,False
2015-02-16,74,False
2015-02-17,75,False
2015-02-18,71,False
2015-02-19,72,False
2015-02-20,75,False
2015-02-21,80,False
2015-02-22,79,False
2015-02-23,71,False
2015-02-24,69,False
2015-02-25,71,False
2015-02-26,71,False
2015-02-27,72,False
2015-02-28,82,False
2015-03-01,78,False
2015-03-02,71,False
2015-03-03,68,False
2015-03-04,68,False
2015-03-05,72,False
2015-03-06,75,False
2015-03-07,86,False
2015-03-08,83,False
2015-03-09,72,False
2015-03-10,69,False
2015-03-11,74,False
2015-03-12,71,False
2015-03-13,76,False
2015-03-14,84,False
2015-03-15,82,False
2015-03-16,70,False
2015-03-17,70,False
2015-03-18,71,False
2015-03-19,71,False
2015-03-20,73,False
2015-03-21,83,False
2015-03-22,85,False
2015-03-23,70,False
2015-03-24,72,False
2015-03-25,75,False
2015-03-26,68,False
2015-03-27,78,False
2015-03-28,89,False
2015-03-29,81,False
2015-03-30,70,False
2015-03-31,72,False
2015-04-01,77,False
2015-04-02,80,False
2015-04-03,80,False
2015-04-04,86,False
2015-04-05,84,False
2015-04-06,77,False
2015-04-07,72,False
2015-04-08,72,False
2015-04-09,71,False
2015-04-10,78,False
2015-04-11,85,False
2015-04-12,81,False
2015-04-13,70,False
2015-04-14,68,False
2015-04-15,72,False
2015-04-16,73,False
2015-04-17,75,False
2015-04-18,85,False
2015-04-19,81,False
2015-04-20,69,False
2015-04-21,70,False
2015-04-22,71,False
2015-04-23,72,False
2015-04-24,73,False
2015-04-25,83,False
2015-04-26,79,False
2015-04-27,70,False
2015-04-28,66,False
2015-04-29,71,False
2015-04-30,74,False
2015-05-01,77,False
2015-05-02,83,False
2015-05-03,79,False
2015-05-04,71,False
2015-05-05,69,False
2015-05-06,72,False
2015-05-07,72,False
2015-05-08,73,False
2015-05-09,86,False
2015-05-10,82,False
2015-05-11,72,False
2015-05-12,71,False
2015-05-13,75,False
2015-05-14,73,False
2015-05-15,75,False
2015-05-16,82,False
2015-05-17,81,False
2015-05-18,72,False
2015-05-19,70,False
2015-05-20,72,False
2015-05-21,74,False
2015-05-22,74,False
2015-05-23,83,False
2015-05-24,79,False
2015-05-25,77,False
2015-05-26,72,False
2015-05-27,71,False
2015-05-28,74,False
2015-05-29,76,False
2015-05-30,85,False
2015-05-31,80,False
2015-06-01,73,False
2015-06-02,72,False
2015-06-03,73,False
2015-06-04,74,False
2015-06-05,77,False
2015-06-06,87,False
2015-06-07,82,False
2015-06-08,75,False
2015-06-09,76,False
2015-06-10,77,False
2015-06-11,76,False
2015-06-12,77,False
2015-06-13,88,False
2015-06-14,87,False
2015-06-15,73,False
2015-06-16,74,False
2015-06-17,75,False
2015-06-18,78,False
2015-06-19,77,False
2015-06-20,89,False
2015-06-21,83,False
2015-06-22,75,False
2015-06-23,74,False
2015-06-24,76,False
2015-06-25,76,False
2015-06-26,79,False
2015-06-27,88,False
2015-06-28,85,False
2015-06-29,77,False
2015-06-30,74,False
2015-07-01,77,False
2015-07-02,74,False
2015-07-03,79,False
2015-07-04,88,False
2015-07-05,88,False
2015-07-06,74,False
2015-07-07,73,False
2015-07-08,72,False
2015-07-09,75,False
2015-07-10,76,False
2015-07-11,85,False
2015-07-12,85,False
2015-07-13,70,False
2015-07-14,73,False
2015-07-15,72,False
2015-07-16,72,False
2015-07-17,73,False
2015-07-18,86,False
2015-07-19,85,False
2015-07-20,73,False
2015-07-21,73,False
2015-07-22,72,False
2015-07-23,73,False
2015-07-24,74,False
2015-07-25,82,False
2015-07-26,79,False
2015-07-27,71,False
2015-07-28,71,False
2015-07-29,69,False
2015-07-30,69,False
2015-07-31,73,False
2015-08-01,83,False
2015-08-02,83,False
2015-08-03,69,False
2015-08-04,70,False
2015-08-05,71,False
2015-08-06,70,False
2015-08-07,73,False
2015-08-08,83,False
2015-08-09,81,False
2015-08-10,70,False
2015-08-11,68,False
2015-08-12,70,False
2015-08-13,69,False
2015-08-14,75,False
2015-08-15,83,False
2015-08-16,79,False
2015-08-17,68,False
2015-08-18,71,False
