date,FB,isPartial
2014-03-16,83,False
2014-03-17,70,False
2014-03-18,71,False
2014-03-19,75,False
2014-03-20,76,False
2014-03-21,80,False
2014-03-22,85,False
2014-03-23,82,False
2014-03-24,74,False
2014-03-25,75,False
2014-03-26,78,False
2014-03-27,74,False
2014-03-28,75,False
2014-03-29,84,False
2014-03-30,83,False
2014-03-31,72,False
2014-04-01,75,False
2014-04-02,75,False
2014-04-03,74,False
2014-04-04,77,False
2014-04-05,86,False
2014-04-06,85,False
2014-04-07,73,False
2014-04-08,76,False
2014-04-09,72,False
2014-04-10,74,False
2014-04-11,77,False
2014-04-12,87,False
2014-04-13,87,False
2014-04-14,77,False
2014-04-15,73,False
2014-04-16,74,False
2014-04-17,81,False
2014-04-18,85,False
2014-04-19,90,False
2014-04-20,90,False
2014-04-21,78,False
2014-04-22,74,False
2014-04-23,75,False
2014-04-24,75,False
2014-04-25,78,False
2014-04-26,87,False
2014-04-27,84,False
2014-04-28,73,False
2014-04-29,75,False
2014-04-30,75,False
2014-05-01,80,False
2014-05-02,78,False
2014-05-03,86,False
2014-05-04,81,False
2014-05-05,75,False
2014-05-06,70,False
2014-05-07,72,False
2014-05-08,76,False
2014-05-09,79,False
2014-05-10,91,False
2014-05-11,84,False
2014-05-12,74,False
2014-05-13,74,False
2014-05-14,75,False
2014-05-15,76,False
2014-05-16,75,False
2014-05-17,90,False
2014-05-18,85,False
2014-05-19,76,False
2014-05-20,74,False
2014-05-21,77,False
2014-05-22,80,False
2014-05-23,82,False
2014-05-24,93,False
2014-05-25,90,False
2014-05-26,83,False
2014-05-27,81,False
2014-05-28,82,False
2014-05-29,83,False
2014-05-30,84,False
2014-05-31,95,False
2014-06-01,94,False
2014-06-02,81,False
2014-06-03,78,False
2014-06-04,79,False
2014-06-05,85,False
2014-06-06,87,False
2014-06-07,97,False
2014-06-08,93,False
2014-06-09,83,False
2014-06-10,78,False
2014-06-11,78,False
2014-06-12,82,False
2014-06-13,83,False
2014-06-14,97,False
2014-06-15,94,False
2014-06-16,80,False
2014-06-17,80,False
2014-06-18,82,False
2014-06-19,89,False
2014-06-20,84,False
2014-06-21,100,False
2014-06-22,92,False
2014-06-23,85,False
2014-06-24,82,False
2014-06-25,83,False
2014-06-26,84,False
2014-06-27,88,False
2014-06-28,98,False
2014-06-29,95,False
2014-06-30,79,False
2014-07-01,81,False
2014-07-02,81,False
2014-07-03,83,False
2014-07-04,90,False
2014-07-05,98,False
2014-07-06,95,False
2014-07-07,81,False
2014-07-08,81,False
2014-07-09,79,False
2014-07-10,81,False
2014-07-11,85,False
2014-07-12,95,False
2014-07-13,95,False
2014-07-14,80,False
2014-07-15,81,False
2014-07-16,82,False
2014-07-17,79,False
2014-07-18,84,False
2014-07-19,95,False
2014-07-20,94,False
2014-07-21,80,False
2014-07-22,83,False
2014-07-23,82,False
2014-07-24,81,False
2014-07-25,83,False
2014-07-26,96,False
2014-07-27,93,False
2014-07-28,75,False
2014-07-29,81,False
2014-07-30,79,False
2014-07-31,79,False
2014-08-01,91,False
2014-08-02,95,False
2014-08-03,95,False
2014-08-04,79,False
2014-08-05,80,False
2014-08-06,80,False
2014-08-07,83,False
2014-08-08,82,False
2014-08-09,100,False
2014-08-10,93,False
2014-08-11,78,False
2014-08-12,78,False
2014-08-13,78,False
2014-08-14,81,False
2014-08-15,87,False
2014-08-16,97,False
2014-08-17,95,False
2014-08-18,80,False
2014-08-19,80,False
2014-08-20,79,False
2014-08-21,81,False
2014-08-22,83,False
2014-08-23,95,False
2014-08-24,91,False
2014-08-25,81,False
2014-08-26,78,False
2014-08-27,78,False
2014-08-28,80,False
2014-08-29,84,False
2014-08-30,96,False
2014-08-31,94,False
2014-09-01,79,False
2014-09-02,78,False
2014-09-03,78,False
2014-09-04,76,False
2014-09-05,82,False
2014-09-06,94,False
2014-09-07,93,False
2014-09-08,76,False
2014-09-09,78,False
2014-09-10,77,False
2014-09-11,78,False
2014-09-12,81,False
2014-09-13,92,False
2014-09-14,91,False
2014-09-15,73,False
2014-09-16,76,False
2014-09-17,77,False
2014-09-18,78,False
2014-09-19,82,False
2014-09-20,93,False
2014-09-21,91,False
2014-09-22,74,False
2014-09-23,78,False
2014-09-24,76,False
2014-09-25,78,False
2014-09-26,80,False
2014-09-27,93,False
2014-09-28,88,False
2014-09-29,76,False
2014-09-30,78,False
2014-10-01,77,False
2014-10-02,80,False
2014-10-03,82,False
2014-10-04,95,False
2014-10-05,84,False
2014-10-06,78,False
2014-10-07,76,False
2014-10-08,79,False
2014-10-09,78,False
2014-10-10,79,False
