date,value
2011-01-01,85.82933388498138
2011-01-02,84.81350848158874
2011-01-03,72.12360364087712
2011-01-04,72.09195283409184
2011-01-05,68.04447662391394
2011-01-06,70.07612743069922
2011-01-07,74.12360364087712
2011-01-08,78.71855606123293
2011-01-09,76.17107985105503
2011-01-10,72.63942904426975
2011-01-11,71.10777823748448
2011-01-12,71.60777823748448
2011-01-13,70.06030202730658
2011-01-14,75.6552544476624
2011-01-15,83.81350848158874
2011-01-16,79.73438146462557
2011-01-17,70.60777823748448
2011-01-18,70.57612743069922
2011-01-19,73.6552544476624
2011-01-20,71.04447662391394
2011-01-21,71.56030202730658
2011-01-22,79.75020686801821
2011-01-23,81.76603227141084
2011-01-24,72.12360364087712
2011-01-25,72.60777823748448
2011-01-26,74.17107985105503
2011-01-27,73.10777823748448
2011-01-28,74.13942904426975
2011-01-29,86.84515928837402
2011-01-30,86.34515928837402
2011-01-31,81.76603227141084
2011-02-01,82.78185767480348
2011-02-02,86.81350848158874
2011-02-03,88.86098469176665
2011-02-04,86.32933388498138
2011-02-05,97.97176251551511
2011-02-06,91.37681009515929
2011-02-07,84.81350848158874
2011-02-08,82.25020686801821
2011-02-09,74.60777823748448
2011-02-10,72.59195283409184
2011-02-11,77.17107985105503
2011-02-12,80.75020686801821
2011-02-13,82.23438146462557
2011-02-14,77.21855606123293
2011-02-15,75.13942904426975
2011-02-16,70.56030202730658
2011-02-17,75.6552544476624
2011-02-18,73.10777823748448
2011-02-19,83.79768307819612
2011-02-20,82.75020686801821
2011-02-21,73.13942904426975
2011-02-22,75.1552544476624
2011-02-23,70.60777823748448
2011-02-24,74.62360364087712
2011-02-25,72.12360364087712
2011-02-26,80.73438146462557
2011-02-27,84.76603227141084
2011-02-28,76.17107985105503
2011-03-01,72.62360364087712
2011-03-02,72.62360364087712
2011-03-03,71.09195283409184
2011-03-04,69.56030202730658
2011-03-05,76.1552544476624
2011-03-06,76.63942904426975
2011-03-07,70.07612743069922
2011-03-08,72.12360364087712
2011-03-09,69.57612743069922
2011-03-10,68.02865122052131
2011-03-11,72.09195283409184
2011-03-12,79.7027306578403
2011-03-13,78.7027306578403
2011-03-14,71.07612743069922
2011-03-15,69.57612743069922
2011-03-16,70.09195283409184
2011-03-17,69.06030202730658
2011-03-18,70.09195283409184
2011-03-19,74.13942904426975
2011-03-20,76.17107985105503
2011-03-21,70.56030202730658
2011-03-22,69.56030202730658
2011-03-23,69.56030202730658
2011-03-24,73.67107985105503
2011-03-25,71.62360364087712
2011-03-26,76.67107985105503
2011-03-27,75.67107985105503
2011-03-28,71.59195283409184
2011-03-29,72.10777823748448
2011-03-30,71.62360364087712
2011-03-31,78.23438146462557
2011-04-01,77.68690525444765
2011-04-02,80.26603227141084
2011-04-03,79.71855606123293
2011-04-04,67.52865122052131
2011-04-05,74.62360364087712
2011-04-06,74.63942904426975
2011-04-07,73.10777823748448
2011-04-08,75.13942904426975
2011-04-09,80.21855606123293
2011-04-10,79.18690525444765
2011-04-11,75.6552544476624
2011-04-12,74.63942904426975
2011-04-13,74.63942904426975
2011-04-14,75.18690525444765
2011-04-15,77.17107985105503
2011-04-16,83.79768307819612
2011-04-17,76.67107985105503
2011-04-18,72.12360364087712
2011-04-19,71.59195283409184
2011-04-20,73.12360364087712
2011-04-21,75.13942904426975
2011-04-22,78.73438146462557
2011-04-23,82.26603227141084
2011-04-24,80.25020686801821
2011-04-25,77.68690525444765
2011-04-26,76.2027306578403
2011-04-27,72.09195283409184
2011-04-28,74.12360364087712
2011-04-29,78.23438146462557
2011-04-30,77.68690525444765
2011-05-01,81.26603227141084
2011-05-02,73.62360364087712
2011-05-03,76.17107985105503
2011-05-04,75.13942904426975
2011-05-05,75.1552544476624
2011-05-06,77.17107985105503
2011-05-07,80.1552544476624
2011-05-08,81.76603227141084
2011-05-09,79.2027306578403
2011-05-10,74.12360364087712
2011-05-11,79.164977824582
2011-05-12,77.76119731960576
2011-05-13,78.2770227229984
2011-05-14,77.68168240093911
2011-05-15,81.96731546541349
2011-05-16,74.53372003480555
2011-05-17,72.98624382462762
2011-05-18,72.93323387884988
2011-05-19,76.18721613653898
2011-05-20,75.59187581447969
2011-05-21,80.98867460440599
2011-05-22,78.19750780433176
2011-05-23,71.95459301784237
2011-05-24,75.10255538397594
2011-05-25,75.61838078736858
2011-05-26,78.76634315350215
2011-05-27,80.88265471285045
2011-05-28,81.3719751433542
2011-05-29,79.87750887895406
2011-05-30,75.5653708415908
2011-05-31,73.52857420090913
2011-06-01,76.65003159415384
2011-06-02,77.21886694332423
2011-06-03,75.07605041108707
2011-06-04,81.96731546541349
2011-06-05,77.11284705176872
2011-06-06,74.53372003480555
2011-06-07,74.53372003480555
2011-06-08,75.59187581447969
2011-06-09,99.84994382831854
2011-06-10,87.77391976717689
2011-06-11,85.08877285865819
2011-06-12,82.91945135353212
2011-06-13,75.61838078736858
2011-06-14,75.59187581447969
2011-06-15,75.07605041108707
2011-06-16,80.3933342823467
2011-06-17,79.79799396028741
2011-06-18,82.509645841695
2011-06-19,82.97246129930988
2011-06-20,77.19236197043536
2011-06-21,73.50206922802028
2011-06-22,79.30867352978368
2011-06-23,76.7030415399316
2011-06-24,81.47799503490972
2011-06-25,83.56780162136916
2011-06-26,83.56780162136916
2011-06-27,75.12906035686481
2011-06-28,75.07605041108707
2011-06-29,79.87750887895406
2011-06-30,79.33517850267253
2011-07-01,80.31381936368005
2011-07-02,81.39848011624309
2011-07-03,84.62595740104331
2011-07-04,81.96731546541349
2011-07-05,81.96731546541349
