date,CTXS,isPartial
2015-09-16,0,False
2015-09-17,29,False
2015-09-18,0,False
2015-09-19,0,False
2015-09-20,0,False
2015-09-21,7,False
2015-09-22,7,False
2015-09-23,36,False
2015-09-24,37,False
2015-09-25,8,False
2015-09-26,0,False
2015-09-27,0,False
2015-09-28,28,False
2015-09-29,0,False
2015-09-30,14,False
2015-10-01,0,False
2015-10-02,8,False
2015-10-03,0,False
2015-10-04,0,False
2015-10-05,7,False
2015-10-06,14,False
2015-10-07,21,False
2015-10-08,21,False
2015-10-09,29,False
2015-10-10,8,False
2015-10-11,8,False
2015-10-12,15,False
2015-10-13,14,False
2015-10-14,28,False
2015-10-15,14,False
2015-10-16,29,False
2015-10-17,0,False
2015-10-18,0,False
2015-10-19,7,False
2015-10-20,14,False
2015-10-21,57,False
2015-10-22,100,False
2015-10-23,37,False
2015-10-24,33,False
2015-10-25,16,False
2015-10-26,63,False
2015-10-27,36,False
2015-10-28,21,False
2015-10-29,21,False
2015-10-30,8,False
2015-10-31,8,False
2015-11-01,0,False
2015-11-02,21,False
2015-11-03,28,False
2015-11-04,14,False
2015-11-05,21,False
2015-11-06,22,False
2015-11-07,0,False
2015-11-08,8,False
2015-11-09,0,False
2015-11-10,14,False
2015-11-11,29,False
2015-11-12,22,False
2015-11-13,0,False
2015-11-14,8,False
2015-11-15,8,False
2015-11-16,14,False
2015-11-17,77,False
2015-11-18,57,False
2015-11-19,57,False
2015-11-20,29,False
2015-11-21,16,False
2015-11-22,8,False
2015-11-23,7,False
2015-11-24,21,False
2015-11-25,7,False
2015-11-26,0,False
2015-11-27,0,False
2015-11-28,0,False
2015-11-29,0,False
2015-11-30,14,False
2015-12-01,14,False
2015-12-02,7,False
2015-12-03,22,False
2015-12-04,22,False
2015-12-05,0,False
2015-12-06,0,False
2015-12-07,7,False
2015-12-08,28,False
2015-12-09,0,False
2015-12-10,21,False
2015-12-11,29,False
2015-12-12,8,False
2015-12-13,8,False
2015-12-14,14,False
2015-12-15,0,False
2015-12-16,7,False
2015-12-17,7,False
2015-12-18,8,False
2015-12-19,9,False
2015-12-20,0,False
2015-12-21,0,False
2015-12-22,0,False
2015-12-23,8,False
2015-12-24,0,False
2015-12-25,10,False
2015-12-26,0,False
