date,CTXS,isPartial
2015-08-18,24,False
2015-08-19,8,False
2015-08-20,16,False
2015-08-21,8,False
2015-08-22,0,False
2015-08-23,9,False
2015-08-24,39,False
2015-08-25,24,False
2015-08-26,24,False
2015-08-27,16,False
2015-08-28,8,False
2015-08-29,0,False
2015-08-30,9,False
2015-08-31,16,False
2015-09-01,23,False
2015-09-02,8,False
2015-09-03,16,False
2015-09-04,0,False
2015-09-05,0,False
2015-09-06,0,False
2015-09-07,25,False
2015-09-08,31,False
2015-09-09,15,False
2015-09-10,8,False
2015-09-11,0,False
2015-09-12,9,False
2015-09-13,0,False
2015-09-14,15,False
2015-09-15,15,False
2015-09-16,0,False
2015-09-17,15,False
2015-09-18,8,False
2015-09-19,0,False
2015-09-20,9,False
2015-09-21,8,False
2015-09-22,8,False
2015-09-23,39,False
2015-09-24,48,False
2015-09-25,8,False
2015-09-26,0,False
2015-09-27,0,False
2015-09-28,15,False
2015-09-29,0,False
2015-09-30,0,False
2015-10-01,8,False
2015-10-02,8,False
2015-10-03,0,False
2015-10-04,9,False
2015-10-05,8,False
2015-10-06,0,False
2015-10-07,15,False
2015-10-08,15,False
2015-10-09,16,False
2015-10-10,18,False
2015-10-11,9,False
2015-10-12,0,False
2015-10-13,30,False
2015-10-14,15,False
2015-10-15,23,False
2015-10-16,32,False
2015-10-17,18,False
2015-10-18,0,False
2015-10-19,0,False
2015-10-20,22,False
2015-10-21,38,False
2015-10-22,100,False
2015-10-23,56,False
2015-10-24,36,False
2015-10-25,17,False
2015-10-26,37,False
2015-10-27,15,False
2015-10-28,30,False
2015-10-29,38,False
2015-10-30,24,False
2015-10-31,9,False
2015-11-01,0,False
2015-11-02,23,False
2015-11-03,15,False
2015-11-04,22,False
2015-11-05,23,False
2015-11-06,47,False
2015-11-07,0,False
2015-11-08,9,False
2015-11-09,0,False
2015-11-10,23,False
2015-11-11,23,False
2015-11-12,15,False
2015-11-13,0,False
2015-11-14,17,False
2015-11-15,9,False
2015-11-16,15,False
2015-11-17,82,False
2015-11-18,83,False
2015-11-19,61,False
2015-11-20,47,False
2015-11-21,17,False
2015-11-22,9,False
2015-11-23,30,False
2015-11-24,0,False
2015-11-25,0,False
2015-11-26,8,False
2015-11-27,0,False
2015-11-28,0,False
2015-11-29,0,False
2015-11-30,22,False
2015-12-01,15,False
2015-12-02,0,False
2015-12-03,30,False
2015-12-04,16,False
2015-12-05,9,False
2015-12-06,0,False
2015-12-07,15,False
2015-12-08,23,False
2015-12-09,0,False
2015-12-10,15,False
2015-12-11,0,False
2015-12-12,9,False
2015-12-13,0,False
2015-12-14,7,False
2015-12-15,0,False
2015-12-16,8,False
2015-12-17,0,False
2015-12-18,17,False
2015-12-19,19,False
2015-12-20,0,False
2015-12-21,16,False
2015-12-22,8,False
2015-12-23,17,False
2015-12-24,10,False
2015-12-25,20,False
2015-12-26,9,False
2015-12-27,9,False
2015-12-28,16,False
2015-12-29,0,False
2015-12-30,17,False
2015-12-31,9,False
2016-01-01,10,False
2016-01-02,0,False
2016-01-03,19,False
2016-01-04,0,False
2016-01-05,33,False
2016-01-06,33,False
2016-01-07,16,False
2016-01-08,8,False
2016-01-09,0,False
2016-01-10,18,False
2016-01-11,0,False
2016-01-12,16,False
2016-01-13,16,False
2016-01-14,8,False
2016-01-15,17,False
2016-01-16,9,False
2016-01-17,0,False
2016-01-18,8,False
2016-01-19,16,False
2016-01-20,24,False
2016-01-21,16,False
2016-01-22,33,False
2016-01-23,9,False
2016-01-24,9,False
2016-01-25,16,False
2016-01-26,24,False
2016-01-27,16,False
2016-01-28,64,False
2016-01-29,25,False
2016-01-30,0,False
2016-01-31,18,False
2016-02-01,24,False
2016-02-02,23,False
2016-02-03,8,False
2016-02-04,16,False
2016-02-05,0,False
2016-02-06,0,False
2016-02-07,0,False
2016-02-08,8,False
2016-02-09,8,False
2016-02-10,24,False
2016-02-11,8,False
2016-02-12,0,False
2016-02-13,0,False
2016-02-14,0,False
2016-02-15,0,False
2016-02-16,23,False
2016-02-17,31,False
2016-02-18,8,False
2016-02-19,33,False
2016-02-20,0,False
2016-02-21,0,False
2016-02-22,23,False
2016-02-23,15,False
2016-02-24,39,False
2016-02-25,8,False
2016-02-26,8,False
2016-02-27,0,False
2016-02-28,0,False
2016-02-29,8,False
2016-03-01,23,False
2016-03-02,31,False
2016-03-03,23,False
2016-03-04,16,False
2016-03-05,9,False
2016-03-06,0,False
2016-03-07,23,False
2016-03-08,0,False
2016-03-09,8,False
2016-03-10,0,False
2016-03-11,16,False
2016-03-12,0,False
2016-03-13,9,False
2016-03-14,8,False
2016-03-15,16,False
2016-03-16,0,False
2016-03-17,8,False
2016-03-18,0,False
2016-03-19,0,False
2016-03-20,0,False
2016-03-21,16,False
2016-03-22,8,False
2016-03-23,16,False
2016-03-24,8,False
2016-03-25,9,False
2016-03-26,0,False
2016-03-27,0,False
2016-03-28,0,False
2016-03-29,16,False
2016-03-30,8,False
2016-03-31,8,False
2016-04-01,25,False
2016-04-02,0,False
2016-04-03,0,False
2016-04-04,31,False
2016-04-05,16,False
2016-04-06,8,False
2016-04-07,16,False
2016-04-08,16,False
2016-04-09,0,False
2016-04-10,0,False
2016-04-11,16,False
2016-04-12,0,False
2016-04-13,0,False
2016-04-14,16,False
2016-04-15,17,False
2016-04-16,0,False
2016-04-17,0,False
2016-04-18,8,False
2016-04-19,8,False
2016-04-20,40,False
2016-04-21,73,False
2016-04-22,41,False
2016-04-23,0,False
2016-04-24,0,False
2016-04-25,0,False
2016-04-26,31,False
2016-04-27,16,False
2016-04-28,40,False
2016-04-29,17,False
2016-04-30,9,False
2016-05-01,9,False
2016-05-02,8,False
2016-05-03,24,False
2016-05-04,8,False
