date,CTXS,isPartial
2012-01-26,64,False
2012-01-27,80,False
2012-01-28,0,False
2012-01-29,15,False
2012-01-30,0,False
2012-01-31,37,False
2012-02-01,38,False
2012-02-02,38,False
2012-02-03,13,False
2012-02-04,0,False
2012-02-05,15,False
2012-02-06,12,False
2012-02-07,37,False
2012-02-08,37,False
2012-02-09,0,False
2012-02-10,39,False
2012-02-11,30,False
2012-02-12,15,False
2012-02-13,37,False
2012-02-14,25,False
2012-02-15,13,False
2012-02-16,64,False
2012-02-17,53,False
2012-02-18,0,False
2012-02-19,31,False
2012-02-20,13,False
2012-02-21,0,False
2012-02-22,25,False
2012-02-23,13,False
2012-02-24,26,False
2012-02-25,0,False
2012-02-26,0,False
2012-02-27,37,False
2012-02-28,0,False
2012-02-29,25,False
2012-03-01,13,False
2012-03-02,27,False
2012-03-03,16,False
2012-03-04,0,False
2012-03-05,0,False
2012-03-06,0,False
2012-03-07,37,False
2012-03-08,26,False
2012-03-09,13,False
2012-03-10,0,False
2012-03-11,0,False
2012-03-12,12,False
2012-03-13,12,False
2012-03-14,25,False
2012-03-15,13,False
2012-03-16,52,False
2012-03-17,0,False
2012-03-18,30,False
2012-03-19,25,False
2012-03-20,0,False
2012-03-21,0,False
2012-03-22,13,False
2012-03-23,0,False
2012-03-24,0,False
2012-03-25,0,False
2012-03-26,25,False
2012-03-27,37,False
2012-03-28,0,False
2012-03-29,0,False
2012-03-30,40,False
2012-03-31,15,False
2012-04-01,0,False
2012-04-02,13,False
2012-04-03,12,False
2012-04-04,13,False
2012-04-05,26,False
2012-04-06,44,False
2012-04-07,0,False
2012-04-08,0,False
2012-04-09,0,False
2012-04-10,0,False
2012-04-11,12,False
2012-04-12,25,False
2012-04-13,40,False
2012-04-14,0,False
2012-04-15,0,False
2012-04-16,0,False
2012-04-17,0,False
2012-04-18,12,False
2012-04-19,12,False
2012-04-20,13,False
2012-04-21,0,False
2012-04-22,15,False
2012-04-23,12,False
2012-04-24,24,False
2012-04-25,62,False
2012-04-26,100,False
2012-04-27,79,False
2012-04-28,15,False
2012-04-29,15,False
2012-04-30,13,False
2012-05-01,27,False
2012-05-02,25,False
2012-05-03,25,False
2012-05-04,0,False
2012-05-05,0,False
2012-05-06,0,False
2012-05-07,0,False
2012-05-08,36,False
2012-05-09,24,False
2012-05-10,62,False
2012-05-11,39,False
2012-05-12,15,False
2012-05-13,30,False
2012-05-14,24,False
2012-05-15,24,False
2012-05-16,12,False
2012-05-17,13,False
2012-05-18,13,False
2012-05-19,15,False
2012-05-20,15,False
2012-05-21,61,False
2012-05-22,12,False
2012-05-23,12,False
2012-05-24,37,False
2012-05-25,0,False
2012-05-26,0,False
2012-05-27,16,False
2012-05-28,0,False
2012-05-29,24,False
2012-05-30,12,False
2012-05-31,24,False
2012-06-01,0,False
2012-06-02,0,False
2012-06-03,30,False
2012-06-04,12,False
2012-06-05,24,False
2012-06-06,12,False
2012-06-07,25,False
2012-06-08,13,False
2012-06-09,0,False
2012-06-10,15,False
2012-06-11,24,False
2012-06-12,24,False
2012-06-13,24,False
2012-06-14,12,False
2012-06-15,13,False
2012-06-16,0,False
2012-06-17,15,False
2012-06-18,48,False
2012-06-19,36,False
2012-06-20,24,False
2012-06-21,13,False
2012-06-22,26,False
2012-06-23,0,False
2012-06-24,0,False
2012-06-25,12,False
2012-06-26,0,False
2012-06-27,12,False
2012-06-28,25,False
2012-06-29,26,False
2012-06-30,15,False
2012-07-01,15,False
2012-07-02,25,False
2012-07-03,0,False
2012-07-04,13,False
2012-07-05,13,False
2012-07-06,39,False
2012-07-07,0,False
2012-07-08,15,False
2012-07-09,12,False
2012-07-10,24,False
2012-07-11,25,False
2012-07-12,12,False
2012-07-13,0,False
2012-07-14,15,False
2012-07-15,0,False
2012-07-16,12,False
2012-07-17,49,False
2012-07-18,25,False
2012-07-19,25,False
2012-07-20,26,False
2012-07-21,16,False
2012-07-22,16,False
2012-07-23,25,False
2012-07-24,37,False
2012-07-25,38,False
2012-07-26,38,False
2012-07-27,39,False
2012-07-28,0,False
2012-07-29,0,False
2012-07-30,12,False
2012-07-31,25,False
2012-08-01,63,False
2012-08-02,0,False
2012-08-03,13,False
2012-08-04,16,False
2012-08-05,15,False
2012-08-06,0,False
2012-08-07,12,False
2012-08-08,25,False
2012-08-09,38,False
2012-08-10,53,False
2012-08-11,15,False
2012-08-12,0,False
2012-08-13,25,False
2012-08-14,12,False
2012-08-15,13,False
2012-08-16,0,False
2012-08-17,13,False
2012-08-18,31,False
2012-08-19,32,False
2012-08-20,51,False
2012-08-21,25,False
2012-08-22,0,False
2012-08-23,25,False
2012-08-24,13,False
2012-08-25,15,False
2012-08-26,29,False
2012-08-27,12,False
2012-08-28,24,False
2012-08-29,12,False
2012-08-30,0,False
2012-08-31,13,False
2012-09-01,15,False
2012-09-02,0,False
2012-09-03,0,False
2012-09-04,0,False
2012-09-05,12,False
2012-09-06,12,False
2012-09-07,38,False
2012-09-08,0,False
2012-09-09,0,False
2012-09-10,12,False
2012-09-11,12,False
2012-09-12,12,False
2012-09-13,0,False
2012-09-14,12,False
2012-09-15,0,False
2012-09-16,0,False
2012-09-17,12,False
2012-09-18,12,False
2012-09-19,35,False
2012-09-20,47,False
2012-09-21,12,False
2012-09-22,14,False
2012-09-23,14,False
2012-09-24,23,False
2012-09-25,12,False
2012-09-26,23,False
2012-09-27,12,False
2012-09-28,25,False
2012-09-29,14,False
2012-09-30,28,False
2012-10-01,12,False
2012-10-02,0,False
2012-10-03,12,False
2012-10-04,0,False
2012-10-05,12,False
2012-10-06,14,False
2012-10-07,0,False
2012-10-08,11,False
2012-10-09,11,False
2012-10-10,23,False
2012-10-11,11,False
2012-10-12,0,False
