date,CTXS,isPartial
2012-06-04,23,False
2012-06-05,12,False
2012-06-06,35,False
2012-06-07,12,False
2012-06-08,0,False
2012-06-09,15,False
2012-06-10,14,False
2012-06-11,0,False
2012-06-12,11,False
2012-06-13,24,False
2012-06-14,23,False
2012-06-15,13,False
2012-06-16,15,False
2012-06-17,0,False
2012-06-18,11,False
2012-06-19,23,False
2012-06-20,0,False
2012-06-21,12,False
2012-06-22,12,False
2012-06-23,30,False
2012-06-24,0,False
2012-06-25,12,False
2012-06-26,12,False
2012-06-27,24,False
2012-06-28,24,False
2012-06-29,25,False
2012-06-30,0,False
2012-07-01,29,False
2012-07-02,47,False
2012-07-03,24,False
2012-07-04,0,False
2012-07-05,12,False
2012-07-06,50,False
2012-07-07,30,False
2012-07-08,15,False
2012-07-09,24,False
2012-07-10,35,False
2012-07-11,12,False
2012-07-12,0,False
2012-07-13,12,False
2012-07-14,15,False
2012-07-15,0,False
2012-07-16,0,False
2012-07-17,12,False
2012-07-18,24,False
2012-07-19,12,False
2012-07-20,0,False
2012-07-21,0,False
2012-07-22,0,False
2012-07-23,24,False
2012-07-24,12,False
2012-07-25,12,False
2012-07-26,60,False
2012-07-27,13,False
2012-07-28,0,False
2012-07-29,30,False
2012-07-30,12,False
2012-07-31,48,False
2012-08-01,35,False
2012-08-02,24,False
2012-08-03,0,False
2012-08-04,0,False
2012-08-05,0,False
2012-08-06,48,False
2012-08-07,24,False
2012-08-08,12,False
2012-08-09,0,False
2012-08-10,13,False
2012-08-11,0,False
2012-08-12,0,False
2012-08-13,24,False
2012-08-14,0,False
2012-08-15,25,False
2012-08-16,48,False
2012-08-17,13,False
2012-08-18,15,False
2012-08-19,15,False
2012-08-20,24,False
2012-08-21,24,False
2012-08-22,0,False
2012-08-23,24,False
2012-08-24,0,False
2012-08-25,0,False
2012-08-26,14,False
2012-08-27,23,False
2012-08-28,23,False
2012-08-29,0,False
2012-08-30,0,False
2012-08-31,0,False
2012-09-01,14,False
2012-09-02,0,False
2012-09-03,0,False
2012-09-04,57,False
2012-09-05,0,False
2012-09-06,12,False
2012-09-07,0,False
2012-09-08,0,False
2012-09-09,0,False
2012-09-10,0,False
2012-09-11,23,False
2012-09-12,23,False
2012-09-13,34,False
2012-09-14,24,False
2012-09-15,0,False
2012-09-16,0,False
2012-09-17,0,False
2012-09-18,34,False
2012-09-19,11,False
2012-09-20,23,False
2012-09-21,0,False
2012-09-22,14,False
2012-09-23,13,False
2012-09-24,22,False
2012-09-25,11,False
2012-09-26,11,False
2012-09-27,0,False
2012-09-28,24,False
2012-09-29,14,False
2012-09-30,0,False
2012-10-01,34,False
2012-10-02,23,False
2012-10-03,34,False
2012-10-04,44,False
2012-10-05,0,False
2012-10-06,0,False
2012-10-07,0,False
2012-10-08,0,False
2012-10-09,33,False
2012-10-10,0,False
2012-10-11,22,False
2012-10-12,35,False
2012-10-13,0,False
2012-10-14,0,False
2012-10-15,22,False
2012-10-16,32,False
2012-10-17,11,False
2012-10-18,22,False
2012-10-19,23,False
2012-10-20,0,False
2012-10-21,13,False
2012-10-22,11,False
2012-10-23,64,False
2012-10-24,11,False
2012-10-25,11,False
2012-10-26,57,False
2012-10-27,13,False
2012-10-28,0,False
2012-10-29,21,False
2012-10-30,10,False
2012-10-31,11,False
2012-11-01,23,False
2012-11-02,0,False
2012-11-03,0,False
2012-11-04,13,False
2012-11-05,10,False
2012-11-06,21,False
2012-11-07,10,False
2012-11-08,11,False
2012-11-09,0,False
2012-11-10,0,False
2012-11-11,0,False
2012-11-12,11,False
2012-11-13,0,False
2012-11-14,11,False
2012-11-15,11,False
2012-11-16,11,False
2012-11-17,0,False
2012-11-18,0,False
2012-11-19,11,False
2012-11-20,10,False
2012-11-21,0,False
2012-11-22,0,False
2012-11-23,0,False
2012-11-24,0,False
2012-11-25,0,False
2012-11-26,31,False
2012-11-27,31,False
2012-11-28,10,False
2012-11-29,0,False
2012-11-30,0,False
2012-12-01,13,False
2012-12-02,0,False
2012-12-03,0,False
2012-12-04,10,False
2012-12-05,42,False
2012-12-06,11,False
2012-12-07,22,False
2012-12-08,13,False
2012-12-09,0,False
2012-12-10,21,False
2012-12-11,41,False
2012-12-12,63,False
2012-12-13,32,False
2012-12-14,55,False
2012-12-15,0,False
2012-12-16,0,False
2012-12-17,10,False
2012-12-18,32,False
2012-12-19,43,False
2012-12-20,11,False
2012-12-21,35,False
2012-12-22,0,False
2012-12-23,0,False
2012-12-24,0,False
2012-12-25,14,False
2012-12-26,12,False
2012-12-27,11,False
2012-12-28,0,False
2012-12-29,0,False
2012-12-30,13,False
2012-12-31,52,False
2013-01-01,13,False
2013-01-02,21,False
2013-01-03,11,False
2013-01-04,22,False
2013-01-05,0,False
2013-01-06,0,False
2013-01-07,0,False
2013-01-08,0,False
2013-01-09,20,False
2013-01-10,10,False
2013-01-11,31,False
2013-01-12,12,False
2013-01-13,12,False
2013-01-14,0,False
2013-01-15,0,False
2013-01-16,10,False
2013-01-17,10,False
2013-01-18,0,False
2013-01-19,0,False
2013-01-20,12,False
2013-01-21,10,False
2013-01-22,20,False
2013-01-23,10,False
2013-01-24,20,False
2013-01-25,42,False
2013-01-26,0,False
2013-01-27,0,False
2013-01-28,10,False
2013-01-29,20,False
2013-01-30,88,False
2013-01-31,100,False
2013-02-01,72,False
2013-02-02,12,False
2013-02-03,11,False
2013-02-04,40,False
2013-02-05,10,False
2013-02-06,40,False
2013-02-07,30,False
2013-02-08,20,False
2013-02-09,12,False
2013-02-10,0,False
2013-02-11,10,False
2013-02-12,10,False
2013-02-13,10,False
2013-02-14,10,False
2013-02-15,31,False
2013-02-16,24,False
2013-02-17,0,False
2013-02-18,20,False
2013-02-19,20,False
