date,CTXS,isPartial
2013-11-06,40,False
2013-11-07,41,False
2013-11-08,18,False
2013-11-09,14,False
2013-11-10,0,False
2013-11-11,17,False
2013-11-12,17,False
2013-11-13,75,False
2013-11-14,81,False
2013-11-15,55,False
2013-11-16,14,False
2013-11-17,20,False
2013-11-18,40,False
2013-11-19,57,False
2013-11-20,28,False
2013-11-21,11,False
2013-11-22,30,False
2013-11-23,0,False
2013-11-24,0,False
2013-11-25,22,False
2013-11-26,0,False
2013-11-27,17,False
2013-11-28,18,False
2013-11-29,31,False
2013-11-30,27,False
2013-12-01,26,False
2013-12-02,28,False
2013-12-03,45,False
2013-12-04,45,False
2013-12-05,23,False
2013-12-06,24,False
2013-12-07,14,False
2013-12-08,13,False
2013-12-09,0,False
2013-12-10,11,False
2013-12-11,23,False
2013-12-12,17,False
2013-12-13,36,False
2013-12-14,0,False
2013-12-15,0,False
2013-12-16,23,False
2013-12-17,23,False
2013-12-18,47,False
2013-12-19,24,False
2013-12-20,25,False
2013-12-21,14,False
2013-12-22,14,False
2013-12-23,45,False
2013-12-24,21,False
2013-12-25,0,False
2013-12-26,26,False
2013-12-27,13,False
2013-12-28,14,False
2013-12-29,0,False
2013-12-30,75,False
2013-12-31,28,False
2014-01-01,15,False
2014-01-02,59,False
2014-01-03,36,False
2014-01-04,13,False
2014-01-05,13,False
2014-01-06,40,False
2014-01-07,22,False
2014-01-08,56,False
2014-01-09,28,False
2014-01-10,40,False
2014-01-11,26,False
2014-01-12,13,False
2014-01-13,22,False
2014-01-14,22,False
2014-01-15,55,False
2014-01-16,45,False
2014-01-17,29,False
2014-01-18,13,False
2014-01-19,19,False
2014-01-20,11,False
2014-01-21,38,False
2014-01-22,43,False
2014-01-23,38,False
2014-01-24,11,False
2014-01-25,0,False
2014-01-26,19,False
2014-01-27,11,False
2014-01-28,16,False
2014-01-29,49,False
2014-01-30,100,False
2014-01-31,46,False
2014-02-01,26,False
2014-02-02,19,False
2014-02-03,38,False
2014-02-04,38,False
2014-02-05,32,False
2014-02-06,45,False
2014-02-07,12,False
2014-02-08,0,False
2014-02-09,12,False
2014-02-10,16,False
2014-02-11,32,False
2014-02-12,16,False
2014-02-13,33,False
2014-02-14,80,False
2014-02-15,32,False
2014-02-16,13,False
2014-02-17,11,False
2014-02-18,48,False
2014-02-19,33,False
2014-02-20,66,False
2014-02-21,34,False
2014-02-22,19,False
2014-02-23,19,False
2014-02-24,48,False
2014-02-25,32,False
