date,CTXS,isPartial
2011-05-11,16,False
2011-05-12,16,False
2011-05-13,67,False
2011-05-14,0,False
2011-05-15,0,False
2011-05-16,31,False
2011-05-17,0,False
2011-05-18,16,False
2011-05-19,16,False
2011-05-20,51,False
2011-05-21,0,False
2011-05-22,0,False
2011-05-23,16,False
2011-05-24,0,False
2011-05-25,48,False
2011-05-26,31,False
2011-05-27,34,False
2011-05-28,41,False
2011-05-29,21,False
2011-05-30,17,False
2011-05-31,31,False
2011-06-01,16,False
2011-06-02,17,False
2011-06-03,51,False
2011-06-04,0,False
2011-06-05,20,False
2011-06-06,0,False
2011-06-07,47,False
2011-06-08,47,False
2011-06-09,0,False
2011-06-10,17,False
2011-06-11,20,False
2011-06-12,0,False
2011-06-13,0,False
2011-06-14,16,False
2011-06-15,47,False
2011-06-16,16,False
2011-06-17,34,False
2011-06-18,20,False
2011-06-19,0,False
2011-06-20,31,False
2011-06-21,16,False
2011-06-22,16,False
2011-06-23,17,False
2011-06-24,0,False
2011-06-25,20,False
2011-06-26,0,False
2011-06-27,0,False
2011-06-28,32,False
2011-06-29,16,False
2011-06-30,64,False
2011-07-01,17,False
2011-07-02,0,False
2011-07-03,0,False
2011-07-04,17,False
2011-07-05,0,False
2011-07-06,32,False
2011-07-07,0,False
2011-07-08,34,False
2011-07-09,0,False
2011-07-10,0,False
2011-07-11,16,False
2011-07-12,16,False
2011-07-13,0,False
2011-07-14,33,False
2011-07-15,34,False
2011-07-16,0,False
2011-07-17,21,False
2011-07-18,16,False
2011-07-19,48,False
2011-07-20,16,False
2011-07-21,32,False
2011-07-22,68,False
2011-07-23,20,False
2011-07-24,20,False
2011-07-25,0,False
2011-07-26,32,False
2011-07-27,48,False
2011-07-28,16,False
2011-07-29,35,False
2011-07-30,20,False
2011-07-31,41,False
2011-08-01,32,False
2011-08-02,32,False
2011-08-03,32,False
2011-08-04,48,False
2011-08-05,100,False
2011-08-06,20,False
2011-08-07,0,False
2011-08-08,47,False
2011-08-09,31,False
2011-08-10,64,False
2011-08-11,16,False
2011-08-12,17,False
2011-08-13,20,False
2011-08-14,0,False
2011-08-15,33,False
2011-08-16,48,False
2011-08-17,0,False
2011-08-18,32,False
2011-08-19,0,False
2011-08-20,20,False
2011-08-21,19,False
2011-08-22,31,False
2011-08-23,46,False
2011-08-24,15,False
2011-08-25,46,False
2011-08-26,16,False
2011-08-27,0,False
2011-08-28,19,False
2011-08-29,30,False
2011-08-30,0,False
2011-08-31,76,False
2011-09-01,46,False
2011-09-02,0,False
2011-09-03,0,False
2011-09-04,19,False
2011-09-05,15,False
2011-09-06,29,False
2011-09-07,30,False
2011-09-08,45,False
2011-09-09,0,False
2011-09-10,0,False
2011-09-11,0,False
2011-09-12,29,False
2011-09-13,14,False
2011-09-14,0,False
2011-09-15,30,False
2011-09-16,16,False
2011-09-17,0,False
2011-09-18,0,False
2011-09-19,14,False
2011-09-20,0,False
2011-09-21,29,False
2011-09-22,59,False
2011-09-23,31,False
2011-09-24,0,False
2011-09-25,0,False
2011-09-26,43,False
2011-09-27,0,False
2011-09-28,0,False
2011-09-29,15,False
2011-09-30,0,False
2011-10-01,0,False
2011-10-02,0,False
2011-10-03,0,False
2011-10-04,14,False
2011-10-05,29,False
2011-10-06,43,False
2011-10-07,0,False
2011-10-08,17,False
2011-10-09,0,False
2011-10-10,14,False
2011-10-11,41,False
2011-10-12,28,False
2011-10-13,0,False
2011-10-14,15,False
2011-10-15,18,False
2011-10-16,0,False
2011-10-17,0,False
2011-10-18,14,False
2011-10-19,28,False
2011-10-20,14,False
2011-10-21,15,False
2011-10-22,0,False
2011-10-23,0,False
2011-10-24,0,False
2011-10-25,28,False
2011-10-26,85,False
2011-10-27,0,False
2011-10-28,46,False
2011-10-29,0,False
2011-10-30,17,False
2011-10-31,15,False
2011-11-01,59,False
2011-11-02,28,False
2011-11-03,28,False
2011-11-04,29,False
2011-11-05,17,False
2011-11-06,0,False
2011-11-07,57,False
2011-11-08,14,False
2011-11-09,14,False
2011-11-10,14,False
2011-11-11,44,False
2011-11-12,34,False
