date,CTXS,isPartial
2014-07-24,100,False
2014-07-25,45,False
2014-07-26,0,False
2014-07-27,0,False
2014-07-28,28,False
2014-07-29,42,False
2014-07-30,56,False
2014-07-31,14,False
2014-08-01,30,False
2014-08-02,17,False
2014-08-03,0,False
2014-08-04,42,False
2014-08-05,42,False
2014-08-06,28,False
2014-08-07,41,False
2014-08-08,15,False
2014-08-09,17,False
2014-08-10,17,False
2014-08-11,56,False
2014-08-12,14,False
2014-08-13,28,False
2014-08-14,14,False
2014-08-15,15,False
2014-08-16,0,False
2014-08-17,0,False
2014-08-18,42,False
2014-08-19,14,False
2014-08-20,56,False
2014-08-21,83,False
2014-08-22,14,False
2014-08-23,0,False
2014-08-24,0,False
2014-08-25,14,False
2014-08-26,0,False
2014-08-27,14,False
2014-08-28,0,False
2014-08-29,14,False
2014-08-30,0,False
2014-08-31,0,False
2014-09-01,0,False
2014-09-02,13,False
2014-09-03,0,False
2014-09-04,13,False
2014-09-05,28,False
2014-09-06,16,False
2014-09-07,32,False
2014-09-08,26,False
2014-09-09,0,False
2014-09-10,39,False
2014-09-11,53,False
2014-09-12,14,False
2014-09-13,0,False
2014-09-14,0,False
2014-09-15,13,False
2014-09-16,13,False
2014-09-17,0,False
2014-09-18,0,False
2014-09-19,14,False
2014-09-20,0,False
2014-09-21,0,False
2014-09-22,13,False
2014-09-23,0,False
2014-09-24,13,False
2014-09-25,39,False
2014-09-26,14,False
2014-09-27,0,False
2014-09-28,0,False
2014-09-29,26,False
2014-09-30,0,False
2014-10-01,26,False
2014-10-02,27,False
2014-10-03,28,False
2014-10-04,0,False
2014-10-05,0,False
2014-10-06,13,False
2014-10-07,39,False
2014-10-08,65,False
2014-10-09,13,False
2014-10-10,14,False
2014-10-11,0,False
2014-10-12,0,False
2014-10-13,13,False
2014-10-14,0,False
2014-10-15,0,False
2014-10-16,26,False
2014-10-17,27,False
2014-10-18,15,False
2014-10-19,15,False
2014-10-20,38,False
2014-10-21,38,False
2014-10-22,26,False
2014-10-23,65,False
2014-10-24,27,False
2014-10-25,15,False
2014-10-26,0,False
2014-10-27,38,False
2014-10-28,25,False
2014-10-29,38,False
2014-10-30,13,False
2014-10-31,27,False
2014-11-01,31,False
2014-11-02,0,False
2014-11-03,0,False
2014-11-04,0,False
2014-11-05,0,False
2014-11-06,25,False
2014-11-07,0,False
2014-11-08,15,False
2014-11-09,0,False
2014-11-10,25,False
2014-11-11,0,False
2014-11-12,13,False
2014-11-13,0,False
2014-11-14,0,False
2014-11-15,0,False
2014-11-16,0,False
2014-11-17,13,False
2014-11-18,0,False
2014-11-19,13,False
2014-11-20,13,False
2014-11-21,26,False
2014-11-22,0,False
2014-11-23,0,False
2014-11-24,25,False
2014-11-25,0,False
2014-11-26,0,False
2014-11-27,13,False
2014-11-28,13,False
2014-11-29,15,False
2014-11-30,0,False
2014-12-01,0,False
2014-12-02,12,False
2014-12-03,25,False
2014-12-04,25,False
2014-12-05,0,False
2014-12-06,0,False
2014-12-07,0,False
2014-12-08,25,False
2014-12-09,12,False
2014-12-10,38,False
2014-12-11,13,False
2014-12-12,0,False
2014-12-13,0,False
2014-12-14,15,False
2014-12-15,13,False
2014-12-16,0,False
2014-12-17,26,False
2014-12-18,40,False
2014-12-19,27,False
2014-12-20,31,False
2014-12-21,0,False
2014-12-22,0,False
2014-12-23,0,False
2014-12-24,31,False
2014-12-25,0,False
2014-12-26,15,False
2014-12-27,0,False
2014-12-28,0,False
2014-12-29,0,False
2014-12-30,28,False
2014-12-31,15,False
2015-01-01,0,False
2015-01-02,28,False
2015-01-03,0,False
2015-01-04,0,False
2015-01-05,25,False
2015-01-06,0,False
2015-01-07,0,False
2015-01-08,12,False
2015-01-09,38,False
2015-01-10,0,False
2015-01-11,0,False
2015-01-12,0,False
2015-01-13,36,False
2015-01-14,0,False
2015-01-15,0,False
2015-01-16,13,False
2015-01-17,14,False
2015-01-18,14,False
2015-01-19,0,False
2015-01-20,0,False
2015-01-21,12,False
2015-01-22,12,False
2015-01-23,13,False
2015-01-24,14,False
2015-01-25,0,False
2015-01-26,12,False
2015-01-27,24,False
2015-01-28,48,False
2015-01-29,48,False
2015-01-30,25,False
2015-01-31,0,False
2015-02-01,14,False
2015-02-02,24,False
2015-02-03,36,False
2015-02-04,24,False
2015-02-05,12,False
2015-02-06,0,False
2015-02-07,0,False
2015-02-08,0,False
2015-02-09,24,False
2015-02-10,24,False
2015-02-11,12,False
2015-02-12,24,False
2015-02-13,13,False
2015-02-14,0,False
2015-02-15,0,False
2015-02-16,37,False
2015-02-17,12,False
2015-02-18,12,False
2015-02-19,24,False
2015-02-20,25,False
2015-02-21,0,False
2015-02-22,28,False
2015-02-23,0,False
2015-02-24,23,False
2015-02-25,23,False
2015-02-26,24,False
2015-02-27,0,False
2015-02-28,27,False
2015-03-01,0,False
2015-03-02,12,False
2015-03-03,23,False
2015-03-04,24,False
2015-03-05,24,False
2015-03-06,12,False
2015-03-07,0,False
2015-03-08,0,False
2015-03-09,0,False
2015-03-10,12,False
2015-03-11,36,False
2015-03-12,36,False
2015-03-13,12,False
2015-03-14,0,False
2015-03-15,0,False
2015-03-16,12,False
2015-03-17,36,False
2015-03-18,0,False
2015-03-19,24,False
2015-03-20,36,False
2015-03-21,0,False
2015-03-22,0,False
2015-03-23,23,False
2015-03-24,12,False
2015-03-25,34,False
2015-03-26,28,False
2015-03-27,0,False
2015-03-28,0,False
2015-03-29,0,False
2015-03-30,36,False
2015-03-31,24,False
2015-04-01,37,False
2015-04-02,0,False
2015-04-03,14,False
2015-04-04,0,False
2015-04-05,0,False
2015-04-06,13,False
2015-04-07,24,False
2015-04-08,24,False
2015-04-09,72,False
2015-04-10,75,False
