date,CTXS,isPartial
2017-01-19,10,False
2017-01-20,14,False
2017-01-21,15,False
2017-01-22,7,False
2017-01-23,13,False
2017-01-24,33,False
2017-01-25,36,False
2017-01-26,53,False
2017-01-27,42,False
2017-01-28,8,False
2017-01-29,8,False
2017-01-30,33,False
2017-01-31,7,False
2017-02-01,100,False
2017-02-02,36,False
2017-02-03,10,False
2017-02-04,8,False
2017-02-05,0,False
2017-02-06,13,False
2017-02-07,20,False
2017-02-08,23,False
2017-02-09,7,False
2017-02-10,14,False
2017-02-11,8,False
2017-02-12,7,False
2017-02-13,19,False
2017-02-14,13,False
2017-02-15,10,False
2017-02-16,16,False
2017-02-17,23,False
2017-02-18,0,False
2017-02-19,0,False
2017-02-20,7,False
2017-02-21,19,False
2017-02-22,13,False
2017-02-23,13,False
2017-02-24,14,False
2017-02-25,15,False
2017-02-26,0,False
2017-02-27,13,False
2017-02-28,26,False
2017-03-01,19,False
2017-03-02,6,False
2017-03-03,7,False
2017-03-04,0,False
2017-03-05,0,False
2017-03-06,19,False
2017-03-07,31,False
2017-03-08,13,False
2017-03-09,13,False
2017-03-10,24,False
2017-03-11,22,False
2017-03-12,7,False
2017-03-13,33,False
2017-03-14,49,False
2017-03-15,23,False
2017-03-16,13,False
2017-03-17,7,False
2017-03-18,8,False
2017-03-19,0,False
2017-03-20,10,False
2017-03-21,19,False
2017-03-22,23,False
2017-03-23,13,False
2017-03-24,20,False
2017-03-25,0,False
2017-03-26,0,False
2017-03-27,10,False
2017-03-28,20,False
2017-03-29,19,False
2017-03-30,13,False
2017-03-31,21,False
2017-04-01,8,False
2017-04-02,8,False
2017-04-03,19,False
2017-04-04,19,False
2017-04-05,10,False
2017-04-06,7,False
2017-04-07,14,False
2017-04-08,8,False
2017-04-09,8,False
2017-04-10,10,False
2017-04-11,7,False
2017-04-12,7,False
2017-04-13,24,False
2017-04-14,8,False
2017-04-15,0,False
2017-04-16,0,False
2017-04-17,20,False
2017-04-18,13,False
2017-04-19,39,False
2017-04-20,13,False
2017-04-21,7,False
2017-04-22,0,False
2017-04-23,7,False
2017-04-24,10,False
2017-04-25,23,False
2017-04-26,35,False
2017-04-27,20,False
2017-04-28,10,False
2017-04-29,8,False
2017-04-30,0,False
2017-05-01,14,False
2017-05-02,6,False
2017-05-03,26,False
2017-05-04,33,False
2017-05-05,24,False
2017-05-06,12,False
2017-05-07,0,False
2017-05-08,16,False
2017-05-09,29,False
2017-05-10,16,False
2017-05-11,27,False
2017-05-12,7,False
2017-05-13,15,False
2017-05-14,0,False
2017-05-15,17,False
2017-05-16,14,False
2017-05-17,14,False
2017-05-18,14,False
2017-05-19,7,False
2017-05-20,8,False
2017-05-21,0,False
2017-05-22,7,False
2017-05-23,24,False
2017-05-24,7,False
2017-05-25,7,False
2017-05-26,8,False
