date,CTXS,isPartial
2015-12-26,19,False
2015-12-27,0,False
2015-12-28,8,False
2015-12-29,17,False
2015-12-30,17,False
2015-12-31,9,False
2016-01-01,0,False
2016-01-02,10,False
2016-01-03,9,False
2016-01-04,8,False
2016-01-05,8,False
2016-01-06,8,False
2016-01-07,25,False
2016-01-08,33,False
2016-01-09,0,False
2016-01-10,0,False
2016-01-11,24,False
2016-01-12,16,False
2016-01-13,16,False
2016-01-14,16,False
2016-01-15,25,False
2016-01-16,9,False
2016-01-17,9,False
2016-01-18,8,False
2016-01-19,32,False
2016-01-20,16,False
2016-01-21,16,False
2016-01-22,25,False
2016-01-23,0,False
2016-01-24,9,False
2016-01-25,8,False
2016-01-26,0,False
2016-01-27,24,False
2016-01-28,40,False
2016-01-29,0,False
2016-01-30,0,False
2016-01-31,0,False
2016-02-01,32,False
2016-02-02,8,False
2016-02-03,16,False
2016-02-04,24,False
2016-02-05,8,False
2016-02-06,18,False
2016-02-07,9,False
2016-02-08,40,False
2016-02-09,16,False
2016-02-10,24,False
2016-02-11,24,False
2016-02-12,16,False
2016-02-13,0,False
2016-02-14,9,False
2016-02-15,8,False
2016-02-16,8,False
2016-02-17,16,False
2016-02-18,0,False
2016-02-19,49,False
2016-02-20,9,False
2016-02-21,0,False
2016-02-22,8,False
2016-02-23,15,False
2016-02-24,47,False
2016-02-25,39,False
2016-02-26,8,False
2016-02-27,0,False
2016-02-28,0,False
2016-02-29,0,False
2016-03-01,23,False
2016-03-02,15,False
2016-03-03,16,False
2016-03-04,0,False
2016-03-05,0,False
2016-03-06,9,False
2016-03-07,16,False
2016-03-08,0,False
2016-03-09,8,False
2016-03-10,24,False
2016-03-11,16,False
2016-03-12,0,False
2016-03-13,0,False
2016-03-14,23,False
2016-03-15,0,False
2016-03-16,0,False
2016-03-17,8,False
2016-03-18,8,False
2016-03-19,0,False
2016-03-20,0,False
2016-03-21,0,False
2016-03-22,16,False
2016-03-23,0,False
2016-03-24,0,False
2016-03-25,9,False
2016-03-26,0,False
2016-03-27,0,False
2016-03-28,8,False
2016-03-29,23,False
2016-03-30,24,False
2016-03-31,8,False
2016-04-01,16,False
2016-04-02,0,False
2016-04-03,0,False
2016-04-04,0,False
2016-04-05,0,False
2016-04-06,8,False
2016-04-07,8,False
2016-04-08,16,False
2016-04-09,9,False
2016-04-10,0,False
2016-04-11,16,False
2016-04-12,8,False
2016-04-13,8,False
2016-04-14,16,False
2016-04-15,8,False
2016-04-16,0,False
2016-04-17,9,False
2016-04-18,16,False
2016-04-19,31,False
2016-04-20,39,False
2016-04-21,56,False
2016-04-22,25,False
2016-04-23,18,False
2016-04-24,0,False
2016-04-25,16,False
2016-04-26,23,False
2016-04-27,16,False
2016-04-28,8,False
2016-04-29,8,False
2016-04-30,0,False
2016-05-01,9,False
2016-05-02,0,False
2016-05-03,0,False
2016-05-04,16,False
2016-05-05,8,False
2016-05-06,9,False
2016-05-07,0,False
2016-05-08,0,False
2016-05-09,8,False
