date,CTXS,isPartial
2016-09-11,0,False
2016-09-12,8,False
2016-09-13,0,False
2016-09-14,0,False
2016-09-15,15,False
2016-09-16,0,False
2016-09-17,0,False
2016-09-18,0,False
2016-09-19,0,False
2016-09-20,7,False
2016-09-21,8,False
2016-09-22,8,False
2016-09-23,16,False
2016-09-24,0,False
2016-09-25,0,False
2016-09-26,7,False
2016-09-27,15,False
2016-09-28,8,False
2016-09-29,15,False
2016-09-30,8,False
2016-10-01,8,False
2016-10-02,0,False
2016-10-03,15,False
2016-10-04,22,False
2016-10-05,22,False
2016-10-06,0,False
2016-10-07,0,False
2016-10-08,0,False
2016-10-09,0,False
2016-10-10,7,False
2016-10-11,7,False
2016-10-12,15,False
2016-10-13,7,False
2016-10-14,8,False
2016-10-15,9,False
2016-10-16,0,False
2016-10-17,15,False
2016-10-18,15,False
2016-10-19,44,False
2016-10-20,22,False
2016-10-21,8,False
2016-10-22,0,False
2016-10-23,0,False
2016-10-24,0,False
2016-10-25,0,False
2016-10-26,7,False
2016-10-27,15,False
2016-10-28,0,False
2016-10-29,0,False
2016-10-30,0,False
2016-10-31,15,False
2016-11-01,8,False
2016-11-02,8,False
2016-11-03,29,False
2016-11-04,8,False
2016-11-05,0,False
2016-11-06,0,False
2016-11-07,7,False
2016-11-08,7,False
2016-11-09,26,False
2016-11-10,0,False
2016-11-11,15,False
2016-11-12,0,False
2016-11-13,0,False
2016-11-14,0,False
2016-11-15,7,False
2016-11-16,0,False
2016-11-17,22,False
2016-11-18,8,False
2016-11-19,0,False
2016-11-20,0,False
2016-11-21,14,False
2016-11-22,14,False
2016-11-23,7,False
2016-11-24,8,False
2016-11-25,0,False
2016-11-26,16,False
2016-11-27,0,False
2016-11-28,7,False
2016-11-29,0,False
2016-11-30,35,False
2016-12-01,7,False
2016-12-02,7,False
2016-12-03,0,False
2016-12-04,0,False
2016-12-05,26,False
2016-12-06,7,False
2016-12-07,0,False
2016-12-08,14,False
2016-12-09,7,False
2016-12-10,0,False
2016-12-11,16,False
2016-12-12,7,False
2016-12-13,28,False
2016-12-14,21,False
2016-12-15,7,False
2016-12-16,8,False
2016-12-17,0,False
2016-12-18,0,False
2016-12-19,7,False
2016-12-20,7,False
2016-12-21,15,False
2016-12-22,8,False
2016-12-23,8,False
2016-12-24,0,False
2016-12-25,0,False
2016-12-26,0,False
2016-12-27,15,False
2016-12-28,8,False
2016-12-29,8,False
2016-12-30,0,False
2016-12-31,9,False
2017-01-01,0,False
2017-01-02,0,False
2017-01-03,14,False
2017-01-04,21,False
2017-01-05,14,False
2017-01-06,15,False
2017-01-07,0,False
2017-01-08,0,False
2017-01-09,14,False
2017-01-10,7,False
2017-01-11,7,False
2017-01-12,21,False
2017-01-13,0,False
2017-01-14,0,False
2017-01-15,0,False
2017-01-16,0,False
2017-01-17,14,False
2017-01-18,27,False
2017-01-19,14,False
2017-01-20,7,False
2017-01-21,8,False
2017-01-22,0,False
2017-01-23,0,False
2017-01-24,27,False
2017-01-25,48,False
2017-01-26,47,False
2017-01-27,7,False
2017-01-28,16,False
2017-01-29,0,False
2017-01-30,34,False
2017-01-31,7,False
2017-02-01,100,False
2017-02-02,34,False
2017-02-03,28,False
2017-02-04,16,False
2017-02-05,8,False
2017-02-06,13,False
2017-02-07,27,False
2017-02-08,13,False
2017-02-09,7,False
2017-02-10,7,False
2017-02-11,0,False
2017-02-12,0,False
2017-02-13,0,False
2017-02-14,7,False
2017-02-15,14,False
2017-02-16,27,False
2017-02-17,34,False
2017-02-18,0,False
2017-02-19,0,False
2017-02-20,7,False
2017-02-21,13,False
2017-02-22,7,False
2017-02-23,28,False
2017-02-24,7,False
2017-02-25,15,False
2017-02-26,0,False
2017-02-27,0,False
2017-02-28,20,False
2017-03-01,26,False
2017-03-02,13,False
2017-03-03,0,False
2017-03-04,8,False
2017-03-05,0,False
2017-03-06,6,False
2017-03-07,0,False
2017-03-08,7,False
2017-03-09,0,False
2017-03-10,7,False
2017-03-11,0,False
2017-03-12,7,False
2017-03-13,56,False
2017-03-14,47,False
2017-03-15,20,False
2017-03-16,7,False
2017-03-17,7,False
2017-03-18,0,False
2017-03-19,0,False
2017-03-20,20,False
2017-03-21,13,False
2017-03-22,27,False
2017-03-23,7,False
2017-03-24,7,False
2017-03-25,0,False
2017-03-26,0,False
2017-03-27,13,False
2017-03-28,27,False
2017-03-29,13,False
2017-03-30,28,False
2017-03-31,21,False
2017-04-01,0,False
2017-04-02,0,False
2017-04-03,47,False
2017-04-04,7,False
2017-04-05,27,False
2017-04-06,7,False
2017-04-07,7,False
2017-04-08,8,False
2017-04-09,0,False
2017-04-10,14,False
2017-04-11,0,False
2017-04-12,21,False
2017-04-13,14,False
2017-04-14,0,False
2017-04-15,8,False
2017-04-16,0,False
