date,DISCK,isPartial
2015-08-18,67,False
2015-08-19,47,False
2015-08-20,50,False
2015-08-21,78,False
2015-08-22,90,False
2015-08-23,48,False
2015-08-24,81,False
2015-08-25,46,False
2015-08-26,87,False
2015-08-27,78,False
2015-08-28,62,False
2015-08-29,52,False
2015-08-30,42,False
2015-08-31,48,False
2015-09-01,53,False
2015-09-02,48,False
2015-09-03,78,False
2015-09-04,64,False
2015-09-05,57,False
2015-09-06,45,False
2015-09-07,42,False
2015-09-08,75,False
2015-09-09,52,False
2015-09-10,56,False
2015-09-11,74,False
2015-09-12,83,False
2015-09-13,80,False
2015-09-14,62,False
2015-09-15,77,False
2015-09-16,85,False
2015-09-17,37,False
2015-09-18,67,False
2015-09-19,39,False
2015-09-20,61,False
2015-09-21,74,False
2015-09-22,35,False
2015-09-23,63,False
2015-09-24,33,False
2015-09-25,51,False
2015-09-26,62,False
2015-09-27,44,False
2015-09-28,58,False
2015-09-29,51,False
2015-09-30,54,False
2015-10-01,77,False
2015-10-02,75,False
2015-10-03,47,False
2015-10-04,60,False
2015-10-05,76,False
2015-10-06,61,False
2015-10-07,67,False
2015-10-08,90,False
2015-10-09,66,False
2015-10-10,84,False
2015-10-11,49,False
2015-10-12,79,False
2015-10-13,58,False
2015-10-14,100,False
2015-10-15,59,False
2015-10-16,74,False
2015-10-17,35,False
2015-10-18,85,False
2015-10-19,60,False
2015-10-20,77,False
2015-10-21,58,False
2015-10-22,57,False
2015-10-23,54,False
2015-10-24,66,False
2015-10-25,65,False
2015-10-26,38,False
2015-10-27,58,False
2015-10-28,46,False
2015-10-29,69,False
2015-10-30,69,False
2015-10-31,56,False
2015-11-01,49,False
2015-11-02,56,False
2015-11-03,63,False
2015-11-04,48,False
2015-11-05,68,False
2015-11-06,81,False
2015-11-07,57,False
2015-11-08,42,False
2015-11-09,60,False
2015-11-10,78,False
2015-11-11,45,False
2015-11-12,67,False
2015-11-13,79,False
2015-11-14,45,False
2015-11-15,39,False
2015-11-16,46,False
2015-11-17,84,False
2015-11-18,67,False
2015-11-19,49,False
2015-11-20,66,False
2015-11-21,42,False
2015-11-22,67,False
2015-11-23,82,False
2015-11-24,50,False
2015-11-25,44,False
2015-11-26,81,False
2015-11-27,67,False
2015-11-28,73,False
2015-11-29,78,False
2015-11-30,71,False
2015-12-01,50,False
2015-12-02,72,False
2015-12-03,69,False
2015-12-04,76,False
2015-12-05,78,False
2015-12-06,62,False
2015-12-07,59,False
2015-12-08,42,False
2015-12-09,55,False
2015-12-10,66,False
2015-12-11,63,False
2015-12-12,69,False
2015-12-13,62,False
2015-12-14,38,False
2015-12-15,55,False
2015-12-16,68,False
2015-12-17,51,False
2015-12-18,49,False
2015-12-19,49,False
2015-12-20,51,False
2015-12-21,92,False
2015-12-22,82,False
2015-12-23,89,False
2015-12-24,52,False
2015-12-25,50,False
2015-12-26,49,False
2015-12-27,42,False
2015-12-28,66,False
2015-12-29,85,False
2015-12-30,68,False
2015-12-31,51,False
2016-01-01,63,False
2016-01-02,73,False
2016-01-03,54,False
2016-01-04,66,False
2016-01-05,87,False
2016-01-06,42,False
2016-01-07,47,False
2016-01-08,65,False
2016-01-09,50,False
2016-01-10,52,False
2016-01-11,53,False
2016-01-12,48,False
2016-01-13,47,False
2016-01-14,67,False
2016-01-15,75,False
2016-01-16,39,False
2016-01-17,58,False
2016-01-18,39,False
2016-01-19,41,False
2016-01-20,64,False
2016-01-21,76,False
2016-01-22,38,False
2016-01-23,47,False
2016-01-24,44,False
2016-01-25,56,False
2016-01-26,54,False
2016-01-27,38,False
2016-01-28,59,False
2016-01-29,64,False
2016-01-30,44,False
2016-01-31,64,False
2016-02-01,69,False
2016-02-02,50,False
2016-02-03,69,False
2016-02-04,41,False
2016-02-05,75,False
2016-02-06,72,False
2016-02-07,41,False
2016-02-08,52,False
2016-02-09,52,False
2016-02-10,54,False
2016-02-11,72,False
2016-02-12,80,False
2016-02-13,55,False
2016-02-14,52,False
2016-02-15,51,False
2016-02-16,43,False
2016-02-17,41,False
2016-02-18,71,False
2016-02-19,60,False
2016-02-20,61,False
2016-02-21,52,False
2016-02-22,70,False
2016-02-23,67,False
2016-02-24,38,False
2016-02-25,48,False
2016-02-26,77,False
2016-02-27,37,False
2016-02-28,66,False
2016-02-29,44,False
2016-03-01,62,False
2016-03-02,60,False
2016-03-03,68,False
2016-03-04,68,False
2016-03-05,61,False
2016-03-06,48,False
2016-03-07,55,False
2016-03-08,83,False
2016-03-09,61,False
2016-03-10,61,False
2016-03-11,37,False
2016-03-12,50,False
2016-03-13,49,False
2016-03-14,55,False
2016-03-15,45,False
2016-03-16,33,False
2016-03-17,54,False
2016-03-18,72,False
2016-03-19,44,False
2016-03-20,52,False
2016-03-21,44,False
2016-03-22,33,False
2016-03-23,55,False
2016-03-24,51,False
2016-03-25,54,False
2016-03-26,58,False
2016-03-27,58,False
2016-03-28,61,False
2016-03-29,71,False
2016-03-30,25,False
2016-03-31,41,False
2016-04-01,48,False
2016-04-02,59,False
2016-04-03,41,False
2016-04-04,68,False
2016-04-05,33,False
2016-04-06,76,False
2016-04-07,61,False
2016-04-08,56,False
2016-04-09,53,False
2016-04-10,78,False
2016-04-11,59,False
2016-04-12,55,False
2016-04-13,46,False
2016-04-14,83,False
