date,DISCK,isPartial
2014-07-24,51,False
2014-07-25,39,False
2014-07-26,45,False
2014-07-27,44,False
2014-07-28,55,False
2014-07-29,69,False
2014-07-30,46,False
2014-07-31,23,False
2014-08-01,62,False
2014-08-02,38,False
2014-08-03,100,False
2014-08-04,63,False
2014-08-05,49,False
2014-08-06,41,False
2014-08-07,46,False
2014-08-08,44,False
2014-08-09,28,False
2014-08-10,38,False
2014-08-11,54,False
2014-08-12,27,False
2014-08-13,63,False
2014-08-14,23,False
2014-08-15,25,False
2014-08-16,43,False
2014-08-17,38,False
2014-08-18,50,False
2014-08-19,36,False
2014-08-20,49,False
2014-08-21,32,False
2014-08-22,28,False
2014-08-23,27,False
2014-08-24,59,False
2014-08-25,39,False
2014-08-26,18,False
2014-08-27,43,False
2014-08-28,44,False
2014-08-29,56,False
2014-08-30,5,False
2014-08-31,52,False
2014-09-01,61,False
2014-09-02,34,False
2014-09-03,43,False
2014-09-04,44,False
2014-09-05,36,False
2014-09-06,36,False
2014-09-07,36,False
2014-09-08,81,False
2014-09-09,50,False
2014-09-10,55,False
2014-09-11,51,False
2014-09-12,31,False
2014-09-13,31,False
2014-09-14,71,False
2014-09-15,38,False
2014-09-16,34,False
2014-09-17,51,False
2014-09-18,26,False
2014-09-19,72,False
2014-09-20,72,False
2014-09-21,25,False
2014-09-22,51,False
2014-09-23,25,False
2014-09-24,47,False
2014-09-25,39,False
2014-09-26,54,False
2014-09-27,41,False
2014-09-28,35,False
2014-09-29,63,False
2014-09-30,30,False
2014-10-01,55,False
2014-10-02,44,False
2014-10-03,74,False
2014-10-04,31,False
2014-10-05,50,False
2014-10-06,59,False
2014-10-07,51,False
2014-10-08,38,False
2014-10-09,56,False
2014-10-10,58,False
2014-10-11,55,False
2014-10-12,50,False
2014-10-13,72,False
2014-10-14,54,False
2014-10-15,46,False
2014-10-16,42,False
2014-10-17,70,False
2014-10-18,25,False
2014-10-19,35,False
2014-10-20,21,False
2014-10-21,50,False
2014-10-22,37,False
2014-10-23,42,False
2014-10-24,44,False
2014-10-25,41,False
2014-10-26,39,False
2014-10-27,61,False
2014-10-28,46,False
2014-10-29,21,False
2014-10-30,47,False
2014-10-31,35,False
2014-11-01,35,False
2014-11-02,44,False
2014-11-03,63,False
2014-11-04,33,False
2014-11-05,57,False
2014-11-06,37,False
2014-11-07,48,False
2014-11-08,53,False
2014-11-09,38,False
2014-11-10,53,False
2014-11-11,29,False
2014-11-12,49,False
2014-11-13,78,False
2014-11-14,55,False
2014-11-15,39,False
2014-11-16,80,False
2014-11-17,36,False
2014-11-18,53,False
2014-11-19,59,False
2014-11-20,29,False
2014-11-21,48,False
2014-11-22,48,False
2014-11-23,33,False
2014-11-24,44,False
2014-11-25,28,False
2014-11-26,82,False
2014-11-27,60,False
2014-11-28,65,False
2014-11-29,62,False
2014-11-30,56,False
2014-12-01,56,False
2014-12-02,44,False
2014-12-03,33,False
2014-12-04,53,False
2014-12-05,42,False
2014-12-06,49,False
2014-12-07,58,False
2014-12-08,54,False
2014-12-09,61,False
2014-12-10,61,False
2014-12-11,33,False
2014-12-12,52,False
2014-12-13,55,False
2014-12-14,63,False
2014-12-15,74,False
2014-12-16,29,False
2014-12-17,51,False
2014-12-18,30,False
2014-12-19,77,False
2014-12-20,30,False
2014-12-21,45,False
2014-12-22,74,False
2014-12-23,58,False
2014-12-24,45,False
2014-12-25,33,False
2014-12-26,48,False
2014-12-27,54,False
2014-12-28,39,False
2014-12-29,35,False
2014-12-30,71,False
2014-12-31,49,False
2015-01-01,52,False
2015-01-02,81,False
2015-01-03,56,False
2015-01-04,70,False
2015-01-05,45,False
2015-01-06,78,False
2015-01-07,43,False
2015-01-08,48,False
2015-01-09,62,False
2015-01-10,51,False
2015-01-11,60,False
2015-01-12,39,False
2015-01-13,73,False
2015-01-14,35,False
2015-01-15,51,False
2015-01-16,24,False
2015-01-17,56,False
2015-01-18,59,False
2015-01-19,47,False
2015-01-20,35,False
2015-01-21,77,False
2015-01-22,63,False
2015-01-23,44,False
2015-01-24,27,False
2015-01-25,36,False
2015-01-26,50,False
2015-01-27,39,False
2015-01-28,54,False
2015-01-29,39,False
2015-01-30,32,False
2015-01-31,27,False
2015-02-01,40,False
2015-02-02,31,False
2015-02-03,54,False
2015-02-04,46,False
2015-02-05,50,False
2015-02-06,32,False
2015-02-07,59,False
2015-02-08,49,False
2015-02-09,31,False
2015-02-10,42,False
2015-02-11,27,False
2015-02-12,43,False
2015-02-13,41,False
2015-02-14,84,False
2015-02-15,37,False
2015-02-16,48,False
2015-02-17,28,False
2015-02-18,44,False
2015-02-19,40,False
2015-02-20,53,False
2015-02-21,23,False
2015-02-22,27,False
2015-02-23,80,False
2015-02-24,38,False
2015-02-25,42,False
2015-02-26,47,False
2015-02-27,56,False
2015-02-28,45,False
2015-03-01,40,False
2015-03-02,46,False
2015-03-03,42,False
2015-03-04,73,False
2015-03-05,55,False
2015-03-06,77,False
2015-03-07,46,False
2015-03-08,45,False
2015-03-09,15,False
2015-03-10,38,False
2015-03-11,42,False
2015-03-12,54,False
2015-03-13,52,False
2015-03-14,50,False
2015-03-15,31,False
2015-03-16,62,False
2015-03-17,34,False
2015-03-18,31,False
2015-03-19,54,False
2015-03-20,52,False
2015-03-21,41,False
2015-03-22,22,False
2015-03-23,34,False
2015-03-24,30,False
2015-03-25,56,False
2015-03-26,49,False
2015-03-27,56,False
2015-03-28,39,False
2015-03-29,56,False
2015-03-30,57,False
2015-03-31,46,False
2015-04-01,24,False
2015-04-02,37,False
2015-04-03,44,False
