date,DISCK,isPartial
2012-01-26,73,False
2012-01-27,52,False
2012-01-28,68,False
2012-01-29,42,False
2012-01-30,50,False
2012-01-31,65,False
2012-02-01,50,False
2012-02-02,60,False
2012-02-03,47,False
2012-02-04,48,False
2012-02-05,65,False
2012-02-06,30,False
2012-02-07,80,False
2012-02-08,65,False
2012-02-09,80,False
2012-02-10,74,False
2012-02-11,48,False
2012-02-12,52,False
2012-02-13,65,False
2012-02-14,71,False
2012-02-15,66,False
2012-02-16,36,False
2012-02-17,42,False
2012-02-18,37,False
2012-02-19,48,False
2012-02-20,82,False
2012-02-21,62,False
2012-02-22,50,False
2012-02-23,35,False
2012-02-24,67,False
2012-02-25,36,False
2012-02-26,47,False
2012-02-27,69,False
2012-02-28,64,False
2012-02-29,39,False
2012-03-01,31,False
2012-03-02,65,False
2012-03-03,43,False
2012-03-04,55,False
2012-03-05,56,False
2012-03-06,64,False
2012-03-07,39,False
2012-03-08,56,False
2012-03-09,100,False
2012-03-10,48,False
2012-03-11,36,False
2012-03-12,25,False
2012-03-13,84,False
2012-03-14,40,False
2012-03-15,76,False
2012-03-16,53,False
2012-03-17,48,False
2012-03-18,66,False
2012-03-19,50,False
2012-03-20,40,False
2012-03-21,35,False
2012-03-22,35,False
2012-03-23,53,False
2012-03-24,25,False
2012-03-25,49,False
2012-03-26,55,False
2012-03-27,50,False
2012-03-28,50,False
2012-03-29,45,False
2012-03-30,69,False
2012-03-31,66,False
2012-04-01,49,False
2012-04-02,55,False
2012-04-03,50,False
2012-04-04,61,False
2012-04-05,53,False
2012-04-06,52,False
2012-04-07,19,False
2012-04-08,32,False
2012-04-09,42,False
2012-04-10,57,False
2012-04-11,60,False
2012-04-12,25,False
2012-04-13,63,False
2012-04-14,71,False
2012-04-15,24,False
2012-04-16,44,False
2012-04-17,30,False
2012-04-18,49,False
2012-04-19,35,False
2012-04-20,72,False
2012-04-21,66,False
2012-04-22,58,False
2012-04-23,53,False
2012-04-24,43,False
2012-04-25,59,False
2012-04-26,25,False
2012-04-27,42,False
2012-04-28,49,False
2012-04-29,37,False
2012-04-30,31,False
2012-05-01,44,False
2012-05-02,59,False
2012-05-03,60,False
2012-05-04,47,False
2012-05-05,30,False
2012-05-06,71,False
2012-05-07,44,False
2012-05-08,87,False
2012-05-09,53,False
2012-05-10,60,False
2012-05-11,67,False
2012-05-12,25,False
2012-05-13,91,False
2012-05-14,39,False
2012-05-15,34,False
2012-05-16,24,False
2012-05-17,31,False
2012-05-18,46,False
2012-05-19,61,False
2012-05-20,30,False
2012-05-21,29,False
2012-05-22,68,False
2012-05-23,54,False
2012-05-24,45,False
2012-05-25,42,False
2012-05-26,37,False
2012-05-27,31,False
2012-05-28,41,False
2012-05-29,43,False
2012-05-30,24,False
2012-05-31,34,False
2012-06-01,20,False
2012-06-02,49,False
2012-06-03,60,False
2012-06-04,53,False
2012-06-05,58,False
2012-06-06,48,False
2012-06-07,45,False
2012-06-08,52,False
2012-06-09,91,False
2012-06-10,59,False
2012-06-11,38,False
2012-06-12,24,False
2012-06-13,44,False
2012-06-14,44,False
2012-06-15,56,False
2012-06-16,54,False
2012-06-17,55,False
2012-06-18,38,False
2012-06-19,19,False
2012-06-20,44,False
2012-06-21,54,False
2012-06-22,51,False
2012-06-23,75,False
2012-06-24,37,False
2012-06-25,48,False
2012-06-26,52,False
2012-06-27,54,False
2012-06-28,40,False
2012-06-29,53,False
2012-06-30,50,False
2012-07-01,37,False
2012-07-02,49,False
2012-07-03,50,False
2012-07-04,15,False
2012-07-05,56,False
2012-07-06,31,False
2012-07-07,19,False
2012-07-08,49,False
2012-07-09,92,False
2012-07-10,67,False
2012-07-11,54,False
2012-07-12,30,False
2012-07-13,62,False
2012-07-14,49,False
2012-07-15,55,False
2012-07-16,40,False
2012-07-17,69,False
2012-07-18,25,False
2012-07-19,60,False
2012-07-20,47,False
2012-07-21,87,False
2012-07-22,44,False
2012-07-23,40,False
2012-07-24,50,False
2012-07-25,70,False
2012-07-26,55,False
2012-07-27,26,False
2012-07-28,74,False
2012-07-29,31,False
2012-07-30,49,False
2012-07-31,15,False
2012-08-01,30,False
2012-08-02,45,False
2012-08-03,89,False
2012-08-04,49,False
2012-08-05,43,False
2012-08-06,5,False
2012-08-07,75,False
2012-08-08,45,False
2012-08-09,20,False
2012-08-10,31,False
2012-08-11,43,False
2012-08-12,43,False
2012-08-13,20,False
2012-08-14,60,False
2012-08-15,36,False
2012-08-16,20,False
2012-08-17,64,False
2012-08-18,75,False
2012-08-19,63,False
2012-08-20,61,False
2012-08-21,35,False
2012-08-22,44,False
2012-08-23,60,False
2012-08-24,31,False
2012-08-25,60,False
2012-08-26,42,False
2012-08-27,34,False
2012-08-28,33,False
2012-08-29,34,False
2012-08-30,34,False
2012-08-31,66,False
2012-09-01,53,False
2012-09-02,88,False
2012-09-03,20,False
2012-09-04,62,False
2012-09-05,43,False
2012-09-06,19,False
2012-09-07,20,False
2012-09-08,23,False
2012-09-09,75,False
2012-09-10,52,False
2012-09-11,23,False
2012-09-12,28,False
2012-09-13,19,False
2012-09-14,44,False
2012-09-15,34,False
2012-09-16,52,False
2012-09-17,42,False
2012-09-18,33,False
2012-09-19,33,False
2012-09-20,57,False
2012-09-21,34,False
2012-09-22,40,False
2012-09-23,34,False
2012-09-24,46,False
2012-09-25,60,False
2012-09-26,52,False
2012-09-27,66,False
2012-09-28,55,False
2012-09-29,45,False
2012-09-30,28,False
2012-10-01,42,False
2012-10-02,42,False
2012-10-03,52,False
2012-10-04,37,False
2012-10-05,62,False
2012-10-06,44,False
2012-10-07,38,False
2012-10-08,18,False
2012-10-09,45,False
2012-10-10,46,False
2012-10-11,60,False
2012-10-12,48,False
