date,DISCK,isPartial
2013-02-19,50,False
2013-02-20,58,False
2013-02-21,83,False
2013-02-22,64,False
2013-02-23,56,False
2013-02-24,44,False
2013-02-25,68,False
2013-02-26,65,False
2013-02-27,47,False
2013-02-28,57,False
2013-03-01,66,False
2013-03-02,68,False
2013-03-03,63,False
2013-03-04,97,False
2013-03-05,72,False
2013-03-06,69,False
2013-03-07,67,False
2013-03-08,52,False
2013-03-09,67,False
2013-03-10,51,False
2013-03-11,53,False
2013-03-12,89,False
2013-03-13,79,False
2013-03-14,66,False
2013-03-15,35,False
2013-03-16,48,False
2013-03-17,83,False
2013-03-18,80,False
2013-03-19,55,False
2013-03-20,72,False
2013-03-21,59,False
2013-03-22,61,False
2013-03-23,40,False
2013-03-24,51,False
2013-03-25,62,False
2013-03-26,75,False
2013-03-27,76,False
2013-03-28,47,False
2013-03-29,71,False
2013-03-30,73,False
2013-03-31,55,False
2013-04-01,75,False
2013-04-02,74,False
2013-04-03,62,False
2013-04-04,65,False
2013-04-05,64,False
2013-04-06,63,False
2013-04-07,51,False
2013-04-08,76,False
2013-04-09,79,False
2013-04-10,40,False
2013-04-11,44,False
2013-04-12,62,False
2013-04-13,45,False
2013-04-14,52,False
2013-04-15,46,False
2013-04-16,58,False
2013-04-17,68,False
2013-04-18,97,False
2013-04-19,75,False
2013-04-20,52,False
2013-04-21,62,False
2013-04-22,49,False
2013-04-23,68,False
2013-04-24,81,False
2013-04-25,64,False
2013-04-26,62,False
2013-04-27,97,False
2013-04-28,60,False
2013-04-29,71,False
2013-04-30,47,False
2013-05-01,61,False
2013-05-02,54,False
2013-05-03,56,False
2013-05-04,45,False
2013-05-05,30,False
2013-05-06,95,False
2013-05-07,37,False
2013-05-08,41,False
2013-05-09,55,False
2013-05-10,59,False
2013-05-11,75,False
2013-05-12,37,False
2013-05-13,55,False
2013-05-14,55,False
2013-05-15,43,False
2013-05-16,65,False
2013-05-17,62,False
2013-05-18,49,False
2013-05-19,48,False
2013-05-20,53,False
2013-05-21,54,False
2013-05-22,58,False
2013-05-23,40,False
2013-05-24,42,False
2013-05-25,64,False
2013-05-26,71,False
2013-05-27,47,False
2013-05-28,79,False
2013-05-29,58,False
2013-05-30,34,False
2013-05-31,68,False
2013-06-01,37,False
2013-06-02,63,False
2013-06-03,60,False
2013-06-04,73,False
2013-06-05,52,False
2013-06-06,47,False
2013-06-07,67,False
2013-06-08,45,False
2013-06-09,89,False
2013-06-10,63,False
