date,DISCK,isPartial
2015-12-26,69,False
2015-12-27,86,False
2015-12-28,81,False
2015-12-29,92,False
2015-12-30,71,False
2015-12-31,61,False
2016-01-01,74,False
2016-01-02,69,False
2016-01-03,79,False
2016-01-04,58,False
2016-01-05,81,False
2016-01-06,27,False
2016-01-07,65,False
2016-01-08,43,False
2016-01-09,65,False
2016-01-10,76,False
2016-01-11,72,False
2016-01-12,41,False
2016-01-13,31,False
2016-01-14,31,False
2016-01-15,60,False
2016-01-16,42,False
2016-01-17,52,False
2016-01-18,68,False
2016-01-19,52,False
2016-01-20,57,False
2016-01-21,43,False
2016-01-22,33,False
2016-01-23,59,False
2016-01-24,82,False
2016-01-25,52,False
2016-01-26,52,False
2016-01-27,52,False
2016-01-28,89,False
2016-01-29,65,False
2016-01-30,66,False
2016-01-31,41,False
2016-02-01,62,False
2016-02-02,31,False
2016-02-03,72,False
2016-02-04,42,False
2016-02-05,44,False
2016-02-06,90,False
2016-02-07,60,False
2016-02-08,63,False
2016-02-09,47,False
2016-02-10,78,False
2016-02-11,79,False
2016-02-12,70,False
2016-02-13,47,False
2016-02-14,47,False
2016-02-15,62,False
2016-02-16,41,False
2016-02-17,41,False
2016-02-18,47,False
2016-02-19,37,False
2016-02-20,24,False
2016-02-21,64,False
2016-02-22,66,False
2016-02-23,51,False
2016-02-24,36,False
2016-02-25,62,False
2016-02-26,48,False
2016-02-27,35,False
2016-02-28,58,False
2016-02-29,40,False
2016-03-01,30,False
2016-03-02,45,False
2016-03-03,61,False
2016-03-04,95,False
2016-03-05,70,False
2016-03-06,46,False
2016-03-07,77,False
2016-03-08,87,False
2016-03-09,66,False
2016-03-10,83,False
2016-03-11,38,False
2016-03-12,54,False
2016-03-13,29,False
2016-03-14,56,False
2016-03-15,56,False
2016-03-16,25,False
2016-03-17,73,False
2016-03-18,70,False
2016-03-19,76,False
2016-03-20,47,False
2016-03-21,42,False
2016-03-22,47,False
2016-03-23,42,False
2016-03-24,72,False
2016-03-25,40,False
2016-03-26,80,False
2016-03-27,68,False
2016-03-28,64,False
2016-03-29,56,False
2016-03-30,62,False
2016-03-31,83,False
2016-04-01,70,False
2016-04-02,89,False
2016-04-03,41,False
2016-04-04,62,False
2016-04-05,46,False
2016-04-06,62,False
2016-04-07,47,False
2016-04-08,54,False
2016-04-09,30,False
2016-04-10,64,False
2016-04-11,72,False
2016-04-12,61,False
2016-04-13,31,False
2016-04-14,100,False
2016-04-15,32,False
2016-04-16,36,False
2016-04-17,59,False
2016-04-18,57,False
2016-04-19,41,False
2016-04-20,67,False
2016-04-21,63,False
2016-04-22,54,False
2016-04-23,66,False
2016-04-24,35,False
2016-04-25,61,False
2016-04-26,40,False
2016-04-27,51,False
2016-04-28,84,False
2016-04-29,44,False
2016-04-30,42,False
2016-05-01,61,False
2016-05-02,74,False
2016-05-03,26,False
2016-05-04,83,False
2016-05-05,38,False
2016-05-06,56,False
2016-05-07,37,False
2016-05-08,30,False
2016-05-09,57,False
2016-05-10,41,False
2016-05-11,67,False
2016-05-12,68,False
2016-05-13,81,False
2016-05-14,36,False
2016-05-15,60,False
2016-05-16,62,False
2016-05-17,20,False
2016-05-18,82,False
2016-05-19,47,False
2016-05-20,64,False
2016-05-21,43,False
2016-05-22,66,False
2016-05-23,56,False
2016-05-24,41,False
2016-05-25,63,False
2016-05-26,71,False
2016-05-27,67,False
2016-05-28,55,False
2016-05-29,62,False
2016-05-30,65,False
2016-05-31,21,False
2016-06-01,73,False
2016-06-02,27,False
2016-06-03,66,False
2016-06-04,19,False
2016-06-05,42,False
2016-06-06,53,False
2016-06-07,73,False
2016-06-08,21,False
2016-06-09,53,False
2016-06-10,44,False
2016-06-11,55,False
2016-06-12,54,False
2016-06-13,67,False
2016-06-14,56,False
2016-06-15,47,False
2016-06-16,52,False
2016-06-17,66,False
2016-06-18,38,False
2016-06-19,74,False
2016-06-20,52,False
2016-06-21,73,False
2016-06-22,31,False
2016-06-23,32,False
2016-06-24,50,False
2016-06-25,69,False
2016-06-26,62,False
2016-06-27,57,False
2016-06-28,74,False
2016-06-29,48,False
2016-06-30,37,False
2016-07-01,62,False
2016-07-02,57,False
2016-07-03,64,False
2016-07-04,33,False
2016-07-05,17,False
2016-07-06,28,False
2016-07-07,46,False
2016-07-08,29,False
2016-07-09,65,False
2016-07-10,32,False
2016-07-11,33,False
2016-07-12,49,False
2016-07-13,55,False
2016-07-14,85,False
2016-07-15,52,False
2016-07-16,51,False
2016-07-17,26,False
2016-07-18,34,False
2016-07-19,61,False
2016-07-20,84,False
2016-07-21,45,False
2016-07-22,34,False
2016-07-23,46,False
2016-07-24,59,False
2016-07-25,55,False
2016-07-26,16,False
2016-07-27,44,False
2016-07-28,67,False
2016-07-29,52,False
2016-07-30,65,False
2016-07-31,58,False
2016-08-01,44,False
2016-08-02,82,False
2016-08-03,44,False
2016-08-04,84,False
2016-08-05,72,False
2016-08-06,55,False
2016-08-07,33,False
2016-08-08,57,False
2016-08-09,62,False
2016-08-10,17,False
2016-08-11,35,False
2016-08-12,18,False
2016-08-13,67,False
2016-08-14,54,False
2016-08-15,67,False
2016-08-16,76,False
2016-08-17,35,False
2016-08-18,18,False
2016-08-19,66,False
2016-08-20,60,False
2016-08-21,27,False
2016-08-22,46,False
2016-08-23,46,False
2016-08-24,51,False
2016-08-25,45,False
2016-08-26,63,False
2016-08-27,64,False
2016-08-28,51,False
2016-08-29,54,False
2016-08-30,22,False
2016-08-31,32,False
2016-09-01,55,False
2016-09-02,68,False
2016-09-03,58,False
2016-09-04,37,False
2016-09-05,82,False
2016-09-06,32,False
2016-09-07,54,False
2016-09-08,55,False
2016-09-09,56,False
2016-09-10,51,False
2016-09-11,25,False
