date,DISCK,isPartial
2011-01-01,70,False
2011-01-02,81,False
2011-01-03,55,False
2011-01-04,58,False
2011-01-05,58,False
2011-01-06,43,False
2011-01-07,39,False
2011-01-08,45,False
2011-01-09,38,False
2011-01-10,66,False
2011-01-11,35,False
2011-01-12,45,False
2011-01-13,76,False
2011-01-14,47,False
2011-01-15,70,False
2011-01-16,37,False
2011-01-17,35,False
2011-01-18,84,False
2011-01-19,35,False
2011-01-20,50,False
2011-01-21,68,False
2011-01-22,43,False
2011-01-23,43,False
2011-01-24,29,False
2011-01-25,45,False
2011-01-26,40,False
2011-01-27,40,False
2011-01-28,26,False
2011-01-29,85,False
2011-01-30,100,False
2011-01-31,61,False
2011-02-01,57,False
2011-02-02,52,False
2011-02-03,64,False
2011-02-04,51,False
2011-02-05,72,False
2011-02-06,53,False
2011-02-07,62,False
2011-02-08,29,False
2011-02-09,73,False
2011-02-10,65,False
2011-02-11,62,False
2011-02-12,49,False
2011-02-13,54,False
2011-02-14,49,False
2011-02-15,57,False
2011-02-16,58,False
2011-02-17,35,False
2011-02-18,68,False
2011-02-19,30,False
2011-02-20,78,False
2011-02-21,58,False
2011-02-22,39,False
2011-02-23,77,False
2011-02-24,58,False
2011-02-25,56,False
2011-02-26,61,False
2011-02-27,76,False
2011-02-28,57,False
2011-03-01,58,False
2011-03-02,34,False
2011-03-03,45,False
2011-03-04,26,False
2011-03-05,67,False
2011-03-06,61,False
2011-03-07,50,False
2011-03-08,35,False
2011-03-09,34,False
2011-03-10,34,False
2011-03-11,69,False
2011-03-12,92,False
2011-03-13,42,False
2011-03-14,45,False
2011-03-15,49,False
2011-03-16,57,False
2011-03-17,29,False
2011-03-18,57,False
2011-03-19,66,False
2011-03-20,54,False
2011-03-21,44,False
2011-03-22,68,False
2011-03-23,43,False
2011-03-24,25,False
2011-03-25,26,False
2011-03-26,36,False
2011-03-27,65,False
2011-03-28,62,False
2011-03-29,53,False
2011-03-30,24,False
2011-03-31,43,False
2011-04-01,36,False
2011-04-02,19,False
2011-04-03,66,False
2011-04-04,19,False
2011-04-05,63,False
2011-04-06,49,False
2011-04-07,25,False
2011-04-08,47,False
2011-04-09,12,False
2011-04-10,18,False
2011-04-11,61,False
2011-04-12,28,False
2011-04-13,38,False
2011-04-14,44,False
2011-04-15,62,False
2011-04-16,49,False
2011-04-17,50,False
2011-04-18,43,False
2011-04-19,59,False
2011-04-20,25,False
2011-04-21,16,False
2011-04-22,18,False
2011-04-23,59,False
2011-04-24,74,False
2011-04-25,27,False
2011-04-26,43,False
2011-04-27,33,False
2011-04-28,49,False
2011-04-29,31,False
2011-04-30,50,False
2011-05-01,30,False
2011-05-02,24,False
2011-05-03,43,False
2011-05-04,43,False
2011-05-05,59,False
2011-05-06,51,False
2011-05-07,62,False
2011-05-08,62,False
2011-05-09,14,False
2011-05-10,58,False
2011-05-11,38,False
2011-05-12,39,False
2011-05-13,40,False
2011-05-14,24,False
2011-05-15,59,False
2011-05-16,28,False
2011-05-17,77,False
2011-05-18,19,False
2011-05-19,39,False
2011-05-20,25,False
2011-05-21,55,False
2011-05-22,36,False
2011-05-23,43,False
2011-05-24,43,False
2011-05-25,19,False
2011-05-26,33,False
2011-05-27,66,False
2011-05-28,25,False
2011-05-29,31,False
2011-05-30,41,False
2011-05-31,57,False
2011-06-01,53,False
2011-06-02,35,False
2011-06-03,56,False
2011-06-04,69,False
2011-06-05,48,False
2011-06-06,33,False
2011-06-07,33,False
2011-06-08,19,False
2011-06-09,57,False
2011-06-10,35,False
2011-06-11,25,False
2011-06-12,49,False
2011-06-13,33,False
2011-06-14,56,False
2011-06-15,52,False
2011-06-16,48,False
2011-06-17,25,False
2011-06-18,61,False
2011-06-19,73,False
2011-06-20,51,False
2011-06-21,28,False
2011-06-22,48,False
2011-06-23,30,False
2011-06-24,15,False
2011-06-25,55,False
2011-06-26,56,False
2011-06-27,42,False
2011-06-28,33,False
2011-06-29,39,False
2011-06-30,29,False
2011-07-01,41,False
2011-07-02,31,False
2011-07-03,44,False
2011-07-04,46,False
2011-07-05,34,False
2011-07-06,38,False
2011-07-07,24,False
2011-07-08,21,False
2011-07-09,38,False
2011-07-10,38,False
2011-07-11,43,False
2011-07-12,14,False
2011-07-13,29,False
2011-07-14,55,False
2011-07-15,26,False
2011-07-16,44,False
2011-07-17,37,False
2011-07-18,57,False
2011-07-19,38,False
2011-07-20,29,False
2011-07-21,43,False
2011-07-22,30,False
2011-07-23,36,False
2011-07-24,55,False
2011-07-25,33,False
2011-07-26,38,False
2011-07-27,10,False
2011-07-28,63,False
2011-07-29,41,False
2011-07-30,43,False
2011-07-31,37,False
2011-08-01,44,False
2011-08-02,43,False
2011-08-03,53,False
2011-08-04,34,False
2011-08-05,40,False
2011-08-06,55,False
2011-08-07,54,False
2011-08-08,55,False
2011-08-09,55,False
2011-08-10,24,False
2011-08-11,48,False
2011-08-12,25,False
2011-08-13,60,False
2011-08-14,48,False
2011-08-15,59,False
2011-08-16,38,False
2011-08-17,67,False
2011-08-18,38,False
2011-08-19,54,False
2011-08-20,60,False
2011-08-21,34,False
2011-08-22,37,False
2011-08-23,46,False
2011-08-24,37,False
2011-08-25,37,False
2011-08-26,53,False
2011-08-27,45,False
2011-08-28,34,False
2011-08-29,18,False
2011-08-30,51,False
2011-08-31,46,False
2011-09-01,28,False
2011-09-02,33,False
2011-09-03,51,False
2011-09-04,61,False
2011-09-05,50,False
2011-09-06,40,False
2011-09-07,53,False
2011-09-08,72,False
2011-09-09,37,False
2011-09-10,50,False
2011-09-11,32,False
2011-09-12,52,False
2011-09-13,30,False
2011-09-14,39,False
2011-09-15,45,False
2011-09-16,47,False
2011-09-17,33,False
2011-09-18,16,False
