date,DISCK,isPartial
2016-09-11,51,False
2016-09-12,84,False
2016-09-13,33,False
2016-09-14,38,False
2016-09-15,50,False
2016-09-16,34,False
2016-09-17,56,False
2016-09-18,18,False
2016-09-19,80,False
2016-09-20,43,False
2016-09-21,55,False
2016-09-22,82,False
2016-09-23,74,False
2016-09-24,37,False
2016-09-25,19,False
2016-09-26,69,False
2016-09-27,64,False
2016-09-28,76,False
2016-09-29,81,False
2016-09-30,62,False
2016-10-01,30,False
2016-10-02,36,False
2016-10-03,37,False
2016-10-04,53,False
2016-10-05,53,False
2016-10-06,43,False
2016-10-07,61,False
2016-10-08,37,False
2016-10-09,12,False
2016-10-10,38,False
2016-10-11,59,False
2016-10-12,44,False
2016-10-13,59,False
2016-10-14,73,False
2016-10-15,56,False
2016-10-16,48,False
2016-10-17,63,False
2016-10-18,37,False
2016-10-19,43,False
2016-10-20,53,False
2016-10-21,33,False
2016-10-22,31,False
2016-10-23,55,False
2016-10-24,63,False
2016-10-25,48,False
2016-10-26,53,False
2016-10-27,54,False
2016-10-28,50,False
2016-10-29,56,False
2016-10-30,43,False
2016-10-31,49,False
2016-11-01,39,False
2016-11-02,49,False
2016-11-03,90,False
2016-11-04,99,False
2016-11-05,43,False
2016-11-06,47,False
2016-11-07,42,False
2016-11-08,26,False
2016-11-09,48,False
2016-11-10,59,False
2016-11-11,55,False
2016-11-12,37,False
2016-11-13,36,False
2016-11-14,37,False
2016-11-15,58,False
2016-11-16,52,False
2016-11-17,85,False
2016-11-18,83,False
2016-11-19,48,False
2016-11-20,41,False
2016-11-21,46,False
2016-11-22,57,False
2016-11-23,79,False
2016-11-24,43,False
2016-11-25,97,False
2016-11-26,53,False
2016-11-27,75,False
2016-11-28,74,False
2016-11-29,100,False
2016-11-30,86,False
2016-12-01,56,False
2016-12-02,32,False
2016-12-03,52,False
2016-12-04,50,False
2016-12-05,74,False
2016-12-06,45,False
2016-12-07,35,False
2016-12-08,62,False
2016-12-09,69,False
2016-12-10,41,False
2016-12-11,45,False
2016-12-12,39,False
2016-12-13,50,False
2016-12-14,56,False
2016-12-15,47,False
2016-12-16,71,False
2016-12-17,84,False
2016-12-18,36,False
2016-12-19,74,False
2016-12-20,53,False
2016-12-21,38,False
2016-12-22,83,False
2016-12-23,51,False
2016-12-24,91,False
2016-12-25,46,False
2016-12-26,46,False
2016-12-27,43,False
2016-12-28,66,False
2016-12-29,39,False
2016-12-30,58,False
2016-12-31,50,False
2017-01-01,45,False
2017-01-02,43,False
2017-01-03,41,False
2017-01-04,41,False
2017-01-05,47,False
2017-01-06,63,False
2017-01-07,74,False
2017-01-08,57,False
2017-01-09,35,False
2017-01-10,34,False
2017-01-11,64,False
2017-01-12,40,False
2017-01-13,41,False
2017-01-14,86,False
2017-01-15,73,False
2017-01-16,69,False
2017-01-17,59,False
2017-01-18,59,False
2017-01-19,44,False
2017-01-20,51,False
2017-01-21,56,False
2017-01-22,78,False
2017-01-23,48,False
2017-01-24,58,False
2017-01-25,35,False
2017-01-26,53,False
2017-01-27,31,False
2017-01-28,46,False
2017-01-29,28,False
2017-01-30,34,False
2017-01-31,58,False
2017-02-01,58,False
2017-02-02,69,False
2017-02-03,82,False
2017-02-04,28,False
2017-02-05,44,False
2017-02-06,38,False
2017-02-07,48,False
2017-02-08,92,False
2017-02-09,34,False
2017-02-10,46,False
2017-02-11,33,False
2017-02-12,44,False
2017-02-13,34,False
2017-02-14,24,False
2017-02-15,50,False
2017-02-16,78,False
2017-02-17,39,False
2017-02-18,28,False
2017-02-19,39,False
2017-02-20,39,False
2017-02-21,78,False
2017-02-22,53,False
2017-02-23,59,False
2017-02-24,55,False
2017-02-25,50,False
2017-02-26,33,False
2017-02-27,33,False
2017-02-28,43,False
2017-03-01,51,False
2017-03-02,42,False
2017-03-03,65,False
2017-03-04,38,False
2017-03-05,65,False
2017-03-06,69,False
2017-03-07,41,False
2017-03-08,48,False
2017-03-09,38,False
2017-03-10,40,False
2017-03-11,61,False
2017-03-12,31,False
2017-03-13,41,False
2017-03-14,72,False
2017-03-15,15,False
2017-03-16,44,False
2017-03-17,51,False
2017-03-18,50,False
2017-03-19,49,False
2017-03-20,39,False
2017-03-21,53,False
2017-03-22,34,False
2017-03-23,44,False
2017-03-24,30,False
2017-03-25,39,False
2017-03-26,67,False
2017-03-27,48,False
2017-03-28,62,False
2017-03-29,24,False
2017-03-30,50,False
2017-03-31,20,False
2017-04-01,67,False
2017-04-02,68,False
2017-04-03,73,False
2017-04-04,57,False
2017-04-05,48,False
2017-04-06,29,False
2017-04-07,50,False
2017-04-08,45,False
2017-04-09,68,False
2017-04-10,34,False
2017-04-11,44,False
2017-04-12,59,False
2017-04-13,88,False
2017-04-14,44,False
2017-04-15,69,False
2017-04-16,52,False
2017-04-17,51,False
2017-04-18,38,False
2017-04-19,34,False
2017-04-20,59,False
2017-04-21,56,False
2017-04-22,34,False
2017-04-23,32,False
2017-04-24,43,False
2017-04-25,44,False
2017-04-26,38,False
2017-04-27,53,False
2017-04-28,60,False
2017-04-29,45,False
2017-04-30,68,False
2017-05-01,47,False
2017-05-02,48,False
2017-05-03,34,False
2017-05-04,29,False
2017-05-05,51,False
2017-05-06,56,False
2017-05-07,28,False
2017-05-08,73,False
2017-05-09,53,False
2017-05-10,48,False
2017-05-11,59,False
2017-05-12,51,False
2017-05-13,56,False
2017-05-14,46,False
2017-05-15,76,False
2017-05-16,36,False
2017-05-17,58,False
2017-05-18,83,False
2017-05-19,43,False
2017-05-20,31,False
2017-05-21,30,False
2017-05-22,41,False
2017-05-23,40,False
2017-05-24,52,False
2017-05-25,75,False
2017-05-26,79,False
2017-05-27,43,False
2017-05-28,50,False
2017-05-29,38,False
