date,DISCK,isPartial
2012-06-04,37,False
2012-06-05,74,False
2012-06-06,69,False
2012-06-07,66,False
2012-06-08,34,False
2012-06-09,66,False
2012-06-10,33,False
2012-06-11,52,False
2012-06-12,16,False
2012-06-13,48,False
2012-06-14,64,False
2012-06-15,57,False
2012-06-16,46,False
2012-06-17,46,False
2012-06-18,52,False
2012-06-19,68,False
2012-06-20,64,False
2012-06-21,64,False
2012-06-22,56,False
2012-06-23,40,False
2012-06-24,40,False
2012-06-25,42,False
2012-06-26,42,False
2012-06-27,48,False
2012-06-28,49,False
2012-06-29,40,False
2012-06-30,67,False
2012-07-01,47,False
2012-07-02,48,False
2012-07-03,81,False
2012-07-04,68,False
2012-07-05,56,False
2012-07-06,40,False
2012-07-07,54,False
2012-07-08,67,False
2012-07-09,80,False
2012-07-10,31,False
2012-07-11,65,False
2012-07-12,38,False
2012-07-13,45,False
2012-07-14,34,False
2012-07-15,26,False
2012-07-16,43,False
2012-07-17,69,False
2012-07-18,64,False
2012-07-19,77,False
2012-07-20,79,False
2012-07-21,48,False
2012-07-22,41,False
2012-07-23,38,False
2012-07-24,43,False
2012-07-25,60,False
2012-07-26,27,False
2012-07-27,35,False
2012-07-28,54,False
2012-07-29,27,False
2012-07-30,54,False
2012-07-31,32,False
2012-08-01,64,False
2012-08-02,50,False
2012-08-03,74,False
2012-08-04,61,False
2012-08-05,67,False
2012-08-06,38,False
2012-08-07,49,False
2012-08-08,64,False
2012-08-09,27,False
2012-08-10,34,False
2012-08-11,40,False
2012-08-12,41,False
2012-08-13,65,False
2012-08-14,60,False
2012-08-15,45,False
2012-08-16,16,False
2012-08-17,58,False
2012-08-18,75,False
2012-08-19,55,False
2012-08-20,61,False
2012-08-21,44,False
2012-08-22,59,False
2012-08-23,60,False
2012-08-24,40,False
2012-08-25,79,False
2012-08-26,39,False
2012-08-27,68,False
2012-08-28,47,False
2012-08-29,42,False
2012-08-30,80,False
2012-08-31,55,False
2012-09-01,26,False
2012-09-02,71,False
2012-09-03,38,False
2012-09-04,67,False
2012-09-05,47,False
2012-09-06,26,False
2012-09-07,50,False
2012-09-08,52,False
2012-09-09,56,False
2012-09-10,41,False
2012-09-11,51,False
2012-09-12,36,False
2012-09-13,47,False
2012-09-14,59,False
2012-09-15,57,False
2012-09-16,63,False
2012-09-17,36,False
2012-09-18,41,False
2012-09-19,21,False
2012-09-20,62,False
2012-09-21,65,False
2012-09-22,100,False
2012-09-23,67,False
2012-09-24,56,False
2012-09-25,41,False
2012-09-26,26,False
2012-09-27,72,False
2012-09-28,65,False
2012-09-29,37,False
2012-09-30,61,False
2012-10-01,46,False
2012-10-02,51,False
2012-10-03,57,False
2012-10-04,45,False
2012-10-05,37,False
2012-10-06,43,False
2012-10-07,83,False
2012-10-08,25,False
2012-10-09,45,False
2012-10-10,49,False
2012-10-11,50,False
2012-10-12,58,False
2012-10-13,60,False
2012-10-14,29,False
2012-10-15,49,False
2012-10-16,53,False
2012-10-17,54,False
2012-10-18,45,False
2012-10-19,72,False
2012-10-20,54,False
2012-10-21,65,False
2012-10-22,58,False
2012-10-23,43,False
2012-10-24,44,False
2012-10-25,25,False
2012-10-26,68,False
2012-10-27,79,False
2012-10-28,40,False
2012-10-29,43,False
2012-10-30,76,False
2012-10-31,59,False
2012-11-01,46,False
2012-11-02,73,False
2012-11-03,35,False
2012-11-04,51,False
2012-11-05,38,False
2012-11-06,66,False
2012-11-07,71,False
2012-11-08,34,False
2012-11-09,67,False
2012-11-10,17,False
2012-11-11,40,False
2012-11-12,38,False
2012-11-13,48,False
2012-11-14,39,False
2012-11-15,70,False
2012-11-16,56,False
2012-11-17,57,False
2012-11-18,62,False
2012-11-19,62,False
2012-11-20,38,False
2012-11-21,49,False
2012-11-22,40,False
2012-11-23,57,False
2012-11-24,34,False
2012-11-25,17,False
2012-11-26,47,False
2012-11-27,66,False
2012-11-28,47,False
2012-11-29,14,False
2012-11-30,50,False
2012-12-01,34,False
2012-12-02,45,False
2012-12-03,33,False
2012-12-04,37,False
2012-12-05,43,False
2012-12-06,53,False
2012-12-07,45,False
2012-12-08,29,False
2012-12-09,33,False
2012-12-10,51,False
2012-12-11,47,False
2012-12-12,53,False
2012-12-13,29,False
2012-12-14,30,False
2012-12-15,62,False
2012-12-16,67,False
2012-12-17,75,False
2012-12-18,29,False
2012-12-19,54,False
2012-12-20,35,False
2012-12-21,84,False
2012-12-22,71,False
2012-12-23,61,False
2012-12-24,66,False
2012-12-25,57,False
2012-12-26,87,False
2012-12-27,51,False
2012-12-28,47,False
2012-12-29,35,False
2012-12-30,64,False
2012-12-31,59,False
2013-01-01,24,False
2013-01-02,39,False
2013-01-03,77,False
2013-01-04,64,False
2013-01-05,49,False
2013-01-06,43,False
2013-01-07,28,False
2013-01-08,37,False
2013-01-09,36,False
2013-01-10,64,False
2013-01-11,76,False
2013-01-12,38,False
2013-01-13,74,False
2013-01-14,59,False
2013-01-15,31,False
2013-01-16,40,False
2013-01-17,77,False
2013-01-18,56,False
2013-01-19,64,False
2013-01-20,26,False
2013-01-21,67,False
2013-01-22,67,False
2013-01-23,31,False
2013-01-24,45,False
2013-01-25,57,False
2013-01-26,80,False
2013-01-27,63,False
2013-01-28,57,False
2013-01-29,40,False
2013-01-30,22,False
2013-01-31,41,False
2013-02-01,42,False
2013-02-02,53,False
2013-02-03,42,False
2013-02-04,68,False
2013-02-05,62,False
2013-02-06,58,False
2013-02-07,40,False
2013-02-08,46,False
2013-02-09,65,False
2013-02-10,54,False
2013-02-11,36,False
2013-02-12,51,False
2013-02-13,27,False
2013-02-14,27,False
2013-02-15,24,False
2013-02-16,37,False
2013-02-17,47,False
2013-02-18,53,False
2013-02-19,40,False
