date,DISCK,isPartial
2017-01-19,70,False
2017-01-20,57,False
2017-01-21,51,False
2017-01-22,67,False
2017-01-23,45,False
2017-01-24,60,False
2017-01-25,35,False
2017-01-26,69,False
2017-01-27,46,False
2017-01-28,58,False
2017-01-29,51,False
2017-01-30,39,False
2017-01-31,65,False
2017-02-01,34,False
2017-02-02,69,False
2017-02-03,57,False
2017-02-04,34,False
2017-02-05,44,False
2017-02-06,39,False
2017-02-07,49,False
2017-02-08,53,False
2017-02-09,30,False
2017-02-10,51,False
2017-02-11,46,False
2017-02-12,39,False
2017-02-13,24,False
2017-02-14,54,False
2017-02-15,50,False
2017-02-16,83,False
2017-02-17,34,False
2017-02-18,23,False
2017-02-19,34,False
2017-02-20,55,False
2017-02-21,64,False
2017-02-22,49,False
2017-02-23,50,False
2017-02-24,67,False
2017-02-25,56,False
2017-02-26,39,False
2017-02-27,29,False
2017-02-28,68,False
2017-03-01,81,False
2017-03-02,24,False
2017-03-03,76,False
2017-03-04,33,False
2017-03-05,55,False
2017-03-06,51,False
2017-03-07,60,False
2017-03-08,63,False
2017-03-09,52,False
2017-03-10,30,False
2017-03-11,51,False
2017-03-12,63,False
2017-03-13,50,False
2017-03-14,59,False
2017-03-15,54,False
2017-03-16,44,False
2017-03-17,51,False
2017-03-18,56,False
2017-03-19,44,False
2017-03-20,34,False
2017-03-21,63,False
2017-03-22,44,False
2017-03-23,39,False
2017-03-24,41,False
2017-03-25,40,False
2017-03-26,61,False
2017-03-27,49,False
2017-03-28,68,False
2017-03-29,24,False
2017-03-30,40,False
2017-03-31,57,False
2017-04-01,62,False
2017-04-02,57,False
2017-04-03,63,False
2017-04-04,39,False
2017-04-05,29,False
2017-04-06,39,False
2017-04-07,51,False
2017-04-08,29,False
2017-04-09,29,False
2017-04-10,45,False
2017-04-11,70,False
2017-04-12,61,False
2017-04-13,68,False
2017-04-14,34,False
2017-04-15,46,False
2017-04-16,64,False
2017-04-17,46,False
2017-04-18,48,False
2017-04-19,29,False
2017-04-20,93,False
2017-04-21,51,False
2017-04-22,28,False
2017-04-23,50,False
2017-04-24,63,False
2017-04-25,49,False
2017-04-26,43,False
2017-04-27,83,False
2017-04-28,51,False
2017-04-29,34,False
2017-04-30,46,False
2017-05-01,84,False
2017-05-02,29,False
2017-05-03,59,False
2017-05-04,35,False
2017-05-05,41,False
2017-05-06,80,False
2017-05-07,28,False
2017-05-08,73,False
2017-05-09,68,False
2017-05-10,34,False
2017-05-11,95,False
2017-05-12,46,False
2017-05-13,51,False
2017-05-14,64,False
2017-05-15,52,False
2017-05-16,47,False
2017-05-17,47,False
2017-05-18,78,False
2017-05-19,38,False
2017-05-20,43,False
2017-05-21,30,False
2017-05-22,47,False
2017-05-23,41,False
2017-05-24,37,False
2017-05-25,65,False
2017-05-26,97,False
2017-05-27,44,False
2017-05-28,62,False
2017-05-29,54,False
2017-05-30,83,False
2017-05-31,36,False
2017-06-01,27,False
2017-06-02,50,False
2017-06-03,31,False
2017-06-04,60,False
2017-06-05,42,False
2017-06-06,46,False
2017-06-07,36,False
2017-06-08,46,False
2017-06-09,38,False
2017-06-10,12,False
2017-06-11,18,False
2017-06-12,66,False
2017-06-13,40,False
2017-06-14,57,False
2017-06-15,74,False
2017-06-16,65,False
2017-06-17,38,False
2017-06-18,49,False
2017-06-19,31,False
2017-06-20,55,False
2017-06-21,25,False
2017-06-22,46,False
2017-06-23,31,False
2017-06-24,67,False
2017-06-25,37,False
2017-06-26,42,False
2017-06-27,48,False
2017-06-28,38,False
2017-06-29,59,False
2017-06-30,61,False
2017-07-01,25,False
2017-07-02,93,False
2017-07-03,53,False
2017-07-04,55,False
2017-07-05,38,False
2017-07-06,48,False
2017-07-07,50,False
2017-07-08,63,False
2017-07-09,50,False
2017-07-10,42,False
2017-07-11,69,False
2017-07-12,58,False
2017-07-13,54,False
2017-07-14,50,False
2017-07-15,37,False
2017-07-16,49,False
2017-07-17,48,False
2017-07-18,32,False
2017-07-19,68,False
2017-07-20,48,False
2017-07-21,17,False
2017-07-22,43,False
2017-07-23,61,False
2017-07-24,42,False
2017-07-25,21,False
2017-07-26,37,False
2017-07-27,53,False
2017-07-28,65,False
2017-07-29,48,False
2017-07-30,49,False
2017-07-31,62,False
2017-08-01,45,False
2017-08-02,44,False
2017-08-03,56,False
2017-08-04,43,False
2017-08-05,49,False
2017-08-06,60,False
2017-08-07,45,False
2017-08-08,49,False
2017-08-09,40,False
2017-08-10,73,False
2017-08-11,32,False
2017-08-12,47,False
2017-08-13,65,False
2017-08-14,52,False
2017-08-15,32,False
2017-08-16,31,False
2017-08-17,41,False
2017-08-18,58,False
2017-08-19,17,False
2017-08-20,47,False
2017-08-21,51,False
2017-08-22,45,False
2017-08-23,26,False
2017-08-24,41,False
2017-08-25,27,False
2017-08-26,29,False
2017-08-27,46,False
