date,DISCK,isPartial
2012-10-12,64,False
2012-10-13,33,False
2012-10-14,44,False
2012-10-15,80,False
2012-10-16,37,False
2012-10-17,54,False
2012-10-18,60,False
2012-10-19,68,False
2012-10-20,59,False
2012-10-21,58,False
2012-10-22,53,False
2012-10-23,58,False
2012-10-24,48,False
2012-10-25,44,False
2012-10-26,46,False
2012-10-27,47,False
2012-10-28,75,False
2012-10-29,58,False
2012-10-30,73,False
2012-10-31,71,False
2012-11-01,68,False
2012-11-02,46,False
2012-11-03,38,False
2012-11-04,50,False
2012-11-05,37,False
2012-11-06,57,False
2012-11-07,67,False
2012-11-08,48,False
2012-11-09,51,False
2012-11-10,38,False
2012-11-11,38,False
2012-11-12,48,False
2012-11-13,80,False
2012-11-14,32,False
2012-11-15,87,False
2012-11-16,39,False
2012-11-17,63,False
2012-11-18,31,False
2012-11-19,63,False
2012-11-20,36,False
2012-11-21,59,False
2012-11-22,61,False
2012-11-23,68,False
2012-11-24,50,False
2012-11-25,37,False
2012-11-26,51,False
2012-11-27,67,False
2012-11-28,41,False
2012-11-29,21,False
2012-11-30,61,False
2012-12-01,50,False
2012-12-02,74,False
2012-12-03,57,False
2012-12-04,25,False
2012-12-05,67,False
2012-12-06,42,False
2012-12-07,38,False
2012-12-08,63,False
2012-12-09,54,False
2012-12-10,41,False
2012-12-11,61,False
2012-12-12,84,False
2012-12-13,37,False
2012-12-14,32,False
2012-12-15,50,False
2012-12-16,31,False
2012-12-17,62,False
2012-12-18,16,False
2012-12-19,27,False
2012-12-20,54,False
2012-12-21,92,False
2012-12-22,98,False
2012-12-23,53,False
2012-12-24,79,False
2012-12-25,28,False
2012-12-26,83,False
2012-12-27,60,False
2012-12-28,57,False
2012-12-29,32,False
2012-12-30,77,False
2012-12-31,51,False
2013-01-01,40,False
2013-01-02,37,False
2013-01-03,36,False
2013-01-04,54,False
2013-01-05,54,False
2013-01-06,35,False
2013-01-07,36,False
2013-01-08,45,False
2013-01-09,80,False
2013-01-10,60,False
2013-01-11,68,False
2013-01-12,59,False
2013-01-13,70,False
2013-01-14,64,False
2013-01-15,29,False
2013-01-16,44,False
2013-01-17,55,False
2013-01-18,66,False
2013-01-19,93,False
2013-01-20,63,False
2013-01-21,68,False
2013-01-22,69,False
2013-01-23,49,False
2013-01-24,55,False
2013-01-25,77,False
2013-01-26,70,False
2013-01-27,29,False
2013-01-28,58,False
2013-01-29,49,False
2013-01-30,34,False
2013-01-31,45,False
2013-02-01,57,False
2013-02-02,52,False
2013-02-03,46,False
2013-02-04,44,False
2013-02-05,53,False
2013-02-06,54,False
2013-02-07,50,False
2013-02-08,41,False
2013-02-09,59,False
2013-02-10,59,False
2013-02-11,74,False
2013-02-12,50,False
2013-02-13,50,False
2013-02-14,35,False
2013-02-15,26,False
2013-02-16,47,False
2013-02-17,23,False
2013-02-18,44,False
2013-02-19,53,False
2013-02-20,63,False
2013-02-21,59,False
2013-02-22,46,False
2013-02-23,52,False
2013-02-24,40,False
2013-02-25,62,False
2013-02-26,39,False
2013-02-27,43,False
2013-02-28,53,False
2013-03-01,35,False
2013-03-02,29,False
2013-03-03,63,False
2013-03-04,48,False
2013-03-05,34,False
2013-03-06,58,False
2013-03-07,58,False
2013-03-08,65,False
2013-03-09,28,False
2013-03-10,28,False
2013-03-11,47,False
2013-03-12,75,False
2013-03-13,56,False
2013-03-14,57,False
2013-03-15,45,False
2013-03-16,34,False
2013-03-17,100,False
2013-03-18,47,False
2013-03-19,67,False
2013-03-20,39,False
2013-03-21,63,False
2013-03-22,79,False
2013-03-23,34,False
2013-03-24,23,False
2013-03-25,72,False
2013-03-26,48,False
2013-03-27,74,False
2013-03-28,45,False
2013-03-29,38,False
2013-03-30,35,False
2013-03-31,24,False
2013-04-01,70,False
2013-04-02,57,False
2013-04-03,48,False
2013-04-04,62,False
2013-04-05,45,False
2013-04-06,40,False
2013-04-07,17,False
2013-04-08,47,False
2013-04-09,47,False
2013-04-10,43,False
2013-04-11,39,False
2013-04-12,50,False
2013-04-13,52,False
2013-04-14,40,False
2013-04-15,38,False
2013-04-16,33,False
2013-04-17,67,False
2013-04-18,58,False
2013-04-19,55,False
2013-04-20,40,False
2013-04-21,74,False
2013-04-22,28,False
2013-04-23,57,False
2013-04-24,43,False
2013-04-25,54,False
2013-04-26,75,False
2013-04-27,57,False
2013-04-28,74,False
2013-04-29,62,False
2013-04-30,43,False
2013-05-01,21,False
2013-05-02,34,False
2013-05-03,98,False
2013-05-04,58,False
2013-05-05,17,False
2013-05-06,59,False
