date,DISCK,isPartial
2013-11-06,24,False
2013-11-07,50,False
2013-11-08,67,False
2013-11-09,94,False
2013-11-10,51,False
2013-11-11,54,False
2013-11-12,68,False
2013-11-13,75,False
2013-11-14,65,False
2013-11-15,42,False
2013-11-16,47,False
2013-11-17,51,False
2013-11-18,58,False
2013-11-19,34,False
2013-11-20,88,False
2013-11-21,74,False
2013-11-22,55,False
2013-11-23,52,False
2013-11-24,34,False
2013-11-25,77,False
2013-11-26,72,False
2013-11-27,39,False
2013-11-28,52,False
2013-11-29,79,False
2013-11-30,76,False
2013-12-01,61,False
2013-12-02,38,False
2013-12-03,77,False
2013-12-04,48,False
2013-12-05,49,False
2013-12-06,45,False
2013-12-07,29,False
2013-12-08,46,False
2013-12-09,34,False
2013-12-10,43,False
2013-12-11,54,False
2013-12-12,65,False
2013-12-13,36,False
2013-12-14,47,False
2013-12-15,87,False
2013-12-16,34,False
2013-12-17,99,False
2013-12-18,80,False
2013-12-19,36,False
2013-12-20,43,False
2013-12-21,48,False
2013-12-22,49,False
2013-12-23,43,False
2013-12-24,24,False
2013-12-25,66,False
2013-12-26,73,False
2013-12-27,49,False
2013-12-28,77,False
2013-12-29,30,False
2013-12-30,43,False
2013-12-31,53,False
2014-01-01,37,False
2014-01-02,71,False
2014-01-03,51,False
2014-01-04,22,False
2014-01-05,56,False
2014-01-06,64,False
2014-01-07,38,False
2014-01-08,38,False
2014-01-09,63,False
2014-01-10,83,False
2014-01-11,28,False
2014-01-12,27,False
2014-01-13,61,False
2014-01-14,33,False
2014-01-15,61,False
2014-01-16,62,False
2014-01-17,40,False
2014-01-18,45,False
2014-01-19,65,False
2014-01-20,88,False
2014-01-21,60,False
2014-01-22,70,False
2014-01-23,79,False
2014-01-24,58,False
2014-01-25,44,False
2014-01-26,22,False
2014-01-27,51,False
2014-01-28,64,False
2014-01-29,28,False
2014-01-30,62,False
2014-01-31,44,False
2014-02-01,38,False
2014-02-02,80,False
2014-02-03,32,False
2014-02-04,46,False
2014-02-05,51,False
2014-02-06,26,False
2014-02-07,53,False
2014-02-08,54,False
2014-02-09,69,False
2014-02-10,46,False
2014-02-11,41,False
2014-02-12,55,False
2014-02-13,47,False
2014-02-14,62,False
2014-02-15,82,False
2014-02-16,38,False
2014-02-17,85,False
2014-02-18,55,False
2014-02-19,46,False
2014-02-20,90,False
2014-02-21,29,False
2014-02-22,87,False
2014-02-23,54,False
2014-02-24,64,False
2014-02-25,37,False
2014-02-26,27,False
2014-02-27,74,False
2014-02-28,44,False
2014-03-01,55,False
2014-03-02,60,False
2014-03-03,42,False
2014-03-04,43,False
2014-03-05,46,False
2014-03-06,47,False
2014-03-07,49,False
2014-03-08,39,False
2014-03-09,49,False
2014-03-10,65,False
2014-03-11,74,False
2014-03-12,38,False
2014-03-13,37,False
2014-03-14,54,False
2014-03-15,44,False
2014-03-16,22,False
2014-03-17,65,False
2014-03-18,41,False
2014-03-19,83,False
2014-03-20,61,False
2014-03-21,34,False
2014-03-22,55,False
2014-03-23,27,False
2014-03-24,23,False
2014-03-25,64,False
2014-03-26,37,False
2014-03-27,61,False
2014-03-28,48,False
2014-03-29,66,False
2014-03-30,38,False
2014-03-31,28,False
2014-04-01,37,False
2014-04-02,42,False
2014-04-03,42,False
2014-04-04,81,False
2014-04-05,27,False
2014-04-06,49,False
2014-04-07,59,False
2014-04-08,46,False
2014-04-09,41,False
2014-04-10,42,False
2014-04-11,65,False
2014-04-12,45,False
2014-04-13,44,False
2014-04-14,56,False
2014-04-15,37,False
2014-04-16,52,False
2014-04-17,35,False
2014-04-18,48,False
2014-04-19,76,False
2014-04-20,53,False
2014-04-21,20,False
2014-04-22,32,False
2014-04-23,37,False
2014-04-24,28,False
2014-04-25,34,False
2014-04-26,38,False
2014-04-27,49,False
2014-04-28,41,False
2014-04-29,46,False
2014-04-30,61,False
2014-05-01,62,False
2014-05-02,74,False
2014-05-03,49,False
2014-05-04,44,False
2014-05-05,41,False
2014-05-06,32,False
2014-05-07,64,False
2014-05-08,33,False
2014-05-09,54,False
2014-05-10,28,False
2014-05-11,33,False
2014-05-12,59,False
2014-05-13,55,False
2014-05-14,65,False
2014-05-15,51,False
2014-05-16,34,False
2014-05-17,68,False
2014-05-18,72,False
2014-05-19,56,False
2014-05-20,50,False
2014-05-21,55,False
2014-05-22,46,False
2014-05-23,53,False
2014-05-24,100,False
2014-05-25,19,False
2014-05-26,57,False
2014-05-27,55,False
2014-05-28,65,False
2014-05-29,47,False
2014-05-30,43,False
2014-05-31,69,False
2014-06-01,74,False
2014-06-02,51,False
2014-06-03,45,False
2014-06-04,45,False
2014-06-05,67,False
2014-06-06,60,False
2014-06-07,52,False
2014-06-08,45,False
2014-06-09,62,False
2014-06-10,69,False
2014-06-11,57,False
2014-06-12,37,False
2014-06-13,27,False
2014-06-14,31,False
2014-06-15,50,False
2014-06-16,25,False
2014-06-17,82,False
2014-06-18,46,False
2014-06-19,58,False
2014-06-20,22,False
2014-06-21,32,False
2014-06-22,31,False
2014-06-23,36,False
2014-06-24,26,False
2014-06-25,52,False
2014-06-26,84,False
2014-06-27,78,False
2014-06-28,51,False
2014-06-29,57,False
2014-06-30,26,False
2014-07-01,21,False
2014-07-02,32,False
2014-07-03,43,False
2014-07-04,51,False
2014-07-05,38,False
2014-07-06,64,False
2014-07-07,16,False
2014-07-08,51,False
2014-07-09,31,False
2014-07-10,42,False
2014-07-11,54,False
2014-07-12,31,False
2014-07-13,55,False
2014-07-14,42,False
2014-07-15,82,False
2014-07-16,48,False
2014-07-17,26,False
2014-07-18,49,False
2014-07-19,58,False
2014-07-20,44,False
2014-07-21,67,False
2014-07-22,56,False
2014-07-23,64,False
2014-07-24,48,False
