date,DISCK,isPartial
2012-05-07,55,False
2012-05-08,51,False
2012-05-09,47,False
2012-05-10,52,False
2012-05-11,29,False
2012-05-12,20,False
2012-05-13,20,False
2012-05-14,47,False
2012-05-15,31,False
2012-05-16,28,False
2012-05-17,62,False
2012-05-18,59,False
2012-05-19,30,False
2012-05-20,24,False
2012-05-21,39,False
2012-05-22,32,False
2012-05-23,24,False
2012-05-24,28,False
2012-05-25,17,False
2012-05-26,62,False
2012-05-27,35,False
2012-05-28,17,False
2012-05-29,50,False
2012-05-30,35,False
2012-05-31,31,False
2012-06-01,29,False
2012-06-02,44,False
2012-06-03,29,False
2012-06-04,59,False
