date,DISCK,isPartial
2014-12-01,37,False
2014-12-02,41,False
2014-12-03,53,False
2014-12-04,54,False
2014-12-05,36,False
2014-12-06,50,False
2014-12-07,49,False
2014-12-08,43,False
2014-12-09,75,False
2014-12-10,42,False
2014-12-11,43,False
2014-12-12,41,False
2014-12-13,42,False
2014-12-14,59,False
2014-12-15,84,False
2014-12-16,46,False
2014-12-17,63,False
2014-12-18,48,False
2014-12-19,75,False
2014-12-20,38,False
2014-12-21,33,False
2014-12-22,49,False
2014-12-23,47,False
2014-12-24,29,False
2014-12-25,36,False
2014-12-26,59,False
2014-12-27,14,False
2014-12-28,60,False
2014-12-29,41,False
2014-12-30,30,False
2014-12-31,33,False
2015-01-01,15,False
2015-01-02,46,False
2015-01-03,54,False
2015-01-04,60,False
2015-01-05,19,False
2015-01-06,61,False
2015-01-07,45,False
2015-01-08,26,False
2015-01-09,38,False
2015-01-10,52,False
2015-01-11,38,False
2015-01-12,70,False
2015-01-13,36,False
2015-01-14,40,False
2015-01-15,44,False
2015-01-16,27,False
2015-01-17,30,False
2015-01-18,34,False
2015-01-19,22,False
2015-01-20,15,False
2015-01-21,44,False
2015-01-22,33,False
2015-01-23,34,False
2015-01-24,51,False
2015-01-25,26,False
2015-01-26,18,False
2015-01-27,36,False
2015-01-28,22,False
2015-01-29,56,False
2015-01-30,30,False
2015-01-31,43,False
2015-02-01,25,False
2015-02-02,25,False
2015-02-03,39,False
2015-02-04,50,False
2015-02-05,40,False
2015-02-06,61,False
2015-02-07,43,False
2015-02-08,34,False
2015-02-09,36,False
2015-02-10,54,False
2015-02-11,25,False
2015-02-12,18,False
2015-02-13,38,False
2015-02-14,43,False
2015-02-15,26,False
2015-02-16,56,False
2015-02-17,26,False
2015-02-18,22,False
2015-02-19,22,False
2015-02-20,46,False
2015-02-21,47,False
2015-02-22,30,False
2015-02-23,49,False
2015-02-24,36,False
2015-02-25,28,False
2015-02-26,44,False
2015-02-27,37,False
2015-02-28,25,False
2015-03-01,37,False
2015-03-02,54,False
2015-03-03,29,False
2015-03-04,51,False
2015-03-05,33,False
2015-03-06,30,False
2015-03-07,69,False
2015-03-08,21,False
2015-03-09,58,False
2015-03-10,36,False
2015-03-11,33,False
2015-03-12,36,False
2015-03-13,45,False
2015-03-14,34,False
2015-03-15,25,False
2015-03-16,33,False
2015-03-17,33,False
2015-03-18,40,False
2015-03-19,40,False
2015-03-20,26,False
2015-03-21,46,False
2015-03-22,41,False
2015-03-23,50,False
2015-03-24,57,False
2015-03-25,58,False
2015-03-26,33,False
2015-03-27,46,False
2015-03-28,73,False
2015-03-29,27,False
2015-03-30,65,False
2015-03-31,36,False
2015-04-01,48,False
2015-04-02,61,False
2015-04-03,57,False
2015-04-04,31,False
2015-04-05,36,False
2015-04-06,46,False
2015-04-07,29,False
2015-04-08,29,False
2015-04-09,44,False
2015-04-10,50,False
2015-04-11,39,False
2015-04-12,69,False
2015-04-13,47,False
2015-04-14,36,False
2015-04-15,51,False
2015-04-16,54,False
2015-04-17,49,False
2015-04-18,39,False
2015-04-19,26,False
2015-04-20,53,False
