date,CSCO,isPartial
2011-05-11,87,False
2011-05-12,95,False
2011-05-13,29,False
2011-05-14,13,False
2011-05-15,9,False
2011-05-16,25,False
2011-05-17,36,False
2011-05-18,42,False
2011-05-19,38,False
2011-05-20,27,False
2011-05-21,9,False
2011-05-22,10,False
2011-05-23,22,False
2011-05-24,26,False
2011-05-25,30,False
2011-05-26,15,False
2011-05-27,27,False
2011-05-28,4,False
2011-05-29,10,False
2011-05-30,9,False
2011-05-31,30,False
2011-06-01,29,False
2011-06-02,38,False
2011-06-03,21,False
2011-06-04,8,False
2011-06-05,6,False
2011-06-06,17,False
2011-06-07,43,False
2011-06-08,32,False
2011-06-09,38,False
2011-06-10,33,False
2011-06-11,15,False
2011-06-12,9,False
2011-06-13,25,False
2011-06-14,34,False
2011-06-15,16,False
2011-06-16,33,False
2011-06-17,22,False
2011-06-18,9,False
2011-06-19,9,False
2011-06-20,23,False
2011-06-21,32,False
2011-06-22,29,False
2011-06-23,29,False
2011-06-24,28,False
2011-06-25,13,False
2011-06-26,10,False
2011-06-27,28,False
2011-06-28,30,False
2011-06-29,24,False
2011-06-30,29,False
2011-07-01,35,False
2011-07-02,18,False
2011-07-03,3,False
2011-07-04,11,False
2011-07-05,24,False
2011-07-06,32,False
2011-07-07,25,False
2011-07-08,34,False
2011-07-09,12,False
2011-07-10,8,False
2011-07-11,27,False
2011-07-12,48,False
2011-07-13,35,False
2011-07-14,18,False
2011-07-15,31,False
2011-07-16,17,False
2011-07-17,9,False
2011-07-18,30,False
2011-07-19,30,False
2011-07-20,30,False
2011-07-21,48,False
2011-07-22,26,False
2011-07-23,10,False
2011-07-24,10,False
2011-07-25,18,False
2011-07-26,31,False
2011-07-27,21,False
2011-07-28,23,False
2011-07-29,32,False
2011-07-30,10,False
2011-07-31,12,False
2011-08-01,31,False
2011-08-02,38,False
2011-08-03,24,False
2011-08-04,34,False
2011-08-05,47,False
2011-08-06,13,False
2011-08-07,10,False
2011-08-08,56,False
2011-08-09,49,False
2011-08-10,100,False
2011-08-11,95,False
2011-08-12,69,False
2011-08-13,15,False
2011-08-14,10,False
2011-08-15,35,False
2011-08-16,37,False
2011-08-17,34,False
2011-08-18,35,False
2011-08-19,23,False
2011-08-20,9,False
2011-08-21,4,False
2011-08-22,33,False
2011-08-23,33,False
2011-08-24,18,False
2011-08-25,17,False
2011-08-26,20,False
2011-08-27,11,False
2011-08-28,10,False
2011-08-29,24,False
2011-08-30,19,False
2011-08-31,25,False
2011-09-01,20,False
2011-09-02,23,False
2011-09-03,18,False
2011-09-04,9,False
2011-09-05,14,False
2011-09-06,21,False
2011-09-07,19,False
2011-09-08,31,False
2011-09-09,17,False
2011-09-10,9,False
2011-09-11,5,False
2011-09-12,20,False
2011-09-13,23,False
2011-09-14,22,False
2011-09-15,46,False
2011-09-16,27,False
2011-09-17,12,False
2011-09-18,6,False
2011-09-19,24,False
2011-09-20,23,False
2011-09-21,24,False
2011-09-22,16,False
2011-09-23,18,False
2011-09-24,16,False
2011-09-25,9,False
2011-09-26,16,False
2011-09-27,17,False
2011-09-28,27,False
2011-09-29,17,False
2011-09-30,10,False
2011-10-01,11,False
2011-10-02,10,False
2011-10-03,19,False
2011-10-04,22,False
2011-10-05,28,False
2011-10-06,18,False
2011-10-07,27,False
2011-10-08,13,False
2011-10-09,7,False
2011-10-10,18,False
2011-10-11,29,False
2011-10-12,31,False
2011-10-13,23,False
2011-10-14,18,False
2011-10-15,8,False
2011-10-16,10,False
2011-10-17,16,False
2011-10-18,20,False
2011-10-19,13,False
2011-10-20,16,False
2011-10-21,27,False
2011-10-22,8,False
2011-10-23,4,False
2011-10-24,17,False
2011-10-25,10,False
2011-10-26,21,False
2011-10-27,33,False
2011-10-28,33,False
2011-10-29,6,False
2011-10-30,5,False
2011-10-31,24,False
2011-11-01,18,False
2011-11-02,22,False
2011-11-03,27,False
2011-11-04,24,False
2011-11-05,10,False
2011-11-06,5,False
2011-11-07,21,False
2011-11-08,26,False
2011-11-09,45,False
2011-11-10,55,False
2011-11-11,51,False
2011-11-12,10,False
2011-11-13,15,False
2011-11-14,21,False
2011-11-15,25,False
2011-11-16,21,False
2011-11-17,20,False
2011-11-18,25,False
2011-11-19,12,False
2011-11-20,6,False
2011-11-21,15,False
2011-11-22,21,False
2011-11-23,16,False
2011-11-24,14,False
2011-11-25,12,False
2011-11-26,11,False
2011-11-27,0,False
2011-11-28,15,False
2011-11-29,15,False
2011-11-30,33,False
2011-12-01,26,False
2011-12-02,23,False
2011-12-03,10,False
2011-12-04,5,False
2011-12-05,22,False
2011-12-06,19,False
2011-12-07,18,False
2011-12-08,18,False
2011-12-09,14,False
2011-12-10,6,False
2011-12-11,8,False
2011-12-12,21,False
2011-12-13,11,False
2011-12-14,15,False
2011-12-15,12,False
2011-12-16,12,False
2011-12-17,11,False
2011-12-18,2,False
2011-12-19,16,False
2011-12-20,21,False
2011-12-21,22,False
2011-12-22,12,False
2011-12-23,17,False
2011-12-24,3,False
2011-12-25,7,False
2011-12-26,8,False
2011-12-27,11,False
2011-12-28,13,False
2011-12-29,20,False
2011-12-30,15,False
2011-12-31,3,False
2012-01-01,8,False
2012-01-02,5,False
2012-01-03,9,False
2012-01-04,22,False
2012-01-05,26,False
2012-01-06,30,False
2012-01-07,5,False
2012-01-08,4,False
2012-01-09,16,False
2012-01-10,19,False
2012-01-11,28,False
2012-01-12,15,False
2012-01-13,13,False
2012-01-14,10,False
2012-01-15,4,False
2012-01-16,8,False
2012-01-17,19,False
2012-01-18,14,False
2012-01-19,25,False
2012-01-20,22,False
2012-01-21,9,False
2012-01-22,8,False
2012-01-23,23,False
2012-01-24,20,False
2012-01-25,17,False
2012-01-26,15,False
