date,CSCO,isPartial
2015-09-18,41,False
2015-09-19,16,False
2015-09-20,12,False
2015-09-21,37,False
2015-09-22,26,False
2015-09-23,37,False
2015-09-24,23,False
2015-09-25,37,False
2015-09-26,9,False
2015-09-27,7,False
2015-09-28,20,False
2015-09-29,28,False
2015-09-30,27,False
2015-10-01,34,False
2015-10-02,25,False
2015-10-03,9,False
2015-10-04,11,False
2015-10-05,40,False
2015-10-06,43,False
2015-10-07,45,False
2015-10-08,37,False
2015-10-09,32,False
2015-10-10,8,False
2015-10-11,7,False
2015-10-12,33,False
2015-10-13,32,False
2015-10-14,23,False
2015-10-15,33,False
2015-10-16,34,False
2015-10-17,11,False
2015-10-18,13,False
2015-10-19,29,False
2015-10-20,36,False
2015-10-21,37,False
2015-10-22,43,False
2015-10-23,46,False
2015-10-24,18,False
2015-10-25,12,False
2015-10-26,29,False
2015-10-27,32,False
2015-10-28,43,False
2015-10-29,37,False
2015-10-30,44,False
2015-10-31,12,False
2015-11-01,9,False
2015-11-02,33,False
2015-11-03,31,False
2015-11-04,30,False
2015-11-05,28,False
2015-11-06,21,False
2015-11-07,17,False
2015-11-08,8,False
2015-11-09,40,False
2015-11-10,29,False
2015-11-11,37,False
2015-11-12,60,False
2015-11-13,69,False
2015-11-14,20,False
2015-11-15,7,False
2015-11-16,38,False
2015-11-17,36,False
2015-11-18,24,False
2015-11-19,33,False
2015-11-20,35,False
2015-11-21,17,False
2015-11-22,11,False
2015-11-23,26,False
2015-11-24,29,False
2015-11-25,18,False
2015-11-26,11,False
2015-11-27,21,False
2015-11-28,10,False
2015-11-29,10,False
2015-11-30,22,False
2015-12-01,34,False
2015-12-02,26,False
2015-12-03,28,False
2015-12-04,30,False
2015-12-05,5,False
2015-12-06,9,False
2015-12-07,27,False
2015-12-08,21,False
2015-12-09,26,False
2015-12-10,31,False
2015-12-11,32,False
2015-12-12,9,False
2015-12-13,9,False
2015-12-14,22,False
2015-12-15,21,False
2015-12-16,28,False
2015-12-17,25,False
2015-12-18,23,False
2015-12-19,14,False
2015-12-20,8,False
2015-12-21,28,False
2015-12-22,21,False
2015-12-23,33,False
2015-12-24,15,False
2015-12-25,7,False
2015-12-26,4,False
