date,CSCO,isPartial
2013-06-29,5,False
2013-06-30,4,False
2013-07-01,17,False
2013-07-02,15,False
2013-07-03,22,False
2013-07-04,5,False
2013-07-05,16,False
2013-07-06,5,False
2013-07-07,5,False
2013-07-08,18,False
2013-07-09,17,False
2013-07-10,30,False
2013-07-11,34,False
2013-07-12,28,False
2013-07-13,12,False
2013-07-14,7,False
2013-07-15,15,False
2013-07-16,27,False
2013-07-17,26,False
2013-07-18,24,False
2013-07-19,29,False
2013-07-20,4,False
2013-07-21,3,False
2013-07-22,18,False
2013-07-23,18,False
2013-07-24,23,False
2013-07-25,13,False
2013-07-26,17,False
2013-07-27,9,False
2013-07-28,6,False
2013-07-29,11,False
2013-07-30,15,False
2013-07-31,22,False
2013-08-01,15,False
2013-08-02,21,False
2013-08-03,10,False
2013-08-04,5,False
2013-08-05,20,False
2013-08-06,31,False
2013-08-07,13,False
2013-08-08,19,False
2013-08-09,15,False
2013-08-10,6,False
2013-08-11,7,False
2013-08-12,24,False
2013-08-13,21,False
2013-08-14,68,False
2013-08-15,100,False
2013-08-16,36,False
2013-08-17,11,False
2013-08-18,5,False
2013-08-19,27,False
2013-08-20,29,False
2013-08-21,16,False
2013-08-22,24,False
2013-08-23,24,False
2013-08-24,6,False
2013-08-25,7,False
2013-08-26,22,False
2013-08-27,20,False
2013-08-28,15,False
2013-08-29,20,False
2013-08-30,14,False
2013-08-31,6,False
2013-09-01,3,False
2013-09-02,6,False
2013-09-03,14,False
2013-09-04,19,False
2013-09-05,22,False
2013-09-06,9,False
2013-09-07,5,False
2013-09-08,5,False
2013-09-09,14,False
2013-09-10,22,False
2013-09-11,17,False
2013-09-12,12,False
2013-09-13,20,False
2013-09-14,2,False
2013-09-15,6,False
2013-09-16,17,False
2013-09-17,18,False
2013-09-18,17,False
2013-09-19,21,False
2013-09-20,11,False
2013-09-21,5,False
2013-09-22,4,False
2013-09-23,16,False
2013-09-24,19,False
2013-09-25,15,False
2013-09-26,16,False
2013-09-27,23,False
2013-09-28,6,False
2013-09-29,1,False
2013-09-30,14,False
2013-10-01,24,False
2013-10-02,13,False
2013-10-03,20,False
2013-10-04,13,False
2013-10-05,11,False
2013-10-06,3,False
2013-10-07,15,False
2013-10-08,18,False
2013-10-09,16,False
2013-10-10,16,False
2013-10-11,18,False
2013-10-12,5,False
2013-10-13,2,False
2013-10-14,14,False
2013-10-15,16,False
2013-10-16,16,False
2013-10-17,18,False
2013-10-18,19,False
2013-10-19,7,False
2013-10-20,5,False
2013-10-21,19,False
2013-10-22,18,False
2013-10-23,14,False
2013-10-24,18,False
2013-10-25,24,False
2013-10-26,8,False
2013-10-27,8,False
2013-10-28,13,False
2013-10-29,12,False
2013-10-30,14,False
2013-10-31,14,False
2013-11-01,26,False
2013-11-02,8,False
2013-11-03,5,False
2013-11-04,18,False
2013-11-05,18,False
2013-11-06,26,False
2013-11-07,20,False
2013-11-08,19,False
2013-11-09,9,False
2013-11-10,2,False
2013-11-11,15,False
2013-11-12,16,False
2013-11-13,45,False
2013-11-14,100,False
2013-11-15,64,False
2013-11-16,13,False
2013-11-17,5,False
2013-11-18,33,False
2013-11-19,26,False
2013-11-20,22,False
2013-11-21,17,False
2013-11-22,20,False
2013-11-23,4,False
2013-11-24,8,False
2013-11-25,14,False
2013-11-26,14,False
2013-11-27,21,False
2013-11-28,10,False
2013-11-29,6,False
2013-11-30,6,False
2013-12-01,5,False
2013-12-02,17,False
2013-12-03,16,False
2013-12-04,13,False
2013-12-05,13,False
2013-12-06,14,False
2013-12-07,8,False
2013-12-08,2,False
2013-12-09,18,False
2013-12-10,13,False
2013-12-11,21,False
2013-12-12,20,False
2013-12-13,19,False
2013-12-14,5,False
2013-12-15,5,False
2013-12-16,23,False
2013-12-17,21,False
2013-12-18,20,False
2013-12-19,20,False
2013-12-20,19,False
2013-12-21,7,False
2013-12-22,5,False
2013-12-23,20,False
2013-12-24,12,False
2013-12-25,8,False
2013-12-26,13,False
2013-12-27,20,False
2013-12-28,9,False
2013-12-29,7,False
2013-12-30,15,False
2013-12-31,21,False
2014-01-01,7,False
2014-01-02,22,False
2014-01-03,25,False
2014-01-04,10,False
2014-01-05,8,False
2014-01-06,24,False
2014-01-07,26,False
2014-01-08,24,False
2014-01-09,19,False
2014-01-10,19,False
2014-01-11,7,False
2014-01-12,6,False
2014-01-13,18,False
2014-01-14,15,False
2014-01-15,20,False
2014-01-16,24,False
2014-01-17,20,False
2014-01-18,7,False
2014-01-19,4,False
2014-01-20,15,False
2014-01-21,11,False
2014-01-22,19,False
2014-01-23,19,False
2014-01-24,22,False
2014-01-25,7,False
2014-01-26,7,False
2014-01-27,11,False
2014-01-28,26,False
2014-01-29,18,False
2014-01-30,14,False
2014-01-31,19,False
2014-02-01,5,False
2014-02-02,5,False
2014-02-03,18,False
2014-02-04,14,False
2014-02-05,17,False
2014-02-06,15,False
2014-02-07,14,False
2014-02-08,7,False
2014-02-09,11,False
2014-02-10,25,False
2014-02-11,28,False
2014-02-12,57,False
2014-02-13,56,False
2014-02-14,24,False
2014-02-15,10,False
2014-02-16,4,False
2014-02-17,8,False
2014-02-18,20,False
2014-02-19,24,False
2014-02-20,16,False
2014-02-21,18,False
2014-02-22,7,False
2014-02-23,5,False
2014-02-24,13,False
2014-02-25,15,False
2014-02-26,14,False
2014-02-27,16,False
2014-02-28,19,False
2014-03-01,5,False
2014-03-02,2,False
2014-03-03,16,False
2014-03-04,14,False
2014-03-05,16,False
2014-03-06,17,False
2014-03-07,14,False
2014-03-08,7,False
2014-03-09,5,False
2014-03-10,15,False
2014-03-11,11,False
2014-03-12,13,False
2014-03-13,15,False
2014-03-14,13,False
2014-03-15,5,False
2014-03-16,4,False
