date,CSCO,isPartial
2014-07-24,23,False
2014-07-25,29,False
2014-07-26,9,False
2014-07-27,7,False
2014-07-28,16,False
2014-07-29,18,False
2014-07-30,26,False
2014-07-31,24,False
2014-08-01,16,False
2014-08-02,4,False
2014-08-03,2,False
2014-08-04,26,False
2014-08-05,17,False
2014-08-06,25,False
2014-08-07,22,False
2014-08-08,13,False
2014-08-09,9,False
2014-08-10,10,False
2014-08-11,14,False
2014-08-12,30,False
2014-08-13,56,False
2014-08-14,53,False
2014-08-15,33,False
2014-08-16,7,False
2014-08-17,8,False
2014-08-18,21,False
2014-08-19,22,False
2014-08-20,23,False
2014-08-21,9,False
2014-08-22,16,False
2014-08-23,14,False
2014-08-24,2,False
2014-08-25,11,False
2014-08-26,23,False
2014-08-27,14,False
2014-08-28,17,False
2014-08-29,21,False
2014-08-30,1,False
2014-08-31,5,False
2014-09-01,7,False
2014-09-02,18,False
2014-09-03,14,False
2014-09-04,16,False
2014-09-05,12,False
2014-09-06,6,False
2014-09-07,10,False
2014-09-08,20,False
2014-09-09,23,False
2014-09-10,26,False
2014-09-11,25,False
2014-09-12,26,False
2014-09-13,3,False
2014-09-14,5,False
2014-09-15,19,False
2014-09-16,27,False
2014-09-17,15,False
2014-09-18,18,False
2014-09-19,10,False
2014-09-20,6,False
2014-09-21,6,False
2014-09-22,17,False
2014-09-23,17,False
2014-09-24,18,False
2014-09-25,16,False
2014-09-26,19,False
2014-09-27,7,False
2014-09-28,7,False
2014-09-29,23,False
2014-09-30,18,False
2014-10-01,21,False
2014-10-02,20,False
2014-10-03,16,False
2014-10-04,5,False
2014-10-05,10,False
2014-10-06,21,False
2014-10-07,15,False
2014-10-08,21,False
2014-10-09,13,False
2014-10-10,14,False
2014-10-11,10,False
2014-10-12,6,False
2014-10-13,14,False
2014-10-14,16,False
2014-10-15,18,False
2014-10-16,22,False
2014-10-17,19,False
2014-10-18,6,False
2014-10-19,2,False
2014-10-20,14,False
2014-10-21,20,False
2014-10-22,15,False
2014-10-23,10,False
2014-10-24,14,False
2014-10-25,7,False
2014-10-26,3,False
2014-10-27,20,False
2014-10-28,12,False
2014-10-29,12,False
2014-10-30,10,False
2014-10-31,13,False
2014-11-01,5,False
2014-11-02,3,False
2014-11-03,18,False
2014-11-04,18,False
2014-11-05,20,False
2014-11-06,16,False
2014-11-07,16,False
2014-11-08,9,False
2014-11-09,3,False
2014-11-10,21,False
2014-11-11,17,False
2014-11-12,53,False
2014-11-13,49,False
2014-11-14,34,False
2014-11-15,14,False
2014-11-16,5,False
2014-11-17,26,False
2014-11-18,33,False
2014-11-19,27,False
2014-11-20,19,False
2014-11-21,23,False
2014-11-22,12,False
2014-11-23,7,False
2014-11-24,19,False
2014-11-25,24,False
2014-11-26,20,False
2014-11-27,10,False
2014-11-28,15,False
2014-11-29,10,False
2014-11-30,5,False
2014-12-01,17,False
2014-12-02,33,False
2014-12-03,26,False
2014-12-04,32,False
2014-12-05,38,False
2014-12-06,10,False
2014-12-07,6,False
2014-12-08,18,False
2014-12-09,23,False
2014-12-10,25,False
2014-12-11,21,False
2014-12-12,14,False
2014-12-13,4,False
2014-12-14,9,False
2014-12-15,17,False
2014-12-16,21,False
2014-12-17,20,False
2014-12-18,22,False
2014-12-19,26,False
2014-12-20,10,False
2014-12-21,8,False
2014-12-22,20,False
2014-12-23,17,False
2014-12-24,25,False
2014-12-25,9,False
2014-12-26,13,False
2014-12-27,13,False
2014-12-28,7,False
2014-12-29,28,False
2014-12-30,17,False
2014-12-31,25,False
2015-01-01,8,False
2015-01-02,15,False
2015-01-03,3,False
2015-01-04,4,False
2015-01-05,33,False
2015-01-06,25,False
2015-01-07,20,False
2015-01-08,26,False
2015-01-09,10,False
2015-01-10,7,False
2015-01-11,9,False
2015-01-12,18,False
2015-01-13,17,False
2015-01-14,21,False
2015-01-15,28,False
2015-01-16,26,False
2015-01-17,6,False
2015-01-18,9,False
