date,CSCO,isPartial
2012-03-11,4,False
2012-03-12,21,False
2012-03-13,20,False
2012-03-14,31,False
2012-03-15,36,False
2012-03-16,20,False
2012-03-17,9,False
2012-03-18,9,False
2012-03-19,18,False
2012-03-20,29,False
2012-03-21,23,False
2012-03-22,22,False
2012-03-23,14,False
2012-03-24,16,False
2012-03-25,11,False
2012-03-26,16,False
2012-03-27,22,False
2012-03-28,27,False
2012-03-29,37,False
2012-03-30,22,False
2012-03-31,16,False
2012-04-01,8,False
2012-04-02,19,False
2012-04-03,26,False
2012-04-04,23,False
2012-04-05,23,False
2012-04-06,18,False
2012-04-07,10,False
2012-04-08,5,False
2012-04-09,21,False
2012-04-10,29,False
2012-04-11,31,False
2012-04-12,22,False
2012-04-13,16,False
2012-04-14,2,False
2012-04-15,6,False
2012-04-16,20,False
2012-04-17,15,False
2012-04-18,11,False
2012-04-19,26,False
2012-04-20,23,False
2012-04-21,8,False
2012-04-22,11,False
2012-04-23,19,False
2012-04-24,21,False
2012-04-25,9,False
2012-04-26,24,False
2012-04-27,27,False
2012-04-28,12,False
2012-04-29,8,False
2012-04-30,23,False
2012-05-01,27,False
2012-05-02,17,False
2012-05-03,14,False
2012-05-04,16,False
2012-05-05,12,False
2012-05-06,5,False
2012-05-07,22,False
2012-05-08,20,False
2012-05-09,52,False
2012-05-10,87,False
2012-05-11,48,False
2012-05-12,14,False
2012-05-13,3,False
2012-05-14,37,False
2012-05-15,31,False
2012-05-16,25,False
2012-05-17,30,False
2012-05-18,31,False
2012-05-19,5,False
2012-05-20,9,False
2012-05-21,16,False
2012-05-22,24,False
2012-05-23,17,False
2012-05-24,22,False
2012-05-25,20,False
2012-05-26,11,False
2012-05-27,3,False
2012-05-28,12,False
2012-05-29,23,False
2012-05-30,17,False
2012-05-31,16,False
2012-06-01,20,False
2012-06-02,9,False
2012-06-03,5,False
2012-06-04,17,False
