date,CSCO,isPartial
2018-02-13,37,False
2018-02-14,71,False
2018-02-15,100,False
2018-02-16,55,False
2018-02-17,17,False
2018-02-18,7,False
2018-02-19,16,False
2018-02-20,32,False
2018-02-21,31,False
2018-02-22,29,False
2018-02-23,27,False
2018-02-24,10,False
2018-02-25,7,False
2018-02-26,35,False
2018-02-27,30,False
2018-02-28,22,False
2018-03-01,28,False
2018-03-02,31,False
2018-03-03,11,False
2018-03-04,6,False
2018-03-05,25,False
2018-03-06,24,False
2018-03-07,23,False
2018-03-08,21,False
2018-03-09,20,False
2018-03-10,9,False
2018-03-11,7,False
2018-03-12,20,False
2018-03-13,18,False
2018-03-14,20,False
2018-03-15,23,False
2018-03-16,21,False
2018-03-17,10,False
2018-03-18,4,False
2018-03-19,24,False
2018-03-20,23,False
2018-03-21,16,False
2018-03-22,18,False
2018-03-23,24,False
2018-03-24,7,False
2018-03-25,4,False
2018-03-26,21,False
2018-03-27,22,False
2018-03-28,25,False
2018-03-29,23,False
2018-03-30,15,False
2018-03-31,6,False
2018-04-01,4,False
2018-04-02,22,False
2018-04-03,20,False
2018-04-04,21,False
2018-04-05,17,False
2018-04-06,17,False
2018-04-07,8,False
2018-04-08,5,False
2018-04-09,26,False
2018-04-10,31,False
2018-04-11,22,False
2018-04-12,23,False
2018-04-13,16,False
2018-04-14,4,False
2018-04-15,4,False
2018-04-16,22,False
2018-04-17,21,False
2018-04-18,22,False
2018-04-19,21,False
2018-04-20,15,False
2018-04-21,3,False
2018-04-22,2,False
2018-04-23,17,False
2018-04-24,20,False
2018-04-25,21,False
2018-04-26,22,False
2018-04-27,24,False
2018-04-28,9,False
2018-04-29,2,False
2018-04-30,15,False
2018-05-01,16,False
2018-05-02,13,False
2018-05-03,23,False
2018-05-04,18,False
2018-05-05,8,False
2018-05-06,6,False
2018-05-07,17,False
2018-05-08,25,False
2018-05-09,21,False
2018-05-10,19,False
2018-05-11,21,False
2018-05-12,9,False
2018-05-13,2,False
2018-05-14,26,False
2018-05-15,21,False
2018-05-16,52,False
2018-05-17,51,False
2018-05-18,28,False
2018-05-19,4,False
2018-05-20,4,False
2018-05-21,19,False
2018-05-22,23,False
2018-05-23,15,False
2018-05-24,16,False
2018-05-25,21,False
2018-05-26,6,False
2018-05-27,3,False
2018-05-28,8,False
2018-05-29,15,False
2018-05-30,21,False
2018-05-31,25,False
2018-06-01,15,False
