date,CSCO,isPartial
2012-10-12,14,False
2012-10-13,8,False
2012-10-14,6,False
2012-10-15,21,False
2012-10-16,20,False
2012-10-17,23,False
2012-10-18,21,False
2012-10-19,23,False
2012-10-20,8,False
2012-10-21,9,False
2012-10-22,15,False
2012-10-23,20,False
2012-10-24,18,False
2012-10-25,19,False
2012-10-26,11,False
2012-10-27,9,False
2012-10-28,4,False
2012-10-29,13,False
2012-10-30,12,False
2012-10-31,12,False
2012-11-01,18,False
2012-11-02,17,False
2012-11-03,14,False
2012-11-04,5,False
2012-11-05,21,False
2012-11-06,12,False
2012-11-07,13,False
2012-11-08,20,False
2012-11-09,20,False
2012-11-10,13,False
2012-11-11,6,False
2012-11-12,23,False
2012-11-13,55,False
2012-11-14,66,False
2012-11-15,37,False
2012-11-16,22,False
2012-11-17,8,False
2012-11-18,4,False
2012-11-19,30,False
2012-11-20,25,False
2012-11-21,15,False
2012-11-22,18,False
2012-11-23,10,False
2012-11-24,11,False
2012-11-25,6,False
2012-11-26,16,False
2012-11-27,20,False
2012-11-28,29,False
2012-11-29,17,False
2012-11-30,20,False
2012-12-01,8,False
2012-12-02,9,False
2012-12-03,12,False
2012-12-04,29,False
2012-12-05,20,False
2012-12-06,16,False
2012-12-07,35,False
2012-12-08,8,False
2012-12-09,6,False
2012-12-10,23,False
2012-12-11,38,False
2012-12-12,25,False
2012-12-13,25,False
2012-12-14,28,False
2012-12-15,15,False
2012-12-16,0,False
2012-12-17,29,False
2012-12-18,36,False
2012-12-19,36,False
2012-12-20,33,False
2012-12-21,16,False
2012-12-22,13,False
2012-12-23,3,False
2012-12-24,9,False
2012-12-25,1,False
2012-12-26,15,False
2012-12-27,23,False
2012-12-28,22,False
2012-12-29,14,False
2012-12-30,5,False
2012-12-31,18,False
2013-01-01,15,False
2013-01-02,21,False
2013-01-03,33,False
2013-01-04,38,False
2013-01-05,7,False
2013-01-06,2,False
2013-01-07,33,False
2013-01-08,22,False
2013-01-09,27,False
2013-01-10,32,False
2013-01-11,23,False
2013-01-12,5,False
2013-01-13,5,False
2013-01-14,35,False
2013-01-15,30,False
2013-01-16,36,False
2013-01-17,23,False
2013-01-18,24,False
2013-01-19,8,False
2013-01-20,3,False
2013-01-21,14,False
2013-01-22,15,False
2013-01-23,29,False
2013-01-24,24,False
2013-01-25,31,False
2013-01-26,9,False
2013-01-27,7,False
2013-01-28,24,False
2013-01-29,36,False
2013-01-30,26,False
2013-01-31,23,False
2013-02-01,23,False
2013-02-02,15,False
2013-02-03,13,False
2013-02-04,20,False
2013-02-05,20,False
2013-02-06,31,False
2013-02-07,27,False
2013-02-08,24,False
2013-02-09,4,False
2013-02-10,6,False
2013-02-11,31,False
2013-02-12,26,False
2013-02-13,56,False
2013-02-14,60,False
2013-02-15,28,False
2013-02-16,13,False
2013-02-17,8,False
2013-02-18,20,False
2013-02-19,32,False
2013-02-20,22,False
2013-02-21,24,False
2013-02-22,24,False
2013-02-23,12,False
2013-02-24,5,False
2013-02-25,19,False
2013-02-26,21,False
2013-02-27,22,False
2013-02-28,18,False
2013-03-01,19,False
2013-03-02,7,False
2013-03-03,6,False
2013-03-04,15,False
2013-03-05,23,False
2013-03-06,39,False
2013-03-07,27,False
2013-03-08,30,False
2013-03-09,6,False
2013-03-10,7,False
2013-03-11,16,False
2013-03-12,23,False
2013-03-13,22,False
2013-03-14,25,False
2013-03-15,25,False
2013-03-16,6,False
2013-03-17,3,False
2013-03-18,12,False
2013-03-19,30,False
2013-03-20,20,False
2013-03-21,19,False
2013-03-22,29,False
2013-03-23,8,False
2013-03-24,2,False
2013-03-25,21,False
2013-03-26,30,False
2013-03-27,22,False
2013-03-28,25,False
2013-03-29,13,False
2013-03-30,11,False
2013-03-31,4,False
2013-04-01,27,False
2013-04-02,23,False
2013-04-03,27,False
2013-04-04,22,False
2013-04-05,19,False
2013-04-06,10,False
2013-04-07,6,False
2013-04-08,11,False
2013-04-09,15,False
2013-04-10,17,False
2013-04-11,22,False
2013-04-12,28,False
2013-04-13,7,False
2013-04-14,10,False
2013-04-15,17,False
2013-04-16,21,False
2013-04-17,10,False
2013-04-18,19,False
2013-04-19,18,False
2013-04-20,10,False
2013-04-21,7,False
2013-04-22,16,False
2013-04-23,28,False
2013-04-24,37,False
2013-04-25,19,False
2013-04-26,16,False
2013-04-27,5,False
2013-04-28,7,False
2013-04-29,18,False
2013-04-30,18,False
2013-05-01,15,False
2013-05-02,17,False
2013-05-03,20,False
2013-05-04,5,False
2013-05-05,3,False
2013-05-06,18,False
2013-05-07,20,False
2013-05-08,18,False
2013-05-09,23,False
2013-05-10,14,False
2013-05-11,9,False
2013-05-12,7,False
2013-05-13,12,False
2013-05-14,29,False
2013-05-15,65,False
2013-05-16,100,False
2013-05-17,77,False
2013-05-18,17,False
2013-05-19,8,False
2013-05-20,41,False
2013-05-21,31,False
2013-05-22,33,False
2013-05-23,28,False
2013-05-24,24,False
2013-05-25,13,False
2013-05-26,2,False
2013-05-27,15,False
2013-05-28,30,False
2013-05-29,29,False
2013-05-30,25,False
2013-05-31,31,False
2013-06-01,7,False
2013-06-02,6,False
2013-06-03,20,False
2013-06-04,31,False
2013-06-05,24,False
2013-06-06,27,False
2013-06-07,22,False
2013-06-08,9,False
2013-06-09,5,False
2013-06-10,16,False
2013-06-11,24,False
2013-06-12,20,False
2013-06-13,23,False
2013-06-14,25,False
2013-06-15,7,False
2013-06-16,7,False
2013-06-17,28,False
2013-06-18,36,False
2013-06-19,28,False
2013-06-20,20,False
2013-06-21,30,False
2013-06-22,8,False
2013-06-23,9,False
2013-06-24,17,False
2013-06-25,24,False
2013-06-26,26,False
2013-06-27,28,False
2013-06-28,18,False
2013-06-29,6,False
