date,CSCO,isPartial
2013-02-19,12,False
2013-02-20,21,False
2013-02-21,11,False
2013-02-22,14,False
2013-02-23,4,False
2013-02-24,3,False
2013-02-25,9,False
2013-02-26,14,False
2013-02-27,19,False
2013-02-28,10,False
2013-03-01,14,False
2013-03-02,7,False
2013-03-03,6,False
2013-03-04,12,False
2013-03-05,16,False
2013-03-06,19,False
2013-03-07,16,False
2013-03-08,16,False
2013-03-09,7,False
2013-03-10,4,False
2013-03-11,14,False
2013-03-12,11,False
2013-03-13,12,False
2013-03-14,11,False
2013-03-15,10,False
2013-03-16,5,False
2013-03-17,3,False
2013-03-18,12,False
2013-03-19,13,False
2013-03-20,19,False
2013-03-21,17,False
2013-03-22,11,False
2013-03-23,5,False
2013-03-24,3,False
2013-03-25,14,False
2013-03-26,12,False
2013-03-27,10,False
2013-03-28,17,False
2013-03-29,7,False
2013-03-30,5,False
2013-03-31,4,False
2013-04-01,12,False
2013-04-02,15,False
2013-04-03,13,False
2013-04-04,15,False
2013-04-05,12,False
2013-04-06,6,False
2013-04-07,4,False
2013-04-08,17,False
2013-04-09,16,False
2013-04-10,16,False
2013-04-11,11,False
2013-04-12,13,False
2013-04-13,6,False
2013-04-14,1,False
2013-04-15,11,False
2013-04-16,11,False
2013-04-17,9,False
2013-04-18,8,False
2013-04-19,11,False
2013-04-20,3,False
2013-04-21,3,False
2013-04-22,15,False
2013-04-23,12,False
2013-04-24,16,False
2013-04-25,20,False
2013-04-26,11,False
2013-04-27,4,False
2013-04-28,3,False
2013-04-29,15,False
2013-04-30,14,False
2013-05-01,7,False
2013-05-02,10,False
2013-05-03,13,False
2013-05-04,3,False
2013-05-05,6,False
2013-05-06,10,False
2013-05-07,14,False
2013-05-08,13,False
2013-05-09,14,False
2013-05-10,9,False
2013-05-11,1,False
2013-05-12,9,False
2013-05-13,18,False
2013-05-14,17,False
2013-05-15,27,False
2013-05-16,67,False
2013-05-17,42,False
2013-05-18,13,False
2013-05-19,8,False
2013-05-20,27,False
2013-05-21,19,False
2013-05-22,29,False
2013-05-23,21,False
2013-05-24,17,False
2013-05-25,7,False
2013-05-26,5,False
2013-05-27,4,False
2013-05-28,22,False
2013-05-29,23,False
