date,CSCO,isPartial
2013-11-06,26,False
2013-11-07,20,False
2013-11-08,19,False
2013-11-09,9,False
2013-11-10,5,False
2013-11-11,19,False
2013-11-12,18,False
2013-11-13,52,False
2013-11-14,100,False
2013-11-15,63,False
2013-11-16,12,False
2013-11-17,9,False
2013-11-18,36,False
2013-11-19,30,False
2013-11-20,21,False
2013-11-21,15,False
2013-11-22,20,False
2013-11-23,9,False
2013-11-24,5,False
2013-11-25,19,False
2013-11-26,17,False
2013-11-27,16,False
2013-11-28,12,False
2013-11-29,9,False
2013-11-30,3,False
2013-12-01,4,False
2013-12-02,11,False
2013-12-03,20,False
2013-12-04,11,False
2013-12-05,18,False
2013-12-06,13,False
2013-12-07,11,False
2013-12-08,2,False
2013-12-09,18,False
2013-12-10,14,False
2013-12-11,17,False
2013-12-12,20,False
2013-12-13,18,False
2013-12-14,6,False
2013-12-15,5,False
2013-12-16,13,False
2013-12-17,20,False
2013-12-18,18,False
2013-12-19,17,False
2013-12-20,24,False
2013-12-21,6,False
2013-12-22,5,False
2013-12-23,16,False
2013-12-24,11,False
2013-12-25,7,False
2013-12-26,9,False
2013-12-27,14,False
2013-12-28,7,False
2013-12-29,6,False
2013-12-30,17,False
2013-12-31,17,False
2014-01-01,11,False
2014-01-02,17,False
2014-01-03,14,False
2014-01-04,11,False
2014-01-05,6,False
2014-01-06,17,False
2014-01-07,27,False
2014-01-08,23,False
2014-01-09,16,False
2014-01-10,17,False
2014-01-11,6,False
2014-01-12,7,False
2014-01-13,13,False
2014-01-14,17,False
2014-01-15,19,False
2014-01-16,18,False
2014-01-17,22,False
2014-01-18,5,False
2014-01-19,6,False
2014-01-20,9,False
2014-01-21,13,False
2014-01-22,18,False
2014-01-23,16,False
2014-01-24,19,False
2014-01-25,4,False
2014-01-26,7,False
2014-01-27,18,False
2014-01-28,23,False
2014-01-29,14,False
2014-01-30,16,False
2014-01-31,17,False
2014-02-01,4,False
2014-02-02,4,False
2014-02-03,14,False
2014-02-04,18,False
2014-02-05,19,False
2014-02-06,21,False
2014-02-07,20,False
2014-02-08,10,False
2014-02-09,5,False
2014-02-10,26,False
2014-02-11,33,False
2014-02-12,53,False
2014-02-13,53,False
2014-02-14,21,False
2014-02-15,8,False
2014-02-16,2,False
2014-02-17,15,False
2014-02-18,18,False
2014-02-19,23,False
2014-02-20,19,False
2014-02-21,13,False
2014-02-22,7,False
2014-02-23,6,False
2014-02-24,17,False
2014-02-25,15,False
2014-02-26,12,False
2014-02-27,15,False
2014-02-28,17,False
2014-03-01,4,False
2014-03-02,4,False
2014-03-03,18,False
2014-03-04,15,False
2014-03-05,16,False
2014-03-06,16,False
2014-03-07,17,False
2014-03-08,4,False
2014-03-09,5,False
2014-03-10,12,False
2014-03-11,11,False
2014-03-12,15,False
2014-03-13,16,False
2014-03-14,13,False
2014-03-15,4,False
2014-03-16,4,False
2014-03-17,11,False
2014-03-18,10,False
2014-03-19,11,False
2014-03-20,13,False
2014-03-21,15,False
2014-03-22,1,False
2014-03-23,3,False
2014-03-24,12,False
2014-03-25,19,False
2014-03-26,15,False
2014-03-27,17,False
2014-03-28,14,False
2014-03-29,3,False
2014-03-30,2,False
2014-03-31,16,False
2014-04-01,21,False
2014-04-02,27,False
2014-04-03,19,False
2014-04-04,21,False
2014-04-05,9,False
2014-04-06,4,False
2014-04-07,15,False
2014-04-08,14,False
2014-04-09,16,False
2014-04-10,17,False
2014-04-11,16,False
2014-04-12,4,False
2014-04-13,4,False
2014-04-14,16,False
2014-04-15,12,False
2014-04-16,15,False
2014-04-17,9,False
2014-04-18,7,False
2014-04-19,4,False
2014-04-20,3,False
2014-04-21,9,False
2014-04-22,21,False
2014-04-23,20,False
2014-04-24,16,False
2014-04-25,11,False
2014-04-26,6,False
2014-04-27,5,False
2014-04-28,11,False
2014-04-29,10,False
2014-04-30,20,False
2014-05-01,14,False
2014-05-02,16,False
2014-05-03,6,False
2014-05-04,1,False
2014-05-05,9,False
2014-05-06,15,False
2014-05-07,14,False
2014-05-08,12,False
2014-05-09,15,False
2014-05-10,3,False
2014-05-11,6,False
2014-05-12,15,False
2014-05-13,19,False
2014-05-14,53,False
2014-05-15,50,False
2014-05-16,32,False
2014-05-17,6,False
2014-05-18,5,False
2014-05-19,22,False
2014-05-20,13,False
2014-05-21,27,False
2014-05-22,18,False
2014-05-23,22,False
2014-05-24,6,False
2014-05-25,3,False
2014-05-26,6,False
2014-05-27,22,False
2014-05-28,21,False
2014-05-29,19,False
2014-05-30,18,False
2014-05-31,4,False
2014-06-01,5,False
2014-06-02,14,False
2014-06-03,18,False
2014-06-04,13,False
2014-06-05,21,False
2014-06-06,13,False
2014-06-07,7,False
2014-06-08,2,False
2014-06-09,21,False
2014-06-10,23,False
2014-06-11,18,False
2014-06-12,17,False
2014-06-13,19,False
2014-06-14,7,False
2014-06-15,3,False
2014-06-16,11,False
2014-06-17,15,False
2014-06-18,13,False
2014-06-19,14,False
2014-06-20,13,False
2014-06-21,5,False
2014-06-22,8,False
2014-06-23,18,False
2014-06-24,12,False
2014-06-25,16,False
2014-06-26,13,False
2014-06-27,12,False
2014-06-28,2,False
2014-06-29,6,False
2014-06-30,22,False
2014-07-01,21,False
2014-07-02,14,False
2014-07-03,25,False
2014-07-04,8,False
2014-07-05,6,False
2014-07-06,5,False
2014-07-07,13,False
2014-07-08,15,False
2014-07-09,18,False
2014-07-10,14,False
2014-07-11,16,False
2014-07-12,5,False
2014-07-13,6,False
2014-07-14,13,False
2014-07-15,21,False
2014-07-16,16,False
2014-07-17,19,False
2014-07-18,20,False
2014-07-19,7,False
2014-07-20,4,False
2014-07-21,16,False
2014-07-22,20,False
2014-07-23,18,False
2014-07-24,19,False
