date,CSCO,isPartial
2014-03-16,5,False
2014-03-17,15,False
2014-03-18,29,False
2014-03-19,18,False
2014-03-20,32,False
2014-03-21,33,False
2014-03-22,11,False
2014-03-23,11,False
2014-03-24,21,False
2014-03-25,28,False
2014-03-26,27,False
2014-03-27,27,False
2014-03-28,25,False
2014-03-29,11,False
2014-03-30,16,False
2014-03-31,16,False
2014-04-01,31,False
2014-04-02,45,False
2014-04-03,22,False
2014-04-04,22,False
2014-04-05,14,False
2014-04-06,5,False
2014-04-07,24,False
2014-04-08,21,False
2014-04-09,27,False
2014-04-10,25,False
2014-04-11,38,False
2014-04-12,11,False
2014-04-13,11,False
2014-04-14,26,False
2014-04-15,32,False
2014-04-16,26,False
2014-04-17,27,False
2014-04-18,16,False
2014-04-19,5,False
2014-04-20,5,False
2014-04-21,26,False
2014-04-22,30,False
2014-04-23,23,False
2014-04-24,25,False
2014-04-25,26,False
2014-04-26,14,False
2014-04-27,4,False
2014-04-28,25,False
2014-04-29,22,False
2014-04-30,13,False
2014-05-01,20,False
2014-05-02,20,False
2014-05-03,11,False
2014-05-04,10,False
2014-05-05,21,False
2014-05-06,27,False
2014-05-07,28,False
2014-05-08,24,False
2014-05-09,17,False
2014-05-10,12,False
2014-05-11,7,False
2014-05-12,25,False
2014-05-13,30,False
2014-05-14,68,False
2014-05-15,100,False
2014-05-16,39,False
2014-05-17,17,False
2014-05-18,8,False
2014-05-19,25,False
2014-05-20,31,False
2014-05-21,28,False
2014-05-22,28,False
2014-05-23,28,False
2014-05-24,10,False
2014-05-25,8,False
2014-05-26,8,False
2014-05-27,21,False
2014-05-28,24,False
2014-05-29,19,False
2014-05-30,27,False
2014-05-31,14,False
2014-06-01,10,False
2014-06-02,24,False
2014-06-03,32,False
2014-06-04,26,False
2014-06-05,34,False
2014-06-06,25,False
2014-06-07,4,False
2014-06-08,7,False
2014-06-09,18,False
2014-06-10,30,False
2014-06-11,31,False
2014-06-12,26,False
2014-06-13,17,False
2014-06-14,4,False
2014-06-15,7,False
2014-06-16,29,False
2014-06-17,25,False
2014-06-18,41,False
2014-06-19,28,False
2014-06-20,33,False
2014-06-21,9,False
2014-06-22,10,False
2014-06-23,20,False
2014-06-24,26,False
2014-06-25,16,False
2014-06-26,15,False
2014-06-27,19,False
2014-06-28,16,False
2014-06-29,4,False
2014-06-30,31,False
2014-07-01,32,False
2014-07-02,32,False
2014-07-03,31,False
2014-07-04,22,False
2014-07-05,17,False
2014-07-06,4,False
2014-07-07,27,False
2014-07-08,14,False
2014-07-09,44,False
2014-07-10,33,False
2014-07-11,22,False
2014-07-12,14,False
2014-07-13,4,False
2014-07-14,20,False
2014-07-15,24,False
2014-07-16,33,False
2014-07-17,42,False
2014-07-18,22,False
2014-07-19,7,False
2014-07-20,6,False
2014-07-21,29,False
2014-07-22,31,False
2014-07-23,38,False
2014-07-24,37,False
2014-07-25,20,False
2014-07-26,16,False
2014-07-27,12,False
2014-07-28,21,False
2014-07-29,26,False
2014-07-30,32,False
2014-07-31,24,False
2014-08-01,22,False
2014-08-02,6,False
2014-08-03,3,False
2014-08-04,29,False
2014-08-05,32,False
2014-08-06,20,False
2014-08-07,31,False
2014-08-08,15,False
2014-08-09,6,False
2014-08-10,6,False
2014-08-11,19,False
2014-08-12,35,False
2014-08-13,76,False
2014-08-14,86,False
2014-08-15,33,False
2014-08-16,9,False
2014-08-17,10,False
2014-08-18,22,False
2014-08-19,29,False
2014-08-20,35,False
2014-08-21,15,False
2014-08-22,21,False
2014-08-23,11,False
2014-08-24,4,False
2014-08-25,22,False
2014-08-26,23,False
2014-08-27,22,False
2014-08-28,17,False
2014-08-29,18,False
2014-08-30,3,False
2014-08-31,7,False
2014-09-01,7,False
2014-09-02,25,False
2014-09-03,24,False
2014-09-04,20,False
2014-09-05,9,False
2014-09-06,7,False
2014-09-07,15,False
2014-09-08,15,False
2014-09-09,28,False
2014-09-10,19,False
2014-09-11,28,False
2014-09-12,24,False
2014-09-13,9,False
2014-09-14,3,False
2014-09-15,23,False
2014-09-16,36,False
2014-09-17,28,False
2014-09-18,25,False
2014-09-19,19,False
2014-09-20,1,False
2014-09-21,4,False
2014-09-22,22,False
2014-09-23,15,False
2014-09-24,19,False
2014-09-25,18,False
2014-09-26,20,False
2014-09-27,7,False
2014-09-28,7,False
2014-09-29,11,False
2014-09-30,30,False
2014-10-01,19,False
2014-10-02,23,False
2014-10-03,18,False
2014-10-04,8,False
2014-10-05,6,False
2014-10-06,21,False
2014-10-07,14,False
2014-10-08,19,False
2014-10-09,22,False
2014-10-10,22,False
2014-10-11,10,False
2014-10-12,5,False
2014-10-13,11,False
2014-10-14,15,False
2014-10-15,26,False
2014-10-16,28,False
2014-10-17,18,False
2014-10-18,5,False
2014-10-19,5,False
2014-10-20,22,False
2014-10-21,23,False
2014-10-22,20,False
2014-10-23,12,False
2014-10-24,16,False
2014-10-25,11,False
2014-10-26,5,False
2014-10-27,20,False
2014-10-28,15,False
2014-10-29,13,False
2014-10-30,18,False
2014-10-31,20,False
2014-11-01,3,False
2014-11-02,8,False
2014-11-03,22,False
2014-11-04,18,False
2014-11-05,28,False
2014-11-06,18,False
2014-11-07,20,False
2014-11-08,13,False
2014-11-09,5,False
2014-11-10,24,False
2014-11-11,24,False
2014-11-12,55,False
2014-11-13,63,False
2014-11-14,34,False
2014-11-15,19,False
2014-11-16,11,False
2014-11-17,38,False
2014-11-18,42,False
2014-11-19,23,False
2014-11-20,31,False
2014-11-21,37,False
2014-11-22,16,False
2014-11-23,9,False
2014-11-24,25,False
2014-11-25,27,False
2014-11-26,25,False
2014-11-27,10,False
2014-11-28,19,False
2014-11-29,18,False
2014-11-30,7,False
2014-12-01,26,False
