date,CSCO,isPartial
2017-10-06,14,False
2017-10-07,1,False
2017-10-08,3,False
2017-10-09,12,False
2017-10-10,14,False
2017-10-11,11,False
2017-10-12,17,False
2017-10-13,9,False
2017-10-14,9,False
2017-10-15,2,False
2017-10-16,11,False
2017-10-17,12,False
2017-10-18,8,False
2017-10-19,15,False
2017-10-20,19,False
2017-10-21,6,False
2017-10-22,3,False
2017-10-23,19,False
2017-10-24,15,False
2017-10-25,16,False
2017-10-26,16,False
2017-10-27,15,False
2017-10-28,8,False
2017-10-29,4,False
2017-10-30,7,False
2017-10-31,14,False
2017-11-01,14,False
2017-11-02,15,False
2017-11-03,19,False
2017-11-04,2,False
2017-11-05,4,False
2017-11-06,14,False
2017-11-07,16,False
2017-11-08,10,False
2017-11-09,16,False
2017-11-10,16,False
2017-11-11,8,False
2017-11-12,5,False
2017-11-13,14,False
2017-11-14,18,False
2017-11-15,37,False
2017-11-16,59,False
2017-11-17,37,False
2017-11-18,9,False
2017-11-19,4,False
2017-11-20,18,False
2017-11-21,27,False
2017-11-22,16,False
2017-11-23,7,False
2017-11-24,12,False
2017-11-25,11,False
2017-11-26,3,False
2017-11-27,19,False
2017-11-28,22,False
2017-11-29,27,False
2017-11-30,30,False
2017-12-01,18,False
2017-12-02,10,False
2017-12-03,3,False
2017-12-04,23,False
2017-12-05,17,False
2017-12-06,17,False
2017-12-07,18,False
2017-12-08,12,False
2017-12-09,4,False
2017-12-10,2,False
2017-12-11,14,False
2017-12-12,14,False
2017-12-13,21,False
2017-12-14,21,False
2017-12-15,14,False
2017-12-16,7,False
2017-12-17,7,False
2017-12-18,23,False
2017-12-19,24,False
2017-12-20,25,False
2017-12-21,20,False
2017-12-22,21,False
2017-12-23,6,False
2017-12-24,5,False
2017-12-25,7,False
2017-12-26,11,False
2017-12-27,14,False
2017-12-28,12,False
2017-12-29,12,False
2017-12-30,5,False
2017-12-31,6,False
2018-01-01,7,False
2018-01-02,23,False
2018-01-03,26,False
2018-01-04,25,False
2018-01-05,27,False
2018-01-06,12,False
2018-01-07,4,False
2018-01-08,27,False
2018-01-09,28,False
2018-01-10,29,False
2018-01-11,22,False
2018-01-12,23,False
2018-01-13,9,False
2018-01-14,4,False
2018-01-15,15,False
2018-01-16,25,False
2018-01-17,27,False
2018-01-18,27,False
2018-01-19,22,False
2018-01-20,8,False
2018-01-21,4,False
2018-01-22,19,False
2018-01-23,24,False
2018-01-24,33,False
2018-01-25,25,False
2018-01-26,29,False
2018-01-27,7,False
2018-01-28,6,False
2018-01-29,25,False
2018-01-30,22,False
2018-01-31,20,False
2018-02-01,23,False
2018-02-02,26,False
2018-02-03,8,False
2018-02-04,8,False
2018-02-05,32,False
2018-02-06,34,False
2018-02-07,28,False
2018-02-08,30,False
2018-02-09,29,False
2018-02-10,7,False
2018-02-11,6,False
2018-02-12,26,False
2018-02-13,25,False
2018-02-14,62,False
2018-02-15,100,False
2018-02-16,57,False
2018-02-17,13,False
2018-02-18,9,False
2018-02-19,16,False
2018-02-20,29,False
2018-02-21,24,False
2018-02-22,26,False
2018-02-23,25,False
2018-02-24,10,False
2018-02-25,5,False
2018-02-26,31,False
2018-02-27,28,False
2018-02-28,28,False
2018-03-01,23,False
2018-03-02,17,False
2018-03-03,12,False
2018-03-04,7,False
2018-03-05,18,False
2018-03-06,26,False
2018-03-07,24,False
2018-03-08,19,False
2018-03-09,27,False
2018-03-10,5,False
2018-03-11,3,False
2018-03-12,18,False
2018-03-13,26,False
2018-03-14,19,False
2018-03-15,24,False
2018-03-16,24,False
2018-03-17,7,False
2018-03-18,5,False
2018-03-19,18,False
2018-03-20,20,False
2018-03-21,26,False
2018-03-22,18,False
2018-03-23,22,False
2018-03-24,8,False
2018-03-25,6,False
2018-03-26,20,False
2018-03-27,23,False
2018-03-28,13,False
2018-03-29,22,False
2018-03-30,12,False
2018-03-31,5,False
2018-04-01,3,False
2018-04-02,16,False
2018-04-03,21,False
2018-04-04,23,False
2018-04-05,22,False
2018-04-06,21,False
2018-04-07,6,False
2018-04-08,5,False
2018-04-09,17,False
2018-04-10,30,False
2018-04-11,17,False
2018-04-12,22,False
2018-04-13,24,False
2018-04-14,7,False
2018-04-15,4,False
2018-04-16,16,False
2018-04-17,21,False
2018-04-18,25,False
2018-04-19,15,False
2018-04-20,20,False
2018-04-21,5,False
2018-04-22,6,False
2018-04-23,16,False
2018-04-24,19,False
2018-04-25,18,False
2018-04-26,15,False
2018-04-27,26,False
2018-04-28,7,False
2018-04-29,5,False
2018-04-30,20,False
2018-05-01,19,False
2018-05-02,18,False
2018-05-03,19,False
2018-05-04,17,False
2018-05-05,8,False
2018-05-06,6,False
2018-05-07,20,False
2018-05-08,21,False
2018-05-09,20,False
2018-05-10,23,False
2018-05-11,18,False
2018-05-12,9,False
2018-05-13,5,False
2018-05-14,23,False
2018-05-15,22,False
2018-05-16,57,False
2018-05-17,59,False
2018-05-18,26,False
2018-05-19,5,False
2018-05-20,9,False
2018-05-21,26,False
2018-05-22,21,False
2018-05-23,20,False
2018-05-24,13,False
2018-05-25,21,False
2018-05-26,5,False
2018-05-27,5,False
2018-05-28,7,False
2018-05-29,14,False
2018-05-30,19,False
2018-05-31,19,False
2018-06-01,18,False
