date,CSCO,isPartial
2017-01-19,28,False
2017-01-20,23,False
2017-01-21,14,False
2017-01-22,12,False
2017-01-23,22,False
2017-01-24,35,False
2017-01-25,41,False
2017-01-26,23,False
2017-01-27,22,False
2017-01-28,20,False
2017-01-29,15,False
2017-01-30,20,False
2017-01-31,23,False
2017-02-01,24,False
2017-02-02,24,False
2017-02-03,29,False
2017-02-04,16,False
2017-02-05,6,False
2017-02-06,20,False
2017-02-07,23,False
2017-02-08,29,False
2017-02-09,24,False
2017-02-10,30,False
2017-02-11,11,False
2017-02-12,11,False
2017-02-13,33,False
2017-02-14,45,False
2017-02-15,85,False
2017-02-16,100,False
2017-02-17,45,False
2017-02-18,22,False
2017-02-19,13,False
2017-02-20,20,False
2017-02-21,37,False
2017-02-22,45,False
2017-02-23,40,False
2017-02-24,26,False
2017-02-25,9,False
2017-02-26,10,False
2017-02-27,33,False
2017-02-28,32,False
2017-03-01,38,False
2017-03-02,27,False
2017-03-03,24,False
2017-03-04,15,False
2017-03-05,9,False
2017-03-06,22,False
2017-03-07,19,False
2017-03-08,16,False
2017-03-09,19,False
2017-03-10,29,False
2017-03-11,11,False
2017-03-12,5,False
2017-03-13,17,False
2017-03-14,27,False
2017-03-15,22,False
2017-03-16,24,False
2017-03-17,21,False
2017-03-18,8,False
2017-03-19,8,False
2017-03-20,17,False
2017-03-21,20,False
2017-03-22,16,False
2017-03-23,21,False
2017-03-24,26,False
2017-03-25,6,False
2017-03-26,10,False
2017-03-27,16,False
2017-03-28,19,False
2017-03-29,21,False
2017-03-30,21,False
2017-03-31,16,False
2017-04-01,8,False
2017-04-02,7,False
2017-04-03,20,False
2017-04-04,18,False
2017-04-05,25,False
2017-04-06,26,False
2017-04-07,12,False
2017-04-08,10,False
2017-04-09,8,False
2017-04-10,19,False
2017-04-11,17,False
2017-04-12,25,False
2017-04-13,17,False
2017-04-14,11,False
2017-04-15,8,False
2017-04-16,4,False
2017-04-17,24,False
2017-04-18,15,False
2017-04-19,15,False
2017-04-20,22,False
2017-04-21,14,False
