date,AVP,isPartial
2016-10-10,45,False
2016-10-11,45,False
2016-10-12,47,False
2016-10-13,47,False
2016-10-14,42,False
2016-10-15,30,False
2016-10-16,47,False
2016-10-17,42,False
2016-10-18,39,False
2016-10-19,43,False
2016-10-20,45,False
2016-10-21,48,False
2016-10-22,40,False
2016-10-23,40,False
2016-10-24,44,False
2016-10-25,52,False
2016-10-26,47,False
2016-10-27,50,False
2016-10-28,36,False
2016-10-29,55,False
2016-10-30,34,False
2016-10-31,30,False
2016-11-01,44,False
2016-11-02,49,False
2016-11-03,48,False
2016-11-04,51,False
2016-11-05,40,False
2016-11-06,35,False
2016-11-07,52,False
2016-11-08,52,False
2016-11-09,40,False
2016-11-10,41,False
2016-11-11,49,False
2016-11-12,44,False
2016-11-13,35,False
2016-11-14,36,False
2016-11-15,53,False
2016-11-16,40,False
2016-11-17,42,False
2016-11-18,51,False
2016-11-19,41,False
2016-11-20,27,False
2016-11-21,41,False
2016-11-22,56,False
2016-11-23,41,False
2016-11-24,41,False
2016-11-25,34,False
2016-11-26,34,False
2016-11-27,39,False
2016-11-28,51,False
2016-11-29,50,False
2016-11-30,40,False
2016-12-01,51,False
2016-12-02,37,False
2016-12-03,34,False
2016-12-04,31,False
2016-12-05,52,False
2016-12-06,36,False
2016-12-07,54,False
2016-12-08,41,False
2016-12-09,35,False
2016-12-10,46,False
2016-12-11,40,False
2016-12-12,48,False
2016-12-13,53,False
2016-12-14,48,False
2016-12-15,39,False
2016-12-16,40,False
2016-12-17,24,False
2016-12-18,50,False
2016-12-19,40,False
2016-12-20,53,False
2016-12-21,37,False
2016-12-22,43,False
2016-12-23,37,False
2016-12-24,30,False
2016-12-25,26,False
2016-12-26,35,False
2016-12-27,56,False
2016-12-28,47,False
2016-12-29,47,False
2016-12-30,51,False
2016-12-31,30,False
2017-01-01,41,False
2017-01-02,44,False
2017-01-03,44,False
2017-01-04,45,False
2017-01-05,47,False
2017-01-06,28,False
2017-01-07,36,False
2017-01-08,40,False
2017-01-09,36,False
2017-01-10,53,False
2017-01-11,41,False
2017-01-12,45,False
2017-01-13,45,False
2017-01-14,55,False
2017-01-15,42,False
2017-01-16,41,False
2017-01-17,44,False
2017-01-18,51,False
2017-01-19,49,False
