date,AVP,isPartial
2013-02-19,83,False
2013-02-20,67,False
2013-02-21,58,False
2013-02-22,67,False
2013-02-23,70,False
2013-02-24,45,False
2013-02-25,61,False
2013-02-26,53,False
2013-02-27,55,False
2013-02-28,89,False
2013-03-01,92,False
2013-03-02,98,False
2013-03-03,95,False
2013-03-04,91,False
2013-03-05,89,False
2013-03-06,86,False
2013-03-07,86,False
2013-03-08,84,False
2013-03-09,72,False
2013-03-10,75,False
2013-03-11,84,False
2013-03-12,71,False
2013-03-13,69,False
2013-03-14,77,False
2013-03-15,69,False
2013-03-16,67,False
2013-03-17,73,False
2013-03-18,64,False
2013-03-19,63,False
2013-03-20,84,False
2013-03-21,76,False
2013-03-22,68,False
2013-03-23,74,False
2013-03-24,64,False
2013-03-25,51,False
2013-03-26,85,False
2013-03-27,65,False
2013-03-28,57,False
2013-03-29,60,False
2013-03-30,62,False
2013-03-31,52,False
2013-04-01,65,False
2013-04-02,68,False
2013-04-03,65,False
2013-04-04,60,False
2013-04-05,56,False
2013-04-06,88,False
2013-04-07,87,False
2013-04-08,83,False
2013-04-09,81,False
2013-04-10,81,False
2013-04-11,72,False
2013-04-12,90,False
2013-04-13,96,False
2013-04-14,60,False
2013-04-15,67,False
2013-04-16,71,False
2013-04-17,78,False
2013-04-18,56,False
2013-04-19,66,False
2013-04-20,58,False
2013-04-21,61,False
2013-04-22,60,False
2013-04-23,69,False
2013-04-24,70,False
2013-04-25,67,False
2013-04-26,73,False
2013-04-27,50,False
2013-04-28,51,False
2013-04-29,61,False
2013-04-30,71,False
2013-05-01,58,False
2013-05-02,59,False
2013-05-03,56,False
2013-05-04,45,False
2013-05-05,50,False
2013-05-06,50,False
2013-05-07,52,False
2013-05-08,64,False
2013-05-09,54,False
2013-05-10,69,False
2013-05-11,56,False
2013-05-12,53,False
2013-05-13,65,False
2013-05-14,58,False
2013-05-15,46,False
2013-05-16,51,False
2013-05-17,62,False
2013-05-18,51,False
2013-05-19,72,False
2013-05-20,54,False
2013-05-21,45,False
2013-05-22,64,False
2013-05-23,57,False
2013-05-24,52,False
2013-05-25,58,False
2013-05-26,57,False
2013-05-27,65,False
2013-05-28,51,False
2013-05-29,69,False
2013-05-30,62,False
2013-05-31,51,False
2013-06-01,61,False
2013-06-02,60,False
2013-06-03,81,False
2013-06-04,49,False
2013-06-05,65,False
2013-06-06,76,False
2013-06-07,72,False
2013-06-08,60,False
2013-06-09,66,False
2013-06-10,70,False
2013-06-11,54,False
2013-06-12,78,False
2013-06-13,61,False
2013-06-14,48,False
2013-06-15,75,False
2013-06-16,52,False
2013-06-17,64,False
2013-06-18,66,False
2013-06-19,48,False
2013-06-20,56,False
2013-06-21,51,False
2013-06-22,71,False
2013-06-23,59,False
2013-06-24,56,False
2013-06-25,61,False
2013-06-26,59,False
2013-06-27,74,False
2013-06-28,61,False
2013-06-29,68,False
2013-06-30,49,False
2013-07-01,53,False
2013-07-02,66,False
2013-07-03,57,False
2013-07-04,65,False
2013-07-05,46,False
2013-07-06,59,False
2013-07-07,40,False
2013-07-08,69,False
2013-07-09,65,False
2013-07-10,69,False
2013-07-11,74,False
2013-07-12,51,False
2013-07-13,58,False
2013-07-14,50,False
2013-07-15,59,False
2013-07-16,52,False
2013-07-17,61,False
2013-07-18,62,False
2013-07-19,58,False
2013-07-20,43,False
2013-07-21,59,False
2013-07-22,55,False
2013-07-23,72,False
2013-07-24,73,False
2013-07-25,70,False
2013-07-26,60,False
2013-07-27,65,False
2013-07-28,57,False
2013-07-29,66,False
2013-07-30,54,False
2013-07-31,68,False
2013-08-01,64,False
2013-08-02,70,False
2013-08-03,57,False
2013-08-04,33,False
2013-08-05,45,False
2013-08-06,50,False
2013-08-07,62,False
2013-08-08,69,False
2013-08-09,49,False
2013-08-10,54,False
2013-08-11,63,False
2013-08-12,67,False
2013-08-13,59,False
2013-08-14,46,False
2013-08-15,71,False
2013-08-16,78,False
2013-08-17,83,False
2013-08-18,100,False
2013-08-19,65,False
2013-08-20,53,False
2013-08-21,53,False
2013-08-22,65,False
2013-08-23,62,False
2013-08-24,56,False
2013-08-25,62,False
2013-08-26,83,False
2013-08-27,71,False
2013-08-28,67,False
2013-08-29,63,False
2013-08-30,64,False
2013-08-31,71,False
2013-09-01,59,False
2013-09-02,95,False
2013-09-03,79,False
2013-09-04,61,False
2013-09-05,54,False
2013-09-06,58,False
2013-09-07,55,False
2013-09-08,64,False
2013-09-09,49,False
2013-09-10,53,False
2013-09-11,59,False
2013-09-12,63,False
2013-09-13,62,False
2013-09-14,78,False
2013-09-15,79,False
2013-09-16,65,False
2013-09-17,41,False
2013-09-18,43,False
2013-09-19,61,False
2013-09-20,59,False
2013-09-21,49,False
2013-09-22,50,False
2013-09-23,54,False
2013-09-24,59,False
2013-09-25,61,False
2013-09-26,56,False
2013-09-27,77,False
2013-09-28,76,False
2013-09-29,71,False
2013-09-30,63,False
2013-10-01,56,False
2013-10-02,78,False
2013-10-03,66,False
2013-10-04,43,False
2013-10-05,46,False
2013-10-06,64,False
2013-10-07,60,False
