date,AVP,isPartial
2015-12-26,31,False
2015-12-27,41,False
2015-12-28,49,False
2015-12-29,43,False
2015-12-30,42,False
2015-12-31,42,False
2016-01-01,34,False
2016-01-02,41,False
2016-01-03,42,False
2016-01-04,46,False
2016-01-05,46,False
2016-01-06,47,False
2016-01-07,42,False
2016-01-08,50,False
2016-01-09,34,False
2016-01-10,37,False
2016-01-11,50,False
2016-01-12,39,False
2016-01-13,53,False
2016-01-14,36,False
2016-01-15,47,False
2016-01-16,52,False
2016-01-17,48,False
2016-01-18,44,False
2016-01-19,54,False
2016-01-20,49,False
2016-01-21,50,False
2016-01-22,47,False
2016-01-23,41,False
2016-01-24,45,False
2016-01-25,48,False
2016-01-26,45,False
2016-01-27,44,False
2016-01-28,54,False
2016-01-29,44,False
2016-01-30,45,False
2016-01-31,48,False
2016-02-01,45,False
2016-02-02,48,False
2016-02-03,51,False
2016-02-04,48,False
2016-02-05,43,False
2016-02-06,48,False
2016-02-07,50,False
2016-02-08,47,False
2016-02-09,52,False
2016-02-10,47,False
2016-02-11,51,False
2016-02-12,57,False
2016-02-13,33,False
2016-02-14,27,False
2016-02-15,41,False
2016-02-16,42,False
2016-02-17,56,False
2016-02-18,46,False
2016-02-19,51,False
2016-02-20,49,False
2016-02-21,54,False
2016-02-22,59,False
2016-02-23,46,False
2016-02-24,49,False
2016-02-25,44,False
2016-02-26,56,False
2016-02-27,51,False
2016-02-28,44,False
2016-02-29,48,False
2016-03-01,47,False
2016-03-02,47,False
2016-03-03,52,False
2016-03-04,49,False
2016-03-05,41,False
2016-03-06,48,False
2016-03-07,52,False
2016-03-08,44,False
2016-03-09,41,False
2016-03-10,43,False
2016-03-11,52,False
2016-03-12,49,False
2016-03-13,45,False
2016-03-14,43,False
2016-03-15,41,False
2016-03-16,51,False
2016-03-17,47,False
2016-03-18,41,False
2016-03-19,43,False
2016-03-20,46,False
2016-03-21,45,False
2016-03-22,48,False
2016-03-23,55,False
2016-03-24,50,False
2016-03-25,45,False
2016-03-26,53,False
2016-03-27,43,False
2016-03-28,49,False
2016-03-29,49,False
2016-03-30,44,False
2016-03-31,54,False
2016-04-01,62,False
2016-04-02,34,False
2016-04-03,39,False
2016-04-04,42,False
2016-04-05,44,False
2016-04-06,47,False
2016-04-07,44,False
2016-04-08,47,False
2016-04-09,39,False
2016-04-10,52,False
2016-04-11,39,False
2016-04-12,45,False
2016-04-13,57,False
2016-04-14,57,False
2016-04-15,48,False
2016-04-16,49,False
2016-04-17,72,False
2016-04-18,54,False
2016-04-19,47,False
2016-04-20,49,False
2016-04-21,55,False
2016-04-22,47,False
2016-04-23,55,False
2016-04-24,47,False
2016-04-25,57,False
2016-04-26,64,False
2016-04-27,59,False
2016-04-28,55,False
2016-04-29,39,False
2016-04-30,42,False
2016-05-01,36,False
2016-05-02,56,False
2016-05-03,50,False
2016-05-04,39,False
2016-05-05,56,False
2016-05-06,64,False
2016-05-07,67,False
