date,AVP,isPartial
2017-10-03,41,False
2017-10-04,36,False
2017-10-05,39,False
2017-10-06,47,False
2017-10-07,29,False
2017-10-08,31,False
2017-10-09,48,False
2017-10-10,46,False
2017-10-11,51,False
2017-10-12,42,False
2017-10-13,37,False
2017-10-14,32,False
2017-10-15,37,False
2017-10-16,43,False
2017-10-17,49,False
2017-10-18,45,False
2017-10-19,42,False
2017-10-20,42,False
2017-10-21,39,False
2017-10-22,36,False
2017-10-23,39,False
2017-10-24,49,False
2017-10-25,46,False
2017-10-26,44,False
2017-10-27,48,False
2017-10-28,47,False
2017-10-29,34,False
2017-10-30,40,False
2017-10-31,51,False
2017-11-01,46,False
2017-11-02,47,False
2017-11-03,48,False
2017-11-04,38,False
2017-11-05,31,False
2017-11-06,47,False
2017-11-07,51,False
2017-11-08,37,False
2017-11-09,52,False
2017-11-10,41,False
2017-11-11,33,False
2017-11-12,34,False
2017-11-13,51,False
2017-11-14,47,False
2017-11-15,44,False
2017-11-16,35,False
2017-11-17,41,False
2017-11-18,37,False
2017-11-19,30,False
2017-11-20,32,False
2017-11-21,33,False
2017-11-22,49,False
2017-11-23,34,False
2017-11-24,36,False
2017-11-25,36,False
2017-11-26,29,False
2017-11-27,43,False
2017-11-28,48,False
2017-11-29,50,False
2017-11-30,48,False
2017-12-01,45,False
2017-12-02,30,False
2017-12-03,45,False
2017-12-04,39,False
2017-12-05,47,False
2017-12-06,32,False
2017-12-07,42,False
2017-12-08,42,False
2017-12-09,27,False
2017-12-10,37,False
2017-12-11,39,False
2017-12-12,28,False
2017-12-13,48,False
2017-12-14,38,False
2017-12-15,37,False
2017-12-16,28,False
2017-12-17,34,False
2017-12-18,75,False
2017-12-19,46,False
2017-12-20,44,False
2017-12-21,37,False
2017-12-22,39,False
2017-12-23,31,False
2017-12-24,21,False
2017-12-25,29,False
2017-12-26,32,False
2017-12-27,39,False
2017-12-28,41,False
2017-12-29,35,False
2017-12-30,25,False
2017-12-31,24,False
2018-01-01,31,False
2018-01-02,38,False
2018-01-03,48,False
2018-01-04,36,False
2018-01-05,33,False
2018-01-06,23,False
2018-01-07,42,False
2018-01-08,38,False
2018-01-09,36,False
2018-01-10,39,False
2018-01-11,38,False
2018-01-12,40,False
2018-01-13,45,False
2018-01-14,29,False
2018-01-15,47,False
2018-01-16,42,False
2018-01-17,36,False
2018-01-18,41,False
2018-01-19,43,False
2018-01-20,36,False
2018-01-21,30,False
2018-01-22,49,False
2018-01-23,45,False
2018-01-24,39,False
2018-01-25,37,False
2018-01-26,38,False
2018-01-27,45,False
2018-01-28,36,False
2018-01-29,44,False
2018-01-30,45,False
2018-01-31,46,False
2018-02-01,48,False
2018-02-02,41,False
2018-02-03,37,False
2018-02-04,42,False
2018-02-05,42,False
2018-02-06,42,False
2018-02-07,44,False
2018-02-08,47,False
2018-02-09,41,False
2018-02-10,32,False
2018-02-11,41,False
2018-02-12,31,False
2018-02-13,33,False
