date,AVP,isPartial
2017-01-19,39,False
2017-01-20,33,False
2017-01-21,35,False
2017-01-22,46,False
2017-01-23,43,False
2017-01-24,49,False
2017-01-25,42,False
2017-01-26,44,False
2017-01-27,46,False
2017-01-28,37,False
2017-01-29,38,False
2017-01-30,44,False
2017-01-31,53,False
2017-02-01,43,False
2017-02-02,46,False
2017-02-03,41,False
2017-02-04,41,False
2017-02-05,28,False
2017-02-06,41,False
2017-02-07,43,False
2017-02-08,52,False
2017-02-09,42,False
2017-02-10,44,False
2017-02-11,40,False
2017-02-12,39,False
2017-02-13,47,False
2017-02-14,36,False
2017-02-15,34,False
2017-02-16,41,False
2017-02-17,38,False
2017-02-18,34,False
2017-02-19,36,False
2017-02-20,44,False
2017-02-21,34,False
2017-02-22,44,False
2017-02-23,55,False
2017-02-24,46,False
2017-02-25,45,False
2017-02-26,41,False
2017-02-27,47,False
2017-02-28,45,False
2017-03-01,49,False
2017-03-02,46,False
2017-03-03,43,False
2017-03-04,29,False
2017-03-05,34,False
2017-03-06,50,False
2017-03-07,51,False
2017-03-08,42,False
2017-03-09,39,False
2017-03-10,40,False
2017-03-11,100,False
2017-03-12,43,False
2017-03-13,40,False
2017-03-14,41,False
2017-03-15,48,False
2017-03-16,44,False
2017-03-17,42,False
2017-03-18,57,False
2017-03-19,44,False
2017-03-20,39,False
2017-03-21,35,False
2017-03-22,47,False
2017-03-23,55,False
2017-03-24,55,False
2017-03-25,56,False
2017-03-26,46,False
2017-03-27,52,False
2017-03-28,47,False
2017-03-29,39,False
2017-03-30,44,False
2017-03-31,54,False
2017-04-01,44,False
2017-04-02,37,False
2017-04-03,55,False
2017-04-04,42,False
2017-04-05,41,False
2017-04-06,42,False
2017-04-07,51,False
2017-04-08,39,False
2017-04-09,40,False
2017-04-10,40,False
2017-04-11,50,False
2017-04-12,48,False
2017-04-13,41,False
2017-04-14,35,False
2017-04-15,32,False
2017-04-16,46,False
2017-04-17,42,False
2017-04-18,55,False
2017-04-19,40,False
2017-04-20,43,False
2017-04-21,45,False
2017-04-22,31,False
2017-04-23,45,False
2017-04-24,41,False
2017-04-25,47,False
2017-04-26,51,False
2017-04-27,37,False
2017-04-28,39,False
2017-04-29,38,False
2017-04-30,34,False
2017-05-01,53,False
2017-05-02,51,False
2017-05-03,50,False
2017-05-04,42,False
2017-05-05,56,False
2017-05-06,52,False
2017-05-07,83,False
2017-05-08,51,False
2017-05-09,49,False
2017-05-10,43,False
2017-05-11,55,False
2017-05-12,56,False
2017-05-13,66,False
2017-05-14,50,False
2017-05-15,52,False
2017-05-16,42,False
2017-05-17,40,False
2017-05-18,60,False
2017-05-19,70,False
2017-05-20,66,False
2017-05-21,63,False
2017-05-22,60,False
2017-05-23,47,False
2017-05-24,48,False
2017-05-25,51,False
2017-05-26,57,False
2017-05-27,52,False
2017-05-28,51,False
2017-05-29,40,False
2017-05-30,44,False
2017-05-31,50,False
2017-06-01,39,False
2017-06-02,50,False
2017-06-03,39,False
2017-06-04,34,False
2017-06-05,38,False
2017-06-06,52,False
2017-06-07,44,False
2017-06-08,55,False
2017-06-09,60,False
2017-06-10,47,False
2017-06-11,74,False
2017-06-12,43,False
2017-06-13,41,False
2017-06-14,49,False
2017-06-15,32,False
2017-06-16,36,False
2017-06-17,41,False
2017-06-18,41,False
2017-06-19,51,False
2017-06-20,45,False
2017-06-21,46,False
2017-06-22,41,False
2017-06-23,53,False
2017-06-24,41,False
2017-06-25,48,False
2017-06-26,55,False
2017-06-27,44,False
2017-06-28,44,False
2017-06-29,44,False
2017-06-30,44,False
2017-07-01,39,False
2017-07-02,37,False
2017-07-03,40,False
2017-07-04,46,False
2017-07-05,47,False
2017-07-06,34,False
2017-07-07,44,False
2017-07-08,51,False
2017-07-09,53,False
2017-07-10,47,False
2017-07-11,49,False
2017-07-12,40,False
2017-07-13,38,False
2017-07-14,32,False
2017-07-15,42,False
2017-07-16,40,False
2017-07-17,45,False
2017-07-18,54,False
2017-07-19,43,False
2017-07-20,39,False
2017-07-21,44,False
2017-07-22,54,False
2017-07-23,54,False
2017-07-24,50,False
2017-07-25,44,False
2017-07-26,44,False
2017-07-27,46,False
2017-07-28,36,False
2017-07-29,33,False
2017-07-30,32,False
2017-07-31,39,False
2017-08-01,46,False
2017-08-02,44,False
2017-08-03,38,False
2017-08-04,38,False
2017-08-05,40,False
2017-08-06,50,False
2017-08-07,47,False
2017-08-08,53,False
2017-08-09,47,False
2017-08-10,42,False
2017-08-11,48,False
2017-08-12,45,False
2017-08-13,54,False
2017-08-14,44,False
2017-08-15,38,False
2017-08-16,49,False
2017-08-17,40,False
2017-08-18,63,False
2017-08-19,56,False
2017-08-20,85,False
2017-08-21,52,False
2017-08-22,45,False
2017-08-23,51,False
2017-08-24,46,False
2017-08-25,50,False
2017-08-26,39,False
2017-08-27,34,False
2017-08-28,44,False
2017-08-29,54,False
2017-08-30,39,False
2017-08-31,48,False
2017-09-01,48,False
2017-09-02,61,False
2017-09-03,55,False
2017-09-04,46,False
2017-09-05,40,False
2017-09-06,38,False
2017-09-07,35,False
2017-09-08,42,False
2017-09-09,40,False
2017-09-10,46,False
2017-09-11,36,False
2017-09-12,53,False
2017-09-13,39,False
2017-09-14,27,False
2017-09-15,41,False
2017-09-16,35,False
2017-09-17,36,False
2017-09-18,41,False
2017-09-19,35,False
2017-09-20,27,False
2017-09-21,40,False
2017-09-22,45,False
2017-09-23,35,False
2017-09-24,32,False
2017-09-25,42,False
2017-09-26,38,False
2017-09-27,43,False
2017-09-28,34,False
2017-09-29,36,False
2017-09-30,32,False
2017-10-01,34,False
2017-10-02,45,False
2017-10-03,36,False
2017-10-04,33,False
2017-10-05,38,False
2017-10-06,39,False
