date,CTRP,isPartial
2013-11-06,34,False
2013-11-07,12,False
2013-11-08,25,False
2013-11-09,14,False
2013-11-10,9,False
2013-11-11,16,False
2013-11-12,15,False
2013-11-13,16,False
2013-11-14,12,False
2013-11-15,12,False
2013-11-16,19,False
2013-11-17,18,False
2013-11-18,23,False
2013-11-19,12,False
2013-11-20,15,False
2013-11-21,23,False
2013-11-22,24,False
2013-11-23,9,False
2013-11-24,9,False
2013-11-25,23,False
2013-11-26,11,False
2013-11-27,8,False
2013-11-28,8,False
2013-11-29,0,False
2013-11-30,14,False
2013-12-01,0,False
2013-12-02,7,False
2013-12-03,30,False
2013-12-04,8,False
2013-12-05,16,False
2013-12-06,8,False
2013-12-07,0,False
2013-12-08,0,False
2013-12-09,0,False
2013-12-10,23,False
2013-12-11,8,False
2013-12-12,24,False
2013-12-13,16,False
2013-12-14,9,False
2013-12-15,0,False
2013-12-16,8,False
2013-12-17,8,False
2013-12-18,24,False
2013-12-19,16,False
2013-12-20,9,False
2013-12-21,10,False
2013-12-22,20,False
2013-12-23,9,False
2013-12-24,14,False
2013-12-25,10,False
2013-12-26,9,False
2013-12-27,9,False
2013-12-28,14,False
2013-12-29,9,False
2013-12-30,17,False
2013-12-31,9,False
2014-01-01,10,False
2014-01-02,24,False
2014-01-03,24,False
2014-01-04,9,False
2014-01-05,18,False
2014-01-06,27,False
2014-01-07,15,False
2014-01-08,30,False
2014-01-09,46,False
2014-01-10,27,False
2014-01-11,17,False
2014-01-12,22,False
2014-01-13,19,False
2014-01-14,19,False
2014-01-15,15,False
2014-01-16,30,False
2014-01-17,16,False
2014-01-18,0,False
2014-01-19,9,False
2014-01-20,11,False
2014-01-21,22,False
2014-01-22,15,False
2014-01-23,22,False
2014-01-24,8,False
2014-01-25,9,False
2014-01-26,26,False
2014-01-27,14,False
2014-01-28,26,False
2014-01-29,22,False
2014-01-30,26,False
2014-01-31,31,False
2014-02-01,0,False
2014-02-02,17,False
2014-02-03,18,False
2014-02-04,29,False
2014-02-05,37,False
2014-02-06,10,False
2014-02-07,8,False
2014-02-08,9,False
2014-02-09,8,False
2014-02-10,14,False
2014-02-11,29,False
2014-02-12,66,False
2014-02-13,100,False
2014-02-14,54,False
2014-02-15,9,False
2014-02-16,13,False
2014-02-17,7,False
2014-02-18,25,False
2014-02-19,18,False
2014-02-20,30,False
2014-02-21,12,False
2014-02-22,9,False
2014-02-23,0,False
2014-02-24,25,False
2014-02-25,7,False
2014-02-26,14,False
2014-02-27,41,False
2014-02-28,15,False
2014-03-01,17,False
2014-03-02,9,False
2014-03-03,18,False
2014-03-04,15,False
2014-03-05,33,False
2014-03-06,11,False
2014-03-07,15,False
2014-03-08,9,False
2014-03-09,9,False
2014-03-10,30,False
2014-03-11,15,False
2014-03-12,15,False
2014-03-13,30,False
2014-03-14,19,False
2014-03-15,0,False
2014-03-16,9,False
2014-03-17,22,False
2014-03-18,11,False
2014-03-19,29,False
2014-03-20,11,False
2014-03-21,15,False
2014-03-22,0,False
2014-03-23,8,False
2014-03-24,7,False
2014-03-25,22,False
2014-03-26,15,False
2014-03-27,7,False
2014-03-28,8,False
2014-03-29,9,False
2014-03-30,0,False
2014-03-31,7,False
2014-04-01,11,False
2014-04-02,15,False
2014-04-03,15,False
2014-04-04,30,False
2014-04-05,0,False
2014-04-06,26,False
2014-04-07,14,False
2014-04-08,25,False
2014-04-09,22,False
2014-04-10,11,False
2014-04-11,16,False
2014-04-12,0,False
2014-04-13,9,False
2014-04-14,15,False
2014-04-15,22,False
2014-04-16,30,False
2014-04-17,8,False
2014-04-18,8,False
2014-04-19,0,False
2014-04-20,9,False
2014-04-21,20,False
2014-04-22,15,False
2014-04-23,7,False
2014-04-24,15,False
2014-04-25,23,False
2014-04-26,17,False
2014-04-27,9,False
2014-04-28,25,False
2014-04-29,0,False
2014-04-30,37,False
2014-05-01,16,False
2014-05-02,8,False
2014-05-03,9,False
2014-05-04,9,False
2014-05-05,11,False
2014-05-06,15,False
2014-05-07,7,False
2014-05-08,22,False
2014-05-09,23,False
2014-05-10,17,False
2014-05-11,9,False
2014-05-12,7,False
2014-05-13,22,False
2014-05-14,33,False
2014-05-15,11,False
2014-05-16,15,False
2014-05-17,9,False
2014-05-18,13,False
2014-05-19,15,False
2014-05-20,22,False
2014-05-21,20,False
2014-05-22,16,False
2014-05-23,17,False
2014-05-24,10,False
2014-05-25,0,False
2014-05-26,12,False
2014-05-27,16,False
2014-05-28,20,False
2014-05-29,8,False
2014-05-30,21,False
2014-05-31,0,False
2014-06-01,0,False
2014-06-02,16,False
2014-06-03,8,False
2014-06-04,16,False
2014-06-05,16,False
2014-06-06,9,False
2014-06-07,10,False
2014-06-08,10,False
2014-06-09,12,False
2014-06-10,12,False
2014-06-11,8,False
2014-06-12,8,False
2014-06-13,17,False
2014-06-14,0,False
2014-06-15,0,False
2014-06-16,0,False
2014-06-17,8,False
2014-06-18,24,False
2014-06-19,8,False
2014-06-20,17,False
2014-06-21,10,False
2014-06-22,10,False
2014-06-23,0,False
2014-06-24,16,False
2014-06-25,12,False
2014-06-26,21,False
2014-06-27,9,False
2014-06-28,20,False
2014-06-29,10,False
2014-06-30,21,False
2014-07-01,33,False
2014-07-02,17,False
2014-07-03,9,False
2014-07-04,0,False
2014-07-05,10,False
2014-07-06,0,False
2014-07-07,16,False
2014-07-08,12,False
2014-07-09,0,False
