date,CTRP,isPartial
2011-10-06,0,False
2011-10-07,19,False
2011-10-08,0,False
2011-10-09,21,False
2011-10-10,18,False
2011-10-11,17,False
2011-10-12,0,False
2011-10-13,0,False
2011-10-14,0,False
2011-10-15,0,False
2011-10-16,0,False
2011-10-17,0,False
2011-10-18,18,False
2011-10-19,18,False
2011-10-20,0,False
2011-10-21,0,False
2011-10-22,0,False
2011-10-23,0,False
2011-10-24,0,False
2011-10-25,17,False
2011-10-26,0,False
2011-10-27,0,False
2011-10-28,19,False
2011-10-29,0,False
2011-10-30,0,False
2011-10-31,0,False
2011-11-01,18,False
2011-11-02,18,False
2011-11-03,0,False
2011-11-04,0,False
2011-11-05,0,False
2011-11-06,0,False
2011-11-07,18,False
2011-11-08,0,False
2011-11-09,0,False
2011-11-10,0,False
2011-11-11,18,False
2011-11-12,0,False
2011-11-13,0,False
2011-11-14,17,False
2011-11-15,35,False
2011-11-16,51,False
2011-11-17,0,False
2011-11-18,55,False
2011-11-19,0,False
2011-11-20,0,False
2011-11-21,0,False
2011-11-22,0,False
2011-11-23,18,False
2011-11-24,0,False
2011-11-25,19,False
2011-11-26,0,False
2011-11-27,0,False
2011-11-28,17,False
2011-11-29,17,False
2011-11-30,0,False
2011-12-01,0,False
2011-12-02,18,False
2011-12-03,21,False
2011-12-04,0,False
2011-12-05,0,False
2011-12-06,0,False
2011-12-07,17,False
2011-12-08,0,False
2011-12-09,18,False
2011-12-10,0,False
2011-12-11,0,False
2011-12-12,17,False
2011-12-13,0,False
2011-12-14,17,False
2011-12-15,0,False
2011-12-16,0,False
2011-12-17,21,False
2011-12-18,0,False
2011-12-19,35,False
2011-12-20,18,False
2011-12-21,18,False
2011-12-22,19,False
2011-12-23,0,False
2011-12-24,23,False
2011-12-25,0,False
2011-12-26,20,False
2011-12-27,0,False
2011-12-28,19,False
2011-12-29,0,False
2011-12-30,0,False
2011-12-31,0,False
2012-01-01,0,False
2012-01-02,0,False
2012-01-03,51,False
2012-01-04,0,False
2012-01-05,17,False
2012-01-06,18,False
2012-01-07,20,False
2012-01-08,19,False
2012-01-09,33,False
2012-01-10,33,False
2012-01-11,49,False
2012-01-12,16,False
2012-01-13,0,False
2012-01-14,0,False
2012-01-15,0,False
2012-01-16,16,False
2012-01-17,0,False
2012-01-18,16,False
2012-01-19,49,False
2012-01-20,34,False
2012-01-21,0,False
2012-01-22,19,False
2012-01-23,0,False
2012-01-24,0,False
2012-01-25,0,False
2012-01-26,0,False
