date,CTRP,isPartial
2017-02-28,22,False
2017-03-01,32,False
2017-03-02,54,False
2017-03-03,23,False
2017-03-04,0,False
2017-03-05,0,False
2017-03-06,11,False
2017-03-07,42,False
2017-03-08,44,False
2017-03-09,22,False
2017-03-10,46,False
2017-03-11,13,False
2017-03-12,0,False
2017-03-13,31,False
2017-03-14,11,False
2017-03-15,44,False
2017-03-16,34,False
2017-03-17,0,False
2017-03-18,26,False
2017-03-19,13,False
2017-03-20,0,False
2017-03-21,0,False
2017-03-22,0,False
2017-03-23,11,False
2017-03-24,12,False
2017-03-25,0,False
2017-03-26,0,False
2017-03-27,45,False
2017-03-28,23,False
2017-03-29,56,False
2017-03-30,11,False
2017-03-31,23,False
2017-04-01,13,False
2017-04-02,0,False
2017-04-03,0,False
2017-04-04,0,False
2017-04-05,33,False
2017-04-06,0,False
2017-04-07,12,False
2017-04-08,13,False
2017-04-09,0,False
2017-04-10,11,False
2017-04-11,23,False
2017-04-12,12,False
2017-04-13,0,False
2017-04-14,26,False
2017-04-15,0,False
2017-04-16,0,False
2017-04-17,0,False
2017-04-18,0,False
2017-04-19,33,False
2017-04-20,34,False
2017-04-21,12,False
2017-04-22,0,False
2017-04-23,0,False
2017-04-24,55,False
2017-04-25,22,False
2017-04-26,33,False
2017-04-27,33,False
2017-04-28,12,False
2017-04-29,13,False
2017-04-30,0,False
2017-05-01,24,False
2017-05-02,22,False
2017-05-03,33,False
2017-05-04,22,False
2017-05-05,35,False
2017-05-06,0,False
2017-05-07,0,False
2017-05-08,33,False
2017-05-09,55,False
2017-05-10,56,False
2017-05-11,79,False
2017-05-12,35,False
2017-05-13,26,False
2017-05-14,0,False
2017-05-15,12,False
2017-05-16,24,False
2017-05-17,0,False
2017-05-18,59,False
2017-05-19,12,False
2017-05-20,14,False
2017-05-21,27,False
2017-05-22,24,False
2017-05-23,47,False
2017-05-24,48,False
2017-05-25,0,False
2017-05-26,26,False
2017-05-27,14,False
2017-05-28,0,False
2017-05-29,25,False
