date,CTRP,isPartial
2014-03-16,0,False
2014-03-17,37,False
2014-03-18,0,False
2014-03-19,25,False
2014-03-20,13,False
2014-03-21,26,False
2014-03-22,0,False
2014-03-23,14,False
2014-03-24,0,False
2014-03-25,61,False
2014-03-26,0,False
2014-03-27,13,False
2014-03-28,0,False
2014-03-29,0,False
2014-03-30,0,False
2014-03-31,12,False
2014-04-01,25,False
2014-04-02,37,False
2014-04-03,37,False
2014-04-04,51,False
2014-04-05,15,False
2014-04-06,14,False
2014-04-07,12,False
2014-04-08,49,False
2014-04-09,62,False
2014-04-10,0,False
2014-04-11,27,False
2014-04-12,0,False
2014-04-13,15,False
2014-04-14,25,False
2014-04-15,37,False
2014-04-16,25,False
2014-04-17,40,False
2014-04-18,14,False
2014-04-19,0,False
2014-04-20,16,False
2014-04-21,13,False
2014-04-22,0,False
2014-04-23,12,False
2014-04-24,0,False
2014-04-25,40,False
2014-04-26,29,False
2014-04-27,0,False
2014-04-28,12,False
2014-04-29,12,False
2014-04-30,51,False
2014-05-01,14,False
2014-05-02,0,False
2014-05-03,15,False
2014-05-04,0,False
2014-05-05,25,False
2014-05-06,0,False
2014-05-07,24,False
2014-05-08,25,False
2014-05-09,39,False
2014-05-10,0,False
2014-05-11,14,False
2014-05-12,24,False
2014-05-13,0,False
2014-05-14,50,False
2014-05-15,50,False
2014-05-16,26,False
2014-05-17,15,False
2014-05-18,30,False
2014-05-19,12,False
2014-05-20,12,False
2014-05-21,27,False
2014-05-22,27,False
2014-05-23,14,False
2014-05-24,17,False
2014-05-25,17,False
2014-05-26,14,False
2014-05-27,13,False
2014-05-28,27,False
2014-05-29,28,False
2014-05-30,14,False
2014-05-31,0,False
2014-06-01,0,False
2014-06-02,41,False
2014-06-03,0,False
2014-06-04,27,False
2014-06-05,14,False
2014-06-06,15,False
2014-06-07,0,False
2014-06-08,17,False
2014-06-09,0,False
2014-06-10,0,False
2014-06-11,14,False
2014-06-12,28,False
2014-06-13,0,False
2014-06-14,0,False
2014-06-15,0,False
2014-06-16,14,False
2014-06-17,55,False
2014-06-18,0,False
2014-06-19,14,False
2014-06-20,29,False
2014-06-21,0,False
2014-06-22,17,False
2014-06-23,14,False
2014-06-24,41,False
2014-06-25,0,False
2014-06-26,28,False
2014-06-27,15,False
2014-06-28,0,False
2014-06-29,0,False
2014-06-30,28,False
2014-07-01,56,False
2014-07-02,14,False
2014-07-03,0,False
2014-07-04,0,False
2014-07-05,0,False
2014-07-06,0,False
2014-07-07,14,False
2014-07-08,14,False
2014-07-09,0,False
2014-07-10,14,False
2014-07-11,15,False
2014-07-12,17,False
2014-07-13,0,False
2014-07-14,27,False
2014-07-15,0,False
2014-07-16,0,False
2014-07-17,28,False
2014-07-18,0,False
