date,CTRP,isPartial
2016-05-04,0,False
2016-05-05,22,False
2016-05-06,45,False
2016-05-07,12,False
2016-05-08,24,False
2016-05-09,32,False
2016-05-10,31,False
2016-05-11,21,False
2016-05-12,26,False
2016-05-13,38,False
2016-05-14,0,False
2016-05-15,0,False
2016-05-16,21,False
2016-05-17,41,False
2016-05-18,21,False
2016-05-19,10,False
2016-05-20,11,False
2016-05-21,12,False
2016-05-22,12,False
2016-05-23,26,False
2016-05-24,15,False
2016-05-25,37,False
2016-05-26,22,False
2016-05-27,33,False
2016-05-28,12,False
2016-05-29,0,False
2016-05-30,16,False
2016-05-31,21,False
2016-06-01,32,False
2016-06-02,32,False
2016-06-03,44,False
2016-06-04,12,False
2016-06-05,12,False
2016-06-06,11,False
2016-06-07,11,False
2016-06-08,37,False
2016-06-09,43,False
2016-06-10,11,False
2016-06-11,12,False
2016-06-12,12,False
2016-06-13,42,False
2016-06-14,16,False
2016-06-15,100,False
2016-06-16,73,False
2016-06-17,16,False
2016-06-18,0,False
2016-06-19,12,False
2016-06-20,42,False
2016-06-21,16,False
2016-06-22,11,False
2016-06-23,22,False
2016-06-24,28,False
2016-06-25,0,False
2016-06-26,12,False
2016-06-27,16,False
2016-06-28,21,False
2016-06-29,27,False
2016-06-30,54,False
2016-07-01,23,False
2016-07-02,0,False
2016-07-03,0,False
2016-07-04,11,False
2016-07-05,11,False
2016-07-06,17,False
2016-07-07,11,False
2016-07-08,0,False
2016-07-09,13,False
2016-07-10,0,False
2016-07-11,39,False
2016-07-12,34,False
2016-07-13,17,False
2016-07-14,11,False
2016-07-15,46,False
2016-07-16,13,False
2016-07-17,0,False
2016-07-18,33,False
2016-07-19,17,False
2016-07-20,17,False
2016-07-21,11,False
2016-07-22,17,False
2016-07-23,13,False
2016-07-24,0,False
2016-07-25,22,False
2016-07-26,22,False
2016-07-27,33,False
2016-07-28,11,False
2016-07-29,47,False
2016-07-30,39,False
2016-07-31,0,False
2016-08-01,28,False
2016-08-02,22,False
2016-08-03,22,False
2016-08-04,17,False
2016-08-05,48,False
2016-08-06,20,False
2016-08-07,0,False
2016-08-08,23,False
2016-08-09,34,False
2016-08-10,11,False
2016-08-11,29,False
2016-08-12,24,False
2016-08-13,27,False
2016-08-14,14,False
2016-08-15,30,False
2016-08-16,23,False
2016-08-17,12,False
2016-08-18,30,False
2016-08-19,37,False
2016-08-20,0,False
2016-08-21,0,False
2016-08-22,23,False
2016-08-23,17,False
2016-08-24,34,False
2016-08-25,11,False
2016-08-26,23,False
2016-08-27,26,False
2016-08-28,13,False
2016-08-29,43,False
2016-08-30,11,False
2016-08-31,55,False
2016-09-01,71,False
2016-09-02,23,False
